te,sa,da,byt,teDelta
2016-04-11 00:08:13,103.36.6.65,42.219.155.25,56,493
2016-04-11 00:11:00,42.66.224.24,42.219.155.25,57,167
2016-04-11 00:16:28,42.219.155.25,102.216.44.75,33,328
2016-04-11 00:24:12,61.155.57.10,42.219.155.25,31,464
2016-04-11 00:28:05,42.219.155.25,143.72.4.250,101,233
2016-04-11 00:35:31,85.236.82.121,42.219.155.25,106,446
2016-04-11 00:37:55,169.108.200.176,42.219.155.25,769,144
2016-04-11 00:41:01,42.219.155.25,143.72.8.137,98,186
2016-04-11 00:46:33,73.5.203.135,42.219.155.25,3082992,332
2016-04-11 00:48:44,143.72.4.250,42.219.155.25,156,131
2016-04-11 00:53:12,42.219.155.25,192.22.7.102,46,268
2016-04-11 00:57:50,42.219.155.25,36.100.247.158,71,278
2016-04-11 01:03:46,42.219.155.25,36.156.236.12,57,356
2016-04-11 01:07:47,127.204.60.89,42.219.155.25,54,241
2016-04-11 01:16:49,42.219.155.25,42.146.8.42,263,542
2016-04-11 01:21:06,202.174.47.151,42.219.155.25,51,257
2016-04-11 01:30:56,208.67.80.51,42.219.155.25,8170,590
2016-04-11 01:38:49,204.97.186.217,42.219.155.25,7837,473
2016-04-11 01:42:44,42.219.155.25,127.204.60.89,67,235
2016-04-11 01:47:05,158.128.253.137,42.219.155.25,38,261
2016-04-11 01:55:11,42.219.155.25,212.32.30.144,38,486
2016-04-11 02:02:09,57.80.40.121,42.219.155.25,101,418
2016-04-11 02:06:57,52.51.199.67,42.219.155.25,56,288
2016-04-11 02:13:06,43.93.207.222,42.219.155.25,55,369
2016-04-11 02:17:13,60.242.232.71,42.219.155.25,110,247
2016-04-11 02:24:42,143.72.4.250,42.219.155.25,109,449
2016-04-11 02:31:06,67.208.91.182,42.219.155.25,208,384
2016-04-11 02:32:36,208.91.102.244,42.219.155.25,207,90
2016-04-11 02:37:11,143.72.8.137,42.219.155.25,114,275
2016-04-11 02:39:48,143.72.8.137,42.219.155.25,117,157
2016-04-11 02:42:39,211.49.44.82,42.219.155.25,114,171
2016-04-11 02:47:45,106.150.228.172,42.219.155.25,106,306
2016-04-11 02:51:36,201.112.166.0,42.219.155.25,79,231
2016-04-11 02:58:59,60.242.232.69,42.219.155.25,50,443
2016-04-11 03:03:02,42.219.155.25,211.37.157.106,51,243
2016-04-11 03:08:56,42.219.155.25,253.138.40.100,48,354
2016-04-11 03:13:08,42.219.155.25,194.233.67.236,1083,252
2016-04-11 03:17:53,42.219.155.25,126.18.10.107,17919,285
2016-04-11 03:22:25,42.219.155.25,194.233.74.55,1045,272
2016-04-11 03:26:07,42.219.155.25,247.4.234.189,1091,222
2016-04-11 03:31:22,71.158.8.255,42.219.155.25,1251,315
2016-04-11 03:34:59,104.52.159.253,42.219.155.25,1695,217
2016-04-11 03:42:54,194.233.64.42,42.219.155.25,978,475
2016-04-11 03:43:59,143.72.4.250,42.219.155.25,28021,65
2016-04-11 03:47:24,143.72.4.250,42.219.155.25,2494,205
2016-04-11 03:47:41,42.219.155.25,175.177.229.122,2459,17
2016-04-11 03:53:18,91.71.126.208,42.219.155.25,129,337
2016-04-11 03:55:45,217.156.36.73,42.219.155.25,315,147
2016-04-11 04:01:11,42.219.155.25,37.71.70.142,450,326
2016-04-11 04:08:39,42.219.155.25,219.97.141.118,1989,448
2016-04-11 04:13:10,42.219.155.25,100.186.245.218,220814,271
2016-04-11 04:16:32,106.150.228.142,42.219.155.25,86,202
2016-04-11 04:20:13,42.219.155.25,165.133.210.160,170,221
2016-04-11 04:26:04,165.133.210.175,42.219.155.25,167,351
2016-04-11 04:32:09,42.219.155.25,36.227.192.12,68,365
2016-04-11 04:34:21,194.233.64.53,42.219.155.25,75,132
2016-04-11 04:38:50,42.219.155.25,219.106.240.152,3453,269
2016-04-11 04:42:08,42.219.155.25,143.72.8.137,756,198
2016-04-11 04:44:50,37.71.38.115,42.219.155.25,294,162
2016-04-11 04:50:36,42.219.155.25,240.55.239.25,41,346
2016-04-11 04:52:06,43.93.207.222,42.219.155.25,4465,90
2016-04-11 04:56:32,198.132.25.203,42.219.155.25,3274,266
2016-04-11 05:01:09,42.219.155.25,209.52.186.157,126,277
2016-04-11 05:06:02,42.219.155.25,168.171.219.22,172,293
2016-04-11 05:10:16,204.97.44.215,42.219.155.25,68,254
2016-04-11 05:16:49,193.40.48.125,42.219.155.25,156,393
2016-04-11 05:20:57,42.219.155.25,69.124.9.215,35,248
2016-04-11 05:27:15,37.71.8.150,42.219.155.25,34227,378
2016-04-11 05:33:22,102.216.44.230,42.219.155.25,112,367
2016-04-11 05:36:55,133.54.177.228,42.219.155.25,84,213
2016-04-11 05:38:29,211.32.156.82,42.219.155.25,84,94
2016-04-11 05:45:37,42.219.155.25,143.72.8.137,147,428
2016-04-11 05:51:02,42.219.155.25,143.72.8.137,239,325
2016-04-11 05:55:25,42.219.155.25,33.12.107.46,241,263
2016-04-11 05:59:38,96.96.13.149,42.219.155.25,13465,253
2016-04-11 06:04:45,32.100.20.28,42.219.155.25,826,307
2016-04-11 06:10:31,42.219.155.25,133.54.177.228,5716,346
2016-04-11 06:18:03,143.72.8.137,42.219.155.25,634,452
2016-04-11 06:25:09,42.219.155.25,168.249.172.228,14454,426
2016-04-11 06:30:11,77.139.152.31,42.219.155.25,12760,302
2016-04-11 06:34:33,42.219.155.25,188.31.65.110,223,262
2016-04-11 06:37:47,79.40.129.166,42.219.155.25,26527,194
2016-04-11 06:44:03,43.164.49.177,42.219.155.25,1221,376
2016-04-11 06:48:38,42.219.155.25,194.192.119.38,9184,275
2016-04-11 06:54:21,158.142.129.8,42.219.155.25,145695,343
2016-04-11 07:00:43,42.219.155.25,221.181.217.3,16,382
2016-04-11 07:06:06,143.72.8.137,42.219.155.25,5184,323
2016-04-11 07:10:37,42.219.155.25,202.213.180.209,1379,271
2016-04-11 07:15:34,175.177.229.109,42.219.155.25,5185,297
2016-04-11 07:17:10,42.219.155.25,212.32.30.144,733,96
2016-04-11 07:21:53,42.219.155.25,211.50.162.184,502,283
2016-04-11 07:28:33,79.30.184.218,42.219.155.25,347,400
2016-04-11 07:34:14,194.233.74.58,42.219.155.25,38,341
2016-04-11 07:34:27,158.128.202.79,42.219.155.25,178,13
2016-04-11 07:34:36,85.236.82.121,42.219.155.25,41,9
2016-04-11 07:34:45,42.219.155.25,208.104.170.155,78,9
2016-04-11 07:35:07,124.116.36.133,42.219.155.25,104,22
2016-04-11 07:35:32,42.219.155.25,216.42.13.209,94,25
2016-04-11 07:35:53,42.39.217.75,42.219.155.25,542,21
2016-04-11 07:36:10,42.219.155.25,143.72.8.137,48,17
2016-04-11 07:36:13,42.219.155.25,194.233.67.148,557,3
2016-04-11 07:36:28,42.219.155.25,37.71.8.150,296,15
2016-04-11 07:36:54,143.72.8.137,42.219.155.25,609,26
2016-04-11 07:36:56,54.143.54.149,42.219.155.25,1610,2
2016-04-11 07:37:23,42.219.155.25,253.139.127.230,507,27
2016-04-11 07:37:35,208.91.91.254,42.219.155.25,406,12
2016-04-11 07:37:44,42.219.155.25,194.233.67.222,412,9
2016-04-11 07:37:49,127.204.60.89,42.219.155.25,245,5
2016-04-11 07:37:50,42.219.155.25,85.236.82.121,130,1
2016-04-11 07:38:20,42.219.155.25,240.99.191.114,87,30
2016-04-11 07:38:28,37.140.239.86,42.219.155.25,88,8
2016-04-11 07:38:46,42.219.155.25,101.88.111.114,75,18
2016-04-11 07:38:53,194.233.67.168,42.219.155.25,87,7
2016-04-11 07:39:16,42.219.155.25,36.149.244.182,85,23
2016-04-11 07:39:18,143.72.8.137,42.219.155.25,73,2
2016-04-11 07:39:30,85.194.79.216,42.219.155.25,63,12
2016-04-11 07:39:39,42.219.155.25,143.72.4.250,6427,9
2016-04-11 07:39:40,42.219.155.25,169.108.222.102,275,1
2016-04-11 07:40:03,42.219.155.25,56.153.165.185,67,23
2016-04-11 07:40:33,70.182.62.6,42.219.155.25,454,30
2016-04-11 07:40:48,42.219.155.25,36.149.244.182,52,15
2016-04-11 07:41:11,60.133.101.194,42.219.155.25,6816,23
2016-04-11 07:41:21,209.52.115.98,42.219.155.25,53,10
2016-04-11 07:41:32,42.219.155.25,176.133.181.70,104,11
2016-04-11 07:41:46,212.77.134.33,42.219.155.25,107,14
2016-04-11 07:42:04,42.219.155.25,51.211.233.162,66,18
2016-04-11 07:42:26,42.219.155.25,73.5.203.135,112,22
2016-04-11 07:42:32,106.150.228.133,42.219.155.25,81,6
2016-04-11 07:42:48,143.72.4.250,42.219.155.25,815,16
2016-04-11 07:43:00,204.97.202.146,42.219.155.25,5717,12
2016-04-11 07:43:17,42.219.155.25,60.242.232.68,745,17
2016-04-11 07:43:45,143.72.8.137,42.219.155.25,7643,28
2016-04-11 07:43:58,204.97.68.99,42.219.155.25,378,13
2016-04-11 07:44:13,42.219.155.25,214.21.87.89,473,15
2016-04-11 07:44:43,143.72.4.250,42.219.155.25,329,30
2016-04-11 07:45:04,42.219.155.25,244.37.11.179,503,21
2016-04-11 07:45:26,42.219.155.25,36.149.244.182,456,22
2016-04-11 07:45:32,42.219.155.25,56.153.165.185,466,6
2016-04-11 07:45:55,42.219.155.25,106.150.228.155,453,23
2016-04-11 07:46:15,211.52.60.127,42.219.155.25,456,20
2016-04-11 07:46:26,42.219.155.25,36.169.195.18,344,11
2016-04-11 07:46:37,42.219.155.25,210.94.33.83,486,11
2016-04-11 07:46:52,168.40.234.181,42.219.155.25,3250,15
2016-04-11 07:47:17,42.219.155.25,143.72.8.137,459,25
2016-04-11 07:47:26,75.179.204.101,42.219.155.25,811,9
2016-04-11 07:47:45,212.112.8.199,42.219.155.25,8958,19
2016-04-11 07:47:53,127.204.60.89,42.219.155.25,14080,8
2016-04-11 07:48:03,42.219.155.25,85.236.82.121,1132,10
2016-04-11 07:48:18,42.219.155.25,85.236.82.121,23217,15
2016-04-11 07:48:37,42.219.155.25,143.72.8.137,1237,19
2016-04-11 07:48:59,211.51.152.68,42.219.155.25,600,22
2016-04-11 07:49:00,42.219.155.25,69.124.9.215,124,1
2016-04-11 07:49:23,42.219.155.25,62.58.48.239,124,23
2016-04-11 07:49:37,42.219.155.25,85.236.82.121,125,14
2016-04-11 07:50:05,42.219.155.25,51.172.28.132,121,28
2016-04-11 07:50:27,204.97.130.229,42.219.155.25,203,22
2016-04-11 07:50:30,42.219.155.25,194.233.78.117,71,3
2016-04-11 07:50:41,85.236.82.121,42.219.155.25,70,11
2016-04-11 07:50:59,42.219.155.25,106.150.228.167,69,18
2016-04-11 07:51:22,165.133.210.175,42.219.155.25,13195,23
2016-04-11 07:51:33,42.219.155.25,194.233.67.157,356,11
2016-04-11 07:51:52,66.38.93.108,42.219.155.25,47,19
2016-04-11 07:52:00,212.32.30.165,42.219.155.25,47,8
2016-04-11 07:52:21,42.219.155.25,194.233.67.157,456,21
2016-04-11 07:52:31,42.219.155.25,60.242.232.70,238,10
2016-04-11 07:52:53,253.138.40.100,42.219.155.25,236,22
2016-04-11 07:53:12,42.219.155.25,158.128.192.110,5747,19
2016-04-11 07:53:23,131.138.57.154,42.219.155.25,62823,11
2016-04-11 07:53:47,42.219.155.25,102.216.44.230,47909,24
2016-04-11 07:53:56,42.219.155.25,158.128.204.52,57,9
2016-04-11 07:54:16,69.124.9.215,42.219.155.25,75867,20
2016-04-11 07:54:34,42.219.155.25,212.32.30.165,107857,18
2016-04-11 07:54:44,42.219.155.25,168.40.231.70,89134,10
2016-04-11 07:55:00,196.176.228.237,42.219.155.25,3625,16
2016-04-11 07:55:14,67.116.103.95,42.219.155.25,881,14
