te,sa,da,byt,teDelta
2016-04-11 00:00:33,56.153.165.185,42.219.153.16,838,33
2016-04-11 00:00:52,158.128.248.236,42.219.153.16,436,19
2016-04-11 00:01:03,42.219.153.16,168.40.231.166,282,11
2016-04-11 00:01:11,42.219.153.16,43.164.49.177,597,8
2016-04-11 00:01:15,37.112.227.41,42.219.153.16,7207,4
2016-04-11 00:01:41,106.150.200.64,42.219.153.16,732,26
2016-04-11 00:02:03,188.31.65.72,42.219.153.16,25677,22
2016-04-11 00:02:22,42.219.153.16,197.34.217.134,46,19
2016-04-11 00:02:45,42.219.153.16,143.72.4.250,119,23
2016-04-11 00:03:05,42.219.153.16,192.22.7.102,187,20
2016-04-11 00:03:21,194.194.127.245,42.219.153.16,189,16
2016-04-11 00:03:32,192.253.239.188,42.219.153.16,129958,11
2016-04-11 00:03:40,42.219.153.16,188.31.65.114,179320,8
2016-04-11 00:03:53,106.150.228.239,42.219.153.16,26770,13
2016-04-11 00:04:08,42.219.153.16,213.39.253.206,2043,15
2016-04-11 00:04:17,143.72.8.137,42.219.153.16,887,9
2016-04-11 00:04:31,92.225.32.126,42.219.153.16,475,14
2016-04-11 00:04:48,194.233.74.238,42.219.153.16,328,17
2016-04-11 00:05:01,42.219.153.16,32.125.110.209,474,13
2016-04-11 00:05:16,42.219.153.16,36.149.244.183,380,15
2016-04-11 00:05:32,42.219.153.16,89.107.250.95,4461,16
2016-04-11 00:05:42,204.97.95.97,42.219.153.16,817,10
2016-04-11 00:06:03,42.219.153.16,201.140.190.156,13174,21
2016-04-11 00:06:36,42.219.153.16,165.60.39.245,46,33
2016-04-11 00:06:49,42.219.153.16,204.97.186.216,89,13
2016-04-11 00:07:16,42.219.153.16,36.100.247.148,217,27
2016-04-11 00:07:26,42.219.153.16,36.156.236.10,193,10
2016-04-11 00:07:43,42.219.153.16,240.15.137.154,190,17
2016-04-11 00:07:44,68.181.221.230,42.219.153.16,181,1
2016-04-11 00:07:59,79.242.41.57,42.219.153.16,7062,15
2016-04-11 00:08:16,42.219.153.16,61.143.120.26,890,17
2016-04-11 00:08:21,143.72.8.137,42.219.153.16,846,5
2016-04-11 00:08:38,42.219.153.16,61.232.239.104,465,17
2016-04-11 00:08:56,42.219.153.16,69.110.248.175,354,18
2016-04-11 00:09:34,42.219.153.16,127.204.60.89,762,38
2016-04-11 00:09:49,42.219.153.16,217.156.36.73,802,15
2016-04-11 00:10:04,42.219.153.16,248.30.231.233,299,15
2016-04-11 00:10:17,42.219.153.16,217.156.36.73,57,13
2016-04-11 00:10:21,42.219.153.16,71.234.31.138,34289,4
2016-04-11 00:10:44,131.155.103.48,42.219.153.16,9913,23
2016-04-11 00:10:59,42.39.173.141,42.219.153.16,1045,15
2016-04-11 00:11:15,42.219.153.16,208.71.62.127,1775,16
2016-04-11 00:11:25,42.219.153.16,168.215.43.150,4242,10
2016-04-11 00:11:47,42.219.153.16,91.71.126.201,2626,22
2016-04-11 00:12:03,42.219.153.16,204.97.186.216,28,16
2016-04-11 00:12:04,42.219.153.16,242.103.60.163,64,1
2016-04-11 00:12:16,42.219.153.16,194.233.67.222,63,12
2016-04-11 00:12:30,85.236.82.121,42.219.153.16,101,14
2016-04-11 00:12:33,62.144.127.150,42.219.153.16,240,3
2016-04-11 00:12:34,216.33.47.148,42.219.153.16,478,1
2016-04-11 00:12:50,106.150.228.190,42.219.153.16,361,16
2016-04-11 00:13:08,225.2.232.238,42.219.153.16,322,18
2016-04-11 00:13:15,91.71.126.203,42.219.153.16,53,7
2016-04-11 00:13:24,143.72.8.137,42.219.153.16,168,9
2016-04-11 00:13:47,56.153.165.185,42.219.153.16,114,23
2016-04-11 00:14:06,42.219.153.16,85.203.232.45,116,19
2016-04-11 00:14:24,42.219.153.16,79.242.85.84,115,18
2016-04-11 00:14:49,42.219.153.16,216.61.210.252,114,25
2016-04-11 00:14:58,42.219.153.16,176.153.235.93,117,9
2016-04-11 00:14:59,169.109.254.150,42.219.153.16,138,1
2016-04-11 00:15:07,193.40.57.3,42.219.153.16,213,8
2016-04-11 00:15:24,36.37.176.93,42.219.153.16,161,17
2016-04-11 00:15:30,143.72.8.137,42.219.153.16,219,6
2016-04-11 00:15:45,204.97.186.216,42.219.153.16,79,15
2016-04-11 00:16:11,42.219.153.16,60.242.232.71,79,26
2016-04-11 00:16:38,42.219.153.16,143.72.8.137,269,27
2016-04-11 00:16:39,42.219.153.16,54.143.54.224,1300,1
2016-04-11 00:16:46,79.31.84.8,42.219.153.16,1282,7
2016-04-11 00:17:10,42.219.153.16,194.233.67.161,48960,24
2016-04-11 00:17:24,61.189.117.26,42.219.153.16,1989,14
2016-04-11 00:17:26,42.219.153.16,216.52.239.252,73,2
2016-04-11 00:17:40,188.30.209.111,42.219.153.16,104,14
2016-04-11 00:17:57,33.12.117.59,42.219.153.16,800,17
2016-04-11 00:18:11,127.204.62.250,42.219.153.16,509,14
2016-04-11 00:18:33,42.219.153.16,99.176.89.49,4824,22
2016-04-11 00:18:59,42.219.153.16,42.66.91.249,1110,26
2016-04-11 00:19:09,42.219.153.16,131.139.82.162,604,10
2016-04-11 00:19:32,223.114.19.19,42.219.153.16,271,23
2016-04-11 00:19:52,194.233.64.53,42.219.153.16,259,20
2016-04-11 00:20:21,42.219.153.16,200.16.151.230,259,29
2016-04-11 00:20:42,253.136.160.170,42.219.153.16,268,21
2016-04-11 00:20:44,42.219.153.16,158.128.156.206,3957,2
2016-04-11 00:21:04,42.219.153.16,158.128.156.62,2351,20
2016-04-11 00:21:06,91.71.126.203,42.219.153.16,125,2
2016-04-11 00:21:34,42.219.153.16,175.177.229.60,115,28
2016-04-11 00:21:47,42.219.153.16,42.145.31.42,58,13
2016-04-11 00:22:07,42.219.153.16,194.233.74.191,58,20
2016-04-11 00:22:28,43.93.207.222,42.219.153.16,6874,21
2016-04-11 00:22:40,42.219.153.16,165.133.210.160,816,12
2016-04-11 00:22:50,37.253.63.242,42.219.153.16,5256,10
2016-04-11 00:23:07,143.72.8.137,42.219.153.16,1367,17
2016-04-11 00:23:26,42.219.153.16,143.72.8.137,5072,19
2016-04-11 00:23:35,196.176.229.21,42.219.153.16,621,9
2016-04-11 00:23:41,136.123.47.167,42.219.153.16,67529,6
2016-04-11 00:23:52,56.153.165.185,42.219.153.16,49,11
2016-04-11 00:24:05,185.2.188.210,42.219.153.16,50,13
2016-04-11 00:24:25,54.17.230.27,42.219.153.16,194644,20
2016-04-11 00:24:37,143.72.8.137,42.219.153.16,83,12
2016-04-11 00:24:56,42.219.153.16,67.136.170.185,110,19
2016-04-11 00:25:10,212.32.30.165,42.219.153.16,83,14
2016-04-11 00:25:16,56.153.165.185,42.219.153.16,84,6
2016-04-11 00:25:19,54.143.54.203,42.219.153.16,83,3
2016-04-11 00:25:28,60.242.232.73,42.219.153.16,107,9
2016-04-11 00:25:29,158.128.255.68,42.219.153.16,213,1
2016-04-11 00:25:36,42.219.153.16,194.233.67.249,2087,7
2016-04-11 00:25:55,42.219.153.16,42.219.159.194,7277,19
2016-04-11 00:26:05,60.242.232.67,42.219.153.16,35,10
