te,sa,da,byt,teDelta
2016-04-11 00:00:19,42.219.153.16,85.245.33.7,817,19
2016-04-11 00:00:23,42.219.153.16,42.66.91.126,1318,4
2016-04-11 00:00:47,42.219.153.16,175.177.229.89,704,24
2016-04-11 00:00:57,42.219.153.16,102.216.16.12,1621,10
2016-04-11 00:01:12,133.133.93.27,42.219.153.16,519,15
2016-04-11 00:01:13,42.219.153.16,143.72.4.250,619,1
2016-04-11 00:01:25,42.219.153.16,64.0.101.178,1624,12
2016-04-11 00:01:45,42.219.153.16,60.242.232.72,1820,20
2016-04-11 00:01:56,204.97.186.216,42.219.153.16,1475,11
2016-04-11 00:02:10,42.219.153.16,36.230.23.208,800,14
2016-04-11 00:02:26,42.219.153.16,69.60.250.119,613,16
2016-04-11 00:02:56,194.233.64.110,42.219.153.16,1011,30
2016-04-11 00:03:20,143.72.8.137,42.219.153.16,1848,24
2016-04-11 00:03:35,42.219.153.16,75.179.204.193,1080,15
2016-04-11 00:03:42,51.230.162.60,42.219.153.16,672,7
2016-04-11 00:04:06,176.164.73.174,42.219.153.16,1079,24
2016-04-11 00:04:07,194.149.40.5,42.219.153.16,630,1
2016-04-11 00:04:26,42.219.153.16,194.192.119.38,366,19
2016-04-11 00:04:53,36.85.148.166,42.219.153.16,397,27
2016-04-11 00:05:04,66.93.66.192,42.219.153.16,1509,11
2016-04-11 00:05:13,42.219.153.16,69.3.168.168,1957,9
2016-04-11 00:05:29,42.219.153.16,244.167.98.73,1187,16
2016-04-11 00:06:05,212.32.31.252,42.219.153.16,625,36
2016-04-11 00:06:27,158.78.189.5,42.219.153.16,1406,22
2016-04-11 00:06:43,42.219.153.16,165.133.210.175,555,16
2016-04-11 00:06:55,158.128.222.226,42.219.153.16,1104,12
2016-04-11 00:07:10,143.72.8.137,42.219.153.16,818,15
2016-04-11 00:07:24,42.219.153.16,143.72.4.250,1183,14
2016-04-11 00:07:45,42.219.153.16,36.149.244.182,887,21
2016-04-11 00:08:09,106.150.228.174,42.219.153.16,1496,24
2016-04-11 00:08:24,42.219.153.16,66.52.66.111,478,15
2016-04-11 00:08:25,42.219.153.16,143.72.4.250,1068,1
2016-04-11 00:08:45,42.219.153.16,217.167.38.114,643,20
2016-04-11 00:09:07,42.219.153.16,240.125.143.199,1429,22
2016-04-11 00:09:11,69.124.9.215,42.219.153.16,773,4
2016-04-11 00:09:25,42.219.153.16,193.40.49.126,489,14
2016-04-11 00:09:49,36.230.23.208,42.219.153.16,2088,24
2016-04-11 00:10:13,194.233.67.158,42.219.153.16,952,24
2016-04-11 00:10:26,194.233.67.75,42.219.153.16,600,13
2016-04-11 00:10:35,36.149.244.182,42.219.153.16,760,9
2016-04-11 00:10:44,42.219.153.16,61.115.79.1,1289,9
2016-04-11 00:10:45,193.40.49.126,42.219.153.16,1900,1
2016-04-11 00:10:52,143.72.4.250,42.219.153.16,1334,7
2016-04-11 00:10:53,42.219.153.16,209.92.117.72,2275,1
2016-04-11 00:11:03,42.219.153.16,103.15.47.44,567,10
2016-04-11 00:11:26,57.80.41.28,42.219.153.16,548,23
2016-04-11 00:11:43,56.153.165.185,42.219.153.16,1569,17
2016-04-11 00:11:55,42.219.153.16,143.72.8.137,1288,12
2016-04-11 00:12:01,42.219.153.16,143.72.8.137,430,6
2016-04-11 00:12:17,133.176.233.142,42.219.153.16,1574,16
2016-04-11 00:12:25,37.140.244.131,42.219.153.16,1069,8
2016-04-11 00:12:44,42.219.153.16,143.72.8.137,784,19
2016-04-11 00:12:57,193.40.57.3,42.219.153.16,1427,13
2016-04-11 00:13:00,42.219.153.16,167.150.151.197,406,3
2016-04-11 00:13:35,165.133.210.160,42.219.153.16,949,35
2016-04-11 00:13:44,42.219.153.16,69.124.9.215,821,9
2016-04-11 00:13:57,42.219.153.16,250.26.48.35,857,13
2016-04-11 00:14:04,69.124.9.215,42.219.153.16,672,7
2016-04-11 00:14:13,96.96.13.149,42.219.153.16,887,9
2016-04-11 00:14:17,42.219.153.16,168.40.231.130,1532,4
2016-04-11 00:14:26,42.219.153.16,189.110.169.54,1035,9
2016-04-11 00:14:32,67.210.92.255,42.219.153.16,2291,6
2016-04-11 00:14:45,196.176.231.132,42.219.153.16,1830,13
2016-04-11 00:14:59,42.219.153.16,197.34.196.202,1132,14
2016-04-11 00:15:23,102.216.44.82,42.219.153.16,473,24
