te,sa,da,byt,teDelta
2016-04-11 00:03:13,42.219.153.250,143.72.8.137,509,193
2016-04-11 00:07:01,36.149.244.182,42.219.153.250,923,228
2016-04-11 00:07:45,143.72.8.137,42.219.153.250,662,44
2016-04-11 00:13:37,42.219.153.250,201.167.150.152,810,352
2016-04-11 00:17:14,42.219.153.250,143.72.8.137,708,217
2016-04-11 00:22:46,69.124.9.215,42.219.153.250,668,332
2016-04-11 00:27:17,42.219.153.250,201.169.44.141,657,271
2016-04-11 00:30:30,42.219.153.250,213.46.85.123,913,193
2016-04-11 00:36:15,42.219.153.250,143.72.4.250,1043,345
2016-04-11 00:40:44,219.198.41.228,42.219.153.250,624,269
2016-04-11 00:44:46,42.219.153.250,121.106.127.157,1490,242
2016-04-11 00:49:22,42.219.153.250,204.97.44.194,1167,276
2016-04-11 00:54:32,42.219.153.250,36.149.244.182,1365,310
2016-04-11 01:01:01,57.67.1.33,42.219.153.250,1494,389
2016-04-11 01:04:39,42.219.153.250,204.223.41.243,741,218
2016-04-11 01:10:28,42.219.153.250,143.72.4.250,606,349
2016-04-11 01:15:10,175.177.229.75,42.219.153.250,745,282
2016-04-11 01:16:08,60.99.14.118,42.219.153.250,778,58
2016-04-11 01:18:12,42.219.153.250,85.236.82.121,1300,124
2016-04-11 01:24:25,168.40.238.59,42.219.153.250,1096,373
2016-04-11 01:27:43,185.5.236.19,42.219.153.250,2284,198
2016-04-11 01:28:04,42.219.153.250,69.124.9.215,988,21
2016-04-11 01:34:50,223.131.238.29,42.219.153.250,901,406
2016-04-11 01:40:52,42.219.153.250,167.150.151.197,1601,362
2016-04-11 01:46:14,69.124.9.215,42.219.153.250,861,322
2016-04-11 01:53:53,208.255.38.41,42.219.153.250,571,459
2016-04-11 01:59:49,175.177.229.119,42.219.153.250,1395,356
2016-04-11 02:03:31,211.39.198.224,42.219.153.250,766,222
2016-04-11 02:07:36,209.92.117.72,42.219.153.250,869,245
2016-04-11 02:10:16,42.219.153.250,143.72.8.137,635,160
2016-04-11 02:15:50,37.112.125.227,42.219.153.250,406,334
2016-04-11 02:16:11,42.219.153.250,212.32.30.165,1360,21
2016-04-11 02:21:53,42.219.153.250,45.202.195.102,1232,342
2016-04-11 02:23:25,106.150.228.25,42.219.153.250,2963,92
2016-04-11 02:27:13,42.219.153.250,84.219.6.88,580,228
2016-04-11 02:32:02,72.145.21.245,42.219.153.250,771,289
2016-04-11 02:38:55,42.219.153.250,69.124.9.215,850,413
2016-04-11 02:45:47,42.219.153.250,188.31.65.70,878,412
2016-04-11 02:49:19,42.219.153.250,165.133.210.175,1086,212
