te,sa,da,byt,teDelta
2016-04-11 00:00:17,165.133.210.175,42.219.159.107,408,17
2016-04-11 00:00:41,42.219.159.107,188.31.65.83,957,24
2016-04-11 00:01:11,217.107.222.225,42.219.159.107,2258,30
2016-04-11 00:01:33,42.219.159.107,143.72.8.137,702,22
2016-04-11 00:01:46,42.219.159.107,208.26.14.15,721,13
2016-04-11 00:01:54,79.182.141.87,42.219.159.107,855,8
2016-04-11 00:02:21,42.219.159.107,73.5.203.135,740,27
2016-04-11 00:02:27,188.31.235.216,42.219.159.107,686,6
2016-04-11 00:02:41,176.116.194.233,42.219.159.107,1884,14
2016-04-11 00:02:54,188.31.65.35,42.219.159.107,1052,13
2016-04-11 00:03:22,169.110.44.121,42.219.159.107,2150,28
2016-04-11 00:03:37,42.219.159.107,209.135.140.30,1058,15
2016-04-11 00:03:49,42.219.159.107,211.51.246.241,888,12
2016-04-11 00:04:03,208.255.38.41,42.219.159.107,1066,14
2016-04-11 00:04:36,133.225.13.23,42.219.159.107,792,33
2016-04-11 00:04:42,209.50.199.238,42.219.159.107,807,6
2016-04-11 00:04:54,143.72.4.250,42.219.159.107,1918,12
2016-04-11 00:05:11,75.179.204.224,42.219.159.107,884,17
2016-04-11 00:05:26,214.245.70.16,42.219.159.107,1828,15
2016-04-11 00:05:46,89.107.250.95,42.219.159.107,903,20
2016-04-11 00:06:14,143.72.8.137,42.219.159.107,392,28
2016-04-11 00:06:26,42.219.159.107,105.2.130.240,1324,12
2016-04-11 00:06:45,42.219.159.107,36.153.248.244,887,19
2016-04-11 00:06:56,42.219.159.107,143.72.8.137,1443,11
2016-04-11 00:07:09,42.219.159.107,71.159.38.66,650,13
2016-04-11 00:07:25,42.219.159.107,51.135.169.43,1713,16
2016-04-11 00:07:41,42.219.159.107,85.236.82.121,953,16
2016-04-11 00:07:44,42.219.159.107,214.40.229.233,1774,3
2016-04-11 00:07:56,143.72.4.250,42.219.159.107,1772,12
2016-04-11 00:08:04,78.151.190.168,42.219.159.107,491,8
2016-04-11 00:08:26,42.219.159.107,143.72.8.137,3354,22
2016-04-11 00:08:41,42.219.159.107,194.233.67.157,485,15
2016-04-11 00:08:55,202.189.12.66,42.219.159.107,1422,14
2016-04-11 00:09:26,42.219.159.107,42.145.31.42,998,31
2016-04-11 00:09:32,42.219.159.107,74.184.192.128,525,6
2016-04-11 00:09:44,202.35.54.147,42.219.159.107,1160,12
2016-04-11 00:09:51,43.237.41.27,42.219.159.107,1634,7
2016-04-11 00:09:59,143.72.4.250,42.219.159.107,1477,8
2016-04-11 00:10:11,86.239.197.3,42.219.159.107,1446,12
2016-04-11 00:10:26,67.65.199.173,42.219.159.107,658,15
2016-04-11 00:10:44,240.234.192.37,42.219.159.107,1518,18
2016-04-11 00:10:54,69.124.9.215,42.219.159.107,559,10
2016-04-11 00:11:08,42.219.159.107,45.202.195.102,1202,14
2016-04-11 00:11:29,106.150.228.142,42.219.159.107,1089,21
2016-04-11 00:11:49,194.233.67.157,42.219.159.107,1212,20
2016-04-11 00:12:01,42.219.159.107,143.72.4.250,1209,12
2016-04-11 00:12:27,42.219.159.107,211.51.152.68,1014,26
2016-04-11 00:12:54,143.72.4.250,42.219.159.107,410,27
2016-04-11 00:13:21,42.219.159.107,211.59.134.84,1441,27
2016-04-11 00:13:41,212.32.30.144,42.219.159.107,1226,20
2016-04-11 00:13:59,42.219.159.107,56.153.165.185,1267,18
2016-04-11 00:14:26,143.72.8.137,42.219.159.107,778,27
2016-04-11 00:14:38,187.120.5.0,42.219.159.107,1891,12
2016-04-11 00:14:57,208.143.0.211,42.219.159.107,1172,19
2016-04-11 00:15:20,201.177.187.105,42.219.159.107,2507,23
2016-04-11 00:15:24,42.219.159.107,188.31.65.44,1044,4
2016-04-11 00:15:36,175.177.229.76,42.219.159.107,1019,12
2016-04-11 00:15:54,42.219.159.107,143.72.4.250,835,18
2016-04-11 00:16:11,175.177.229.93,42.219.159.107,1313,17
2016-04-11 00:16:43,60.242.232.71,42.219.159.107,901,32
2016-04-11 00:16:52,42.219.159.107,56.153.165.185,1251,9
2016-04-11 00:17:17,42.219.159.107,36.149.244.182,1556,25
2016-04-11 00:17:19,42.219.159.107,143.72.4.250,456,2
2016-04-11 00:17:29,143.72.8.137,42.219.159.107,690,10
2016-04-11 00:17:30,42.219.159.107,143.72.4.250,1035,1
2016-04-11 00:17:45,218.147.151.5,42.219.159.107,1186,15
2016-04-11 00:18:00,106.150.228.224,42.219.159.107,869,15
2016-04-11 00:18:16,42.219.159.107,36.149.244.182,981,16
