te,sa,da,byt,teDelta
2016-04-11 00:01:12,240.62.27.30,42.219.144.113,39,72
2016-04-11 00:06:54,176.116.194.233,42.219.144.113,100,342
2016-04-11 00:07:51,76.225.28.249,42.219.144.113,39,57
2016-04-11 00:09:47,228.137.170.84,42.219.144.113,40,116
2016-04-11 00:10:42,222.156.17.131,42.219.144.113,69,55
2016-04-11 00:11:17,62.100.229.92,42.219.144.113,61,35
2016-04-11 00:12:51,218.62.16.213,42.219.144.113,50,94
2016-04-11 00:13:44,78.21.205.8,42.219.144.113,43,53
2016-04-11 00:18:35,67.116.103.246,42.219.144.113,39,291
2016-04-11 00:18:35,32.100.20.28,42.219.144.113,435,0
2016-04-11 00:22:56,150.18.190.204,42.219.144.113,434,261
2016-04-11 00:26:18,40.23.18.236,42.219.144.113,48,202
2016-04-11 00:32:16,242.103.59.11,42.219.144.113,39,358
2016-04-11 00:34:56,93.179.112.232,42.219.144.113,107,160
2016-04-11 00:38:27,217.156.57.81,42.219.144.113,40,211
2016-04-11 00:38:27,72.110.93.185,42.219.144.113,51,0
2016-04-11 00:41:12,197.48.5.206,42.219.144.113,120,165
2016-04-11 00:45:12,67.170.110.27,42.219.144.113,120,240
2016-04-11 00:45:12,208.43.183.102,42.219.144.113,45,0
2016-04-11 00:47:03,217.231.240.101,42.219.144.113,251,111
2016-04-11 00:50:12,96.96.13.149,42.219.144.113,38,189
2016-04-11 00:50:12,84.206.236.62,42.219.144.113,49,0
2016-04-11 00:50:13,223.174.111.7,42.219.144.113,70,1
2016-04-11 00:51:22,183.115.84.190,42.219.144.113,101,69
2016-04-11 00:53:26,174.238.44.140,42.219.144.113,70,124
2016-04-11 00:53:26,133.9.154.71,42.219.144.113,39,0
2016-04-11 00:56:45,240.111.145.48,42.219.144.113,40,199
2016-04-11 01:05:11,194.231.191.138,42.219.144.113,110,506
2016-04-11 01:10:37,101.88.108.96,42.219.144.113,320,326
2016-04-11 01:16:42,240.56.203.200,42.219.144.113,42,365
2016-04-11 01:16:42,36.37.176.93,42.219.144.113,38,0
2016-04-11 01:18:49,69.39.92.190,42.219.144.113,48,127
2016-04-11 01:19:12,165.164.79.251,42.219.144.113,439,23
2016-04-11 01:19:40,118.234.45.73,42.219.144.113,41,28
2016-04-11 01:26:53,168.153.48.4,42.219.144.113,39,433
2016-04-11 01:28:23,164.29.253.83,42.219.144.113,440,90
2016-04-11 01:28:23,64.220.237.33,42.219.144.113,438,0
2016-04-11 01:29:06,222.156.17.131,42.219.144.113,438,43
2016-04-11 01:30:17,69.12.45.239,42.219.144.113,41,71
2016-04-11 01:32:41,224.4.140.103,42.219.144.113,437,144
2016-04-11 01:34:33,70.8.151.155,42.219.144.113,41,112
2016-04-11 01:37:04,57.77.136.58,42.219.144.113,50,151
2016-04-11 01:38:18,68.137.244.177,42.219.144.113,39,74
2016-04-11 01:38:51,75.129.109.157,42.219.144.113,40,33
2016-04-11 01:41:22,240.111.145.48,42.219.144.113,39,151
2016-04-11 01:45:46,33.12.102.177,42.219.144.113,56,264
2016-04-11 01:57:32,242.100.247.131,42.219.144.113,43,706
2016-04-11 02:00:48,225.145.43.226,42.219.144.113,101,196
2016-04-11 02:03:40,96.96.13.149,42.219.144.113,192,172
2016-04-11 02:08:11,136.123.47.167,42.219.144.113,97,271
2016-04-11 02:08:11,233.60.220.66,42.219.144.113,437,0
2016-04-11 02:09:07,96.96.13.149,42.219.144.113,39,56
2016-04-11 02:09:07,217.231.240.101,42.219.144.113,443,0
2016-04-11 02:13:59,73.60.0.219,42.219.144.113,39,292
2016-04-11 02:23:17,73.60.0.219,42.219.144.113,41,558
2016-04-11 02:23:28,255.222.54.152,42.219.144.113,49,11
2016-04-11 02:27:41,69.81.144.249,42.219.144.113,47,253
2016-04-11 02:27:51,36.37.176.93,42.219.144.113,97,10
2016-04-11 02:28:02,246.205.68.191,42.219.144.113,42,11
2016-04-11 02:30:31,170.253.36.53,42.219.144.113,100,149
2016-04-11 02:32:40,48.137.15.159,42.219.144.113,432,129
2016-04-11 02:35:18,192.253.239.0,42.219.144.113,49,158
2016-04-11 02:35:18,217.156.57.81,42.219.144.113,49,0
2016-04-11 02:36:30,165.202.36.149,42.219.144.113,102,72
2016-04-11 02:37:59,176.116.194.233,42.219.144.113,40,89
2016-04-11 02:38:23,36.37.147.152,42.219.144.113,39,24
2016-04-11 02:39:09,36.37.147.152,42.219.144.113,41,46
2016-04-11 02:39:39,73.60.0.219,42.219.144.113,38,30
2016-04-11 02:40:00,176.116.195.149,42.219.144.113,41,21
2016-04-11 02:43:48,224.36.126.95,42.219.144.113,55,228
2016-04-11 02:44:36,222.156.17.131,42.219.144.113,38,48
2016-04-11 02:44:36,80.21.9.201,42.219.144.113,38,0
2016-04-11 02:45:13,101.88.108.96,42.219.144.113,99,37
2016-04-11 02:50:50,42.93.243.234,42.219.144.113,37,337
2016-04-11 02:54:57,224.4.207.93,42.219.144.113,22,247
2016-04-11 02:59:00,217.156.57.81,42.219.144.113,40,243
2016-04-11 02:59:00,85.248.106.77,42.219.144.113,444,0
2016-04-11 03:01:23,138.211.60.100,42.219.144.113,39,143
2016-04-11 03:02:18,226.91.87.33,42.219.144.113,40,55
2016-04-11 03:04:45,69.36.218.87,42.219.144.113,40,147
2016-04-11 03:05:44,96.96.13.149,42.219.144.113,443,59
2016-04-11 03:07:19,217.231.255.197,42.219.144.113,43,95
2016-04-11 03:07:32,204.91.46.197,42.219.144.113,432,13
2016-04-11 03:08:15,158.101.165.23,42.219.144.113,432,43
2016-04-11 03:10:27,188.30.209.111,42.219.144.113,55,132
2016-04-11 03:11:00,47.53.37.6,42.219.144.113,444,33
2016-04-11 03:11:16,42.219.128.119,42.219.144.113,39,16
2016-04-11 03:11:42,213.221.146.209,42.219.144.113,38,26
2016-04-11 03:14:30,101.88.108.96,42.219.144.113,47,168
2016-04-11 03:16:14,141.166.150.197,42.219.144.113,37,104
2016-04-11 03:23:02,240.62.27.30,42.219.144.113,40,408
2016-04-11 03:23:21,141.14.241.95,42.219.144.113,162,19
2016-04-11 03:32:30,69.39.92.230,42.219.144.113,42,549
2016-04-11 03:40:23,240.111.145.48,42.219.144.113,136,473
2016-04-11 03:43:17,198.132.59.191,42.219.144.113,46,174
2016-04-11 03:44:49,47.149.222.98,42.219.144.113,41,92
2016-04-11 03:47:30,233.139.45.219,42.219.144.113,59,161
2016-04-11 03:47:34,69.14.58.64,42.219.144.113,80,4
2016-04-11 03:52:59,234.227.171.70,42.219.144.113,42,325
2016-04-11 03:55:12,80.9.8.190,42.219.144.113,441,133
2016-04-11 03:55:15,208.43.183.102,42.219.144.113,43,3
2016-04-11 03:55:34,36.37.176.93,42.219.144.113,42,19
2016-04-11 03:56:31,242.103.61.21,42.219.144.113,39,57
2016-04-11 03:57:00,208.43.183.74,42.219.144.113,154,29
2016-04-11 04:01:12,79.84.77.111,42.219.144.113,98,252
2016-04-11 04:01:16,117.208.149.168,42.219.144.113,40,4
2016-04-11 04:01:58,213.198.84.252,42.219.144.113,155,42
2016-04-11 04:02:31,68.137.244.177,42.219.144.113,39,33
2016-04-11 04:03:27,217.231.240.101,42.219.144.113,38,56
2016-04-11 04:03:28,220.239.159.164,42.219.144.113,39,1
2016-04-11 04:05:43,33.12.108.90,42.219.144.113,439,135
2016-04-11 04:06:22,200.120.34.108,42.219.144.113,250,39
2016-04-11 04:07:46,225.36.196.187,42.219.144.113,40,84
2016-04-11 04:07:50,62.174.229.181,42.219.144.113,39,4
2016-04-11 04:10:35,194.231.191.138,42.219.144.113,63,165
2016-04-11 04:13:19,32.100.20.28,42.219.144.113,141,164
2016-04-11 04:15:11,82.6.252.215,42.219.144.113,101,112
2016-04-11 04:15:31,170.178.14.216,42.219.144.113,440,20
2016-04-11 04:19:31,51.128.77.9,42.219.144.113,42,240
2016-04-11 04:19:31,105.190.91.120,42.219.144.113,41,0
2016-04-11 04:20:11,62.174.229.231,42.219.144.113,440,40
2016-04-11 04:20:11,198.132.27.142,42.219.144.113,43,0
2016-04-11 04:26:37,105.190.91.120,42.219.144.113,38,386
2016-04-11 04:26:37,51.186.174.222,42.219.144.113,40,0
2016-04-11 04:26:49,218.153.49.139,42.219.144.113,50,12
2016-04-11 04:27:48,47.149.216.48,42.219.144.113,40,59
2016-04-11 04:28:40,33.12.115.38,42.219.144.113,446,52
2016-04-11 04:29:31,217.231.240.101,42.219.144.113,39,51
2016-04-11 04:34:42,247.79.40.192,42.219.144.113,39,311
2016-04-11 04:36:34,217.156.57.81,42.219.144.113,102,112
2016-04-11 04:37:19,253.127.34.53,42.219.144.113,435,45
2016-04-11 04:37:41,233.198.23.219,42.219.144.113,434,22
2016-04-11 04:38:17,176.116.194.233,42.219.144.113,38,36
2016-04-11 04:39:06,223.137.245.102,42.219.144.113,120,49
2016-04-11 04:44:27,117.208.149.132,42.219.144.113,175,321
2016-04-11 04:45:51,224.4.246.245,42.219.144.113,55,84
2016-04-11 04:49:13,246.181.237.124,42.219.144.113,38,202
2016-04-11 04:53:45,73.133.93.64,42.219.144.113,39,272
2016-04-11 04:54:51,36.80.70.244,42.219.144.113,40,66
2016-04-11 05:00:50,176.116.194.233,42.219.144.113,435,359
2016-04-11 05:01:14,32.100.20.28,42.219.144.113,35,24
2016-04-11 05:12:08,56.228.99.129,42.219.144.113,102,654
2016-04-11 05:12:08,102.4.43.213,42.219.144.113,40,0
2016-04-11 05:18:19,69.132.4.149,42.219.144.113,41,371
2016-04-11 05:21:09,242.101.231.152,42.219.144.113,40,170
2016-04-11 05:22:11,213.82.166.3,42.219.144.113,41,62
2016-04-11 05:22:54,69.81.144.249,42.219.144.113,38,43
2016-04-11 05:22:55,40.169.90.249,42.219.144.113,431,1
2016-04-11 05:22:55,73.60.0.219,42.219.144.113,104,0
2016-04-11 05:30:54,68.137.135.219,42.219.144.113,39,479
2016-04-11 05:38:30,176.7.200.106,42.219.144.113,41,456
2016-04-11 05:39:49,240.111.145.48,42.219.144.113,441,79
2016-04-11 05:40:18,209.150.124.198,42.219.144.113,41,29
2016-04-11 05:40:52,42.219.144.113,57.100.23.198,42,34
2016-04-11 05:42:04,33.12.99.120,42.219.144.113,41,72
2016-04-11 05:42:10,36.37.147.152,42.219.144.113,440,6
2016-04-11 05:42:10,116.118.132.236,42.219.144.113,39,0
2016-04-11 05:50:13,213.67.69.221,42.219.144.113,38,483
2016-04-11 05:52:37,96.96.13.149,42.219.144.113,40,144
2016-04-11 05:57:14,245.134.242.249,42.219.144.113,443,277
2016-04-11 06:02:00,73.60.0.219,42.219.144.113,119,286
2016-04-11 06:02:00,92.24.135.60,42.219.144.113,51,0
2016-04-11 06:07:31,36.80.70.244,42.219.144.113,202,331
2016-04-11 06:13:51,41.28.255.1,42.219.144.113,41,380
2016-04-11 06:18:10,242.100.234.89,42.219.144.113,433,259
2016-04-11 06:18:10,79.137.205.17,42.219.144.113,40,0
2016-04-11 06:19:29,204.91.46.230,42.219.144.113,47,79
2016-04-11 06:21:37,32.100.20.28,42.219.144.113,56,128
2016-04-11 06:23:10,224.7.72.145,42.219.144.113,50,93
2016-04-11 06:23:59,194.231.171.145,42.219.144.113,46,49
2016-04-11 06:24:32,32.100.20.28,42.219.144.113,38,33
2016-04-11 06:27:16,240.153.62.167,42.219.144.113,93,164
2016-04-11 06:27:16,242.100.155.243,42.219.144.113,111,0
2016-04-11 06:30:48,208.43.184.193,42.219.144.113,43,212
2016-04-11 06:31:27,44.216.22.253,42.219.144.113,67,39
2016-04-11 06:31:27,246.205.68.191,42.219.144.113,39,0
2016-04-11 06:32:05,217.156.57.81,42.219.144.113,41,38
2016-04-11 06:34:57,211.136.164.113,42.219.144.113,441,172
2016-04-11 06:35:39,204.223.22.109,42.219.144.113,205,42
2016-04-11 06:36:43,208.65.61.123,42.219.144.113,40,64
2016-04-11 06:39:20,51.200.6.114,42.219.144.113,446,157
2016-04-11 06:39:21,36.37.176.93,42.219.144.113,439,1
2016-04-11 06:41:25,82.167.246.233,42.219.144.113,40,124
2016-04-11 06:42:12,224.4.246.245,42.219.144.113,440,47
2016-04-11 06:47:15,56.44.254.186,42.219.144.113,66,303
2016-04-11 06:52:10,32.100.20.28,42.219.144.113,62,295
2016-04-11 06:52:18,115.28.24.13,42.219.144.113,440,8
2016-04-11 06:53:21,69.39.92.230,42.219.144.113,99,63
2016-04-11 06:54:26,211.235.234.139,42.219.144.113,41,65
2016-04-11 06:55:44,68.137.244.153,42.219.144.113,38,78
2016-04-11 06:57:35,66.32.62.75,42.219.144.113,40,111
2016-04-11 06:57:35,178.67.126.218,42.219.144.113,51,0
2016-04-11 07:04:18,210.45.113.127,42.219.144.113,40,403
2016-04-11 07:09:33,183.45.72.135,42.219.144.113,39,315
2016-04-11 07:17:16,176.116.194.233,42.219.144.113,39,463
2016-04-11 07:18:25,176.116.194.129,42.219.144.113,448,69
2016-04-11 07:18:59,69.26.99.197,42.219.144.113,44,34
2016-04-11 07:19:08,33.12.108.90,42.219.144.113,39,9
2016-04-11 07:19:08,217.231.255.197,42.219.144.113,86,0
2016-04-11 07:19:08,43.42.79.225,42.219.144.113,59,0
2016-04-11 07:21:38,235.244.33.101,42.219.144.113,440,150
2016-04-11 07:22:41,69.12.45.239,42.219.144.113,40,63
2016-04-11 07:22:41,69.55.59.87,42.219.144.113,39,0
2016-04-11 07:24:23,217.156.57.81,42.219.144.113,38,102
2016-04-11 07:24:23,217.156.57.81,42.219.144.113,40,0
2016-04-11 07:24:40,117.208.149.171,42.219.144.113,38,17
2016-04-11 07:25:55,235.251.187.48,42.219.144.113,435,75
2016-04-11 07:26:15,33.12.108.90,42.219.144.113,444,20
2016-04-11 07:28:37,74.149.42.162,42.219.144.113,40,142
2016-04-11 07:28:52,207.242.17.169,42.219.144.113,52,15
2016-04-11 07:36:39,33.12.111.207,42.219.144.113,40,467
2016-04-11 07:46:04,238.177.105.92,42.219.144.113,61,565
2016-04-11 07:53:49,240.62.27.30,42.219.144.113,37,465
2016-04-11 07:57:12,194.231.191.138,42.219.144.113,102,203
2016-04-11 07:57:12,232.169.117.142,42.219.144.113,42,0
2016-04-11 08:01:20,238.177.105.92,42.219.144.113,447,248
2016-04-11 08:01:20,194.231.140.151,42.219.144.113,38,0
2016-04-11 08:01:41,57.100.23.198,42.219.144.113,57,21
2016-04-11 08:02:36,47.149.222.98,42.219.144.113,41,55
2016-04-11 08:09:59,246.205.68.186,42.219.144.113,50,443
2016-04-11 08:17:58,213.55.165.103,42.219.144.113,38,479
2016-04-11 08:21:19,69.12.45.239,42.219.144.113,48,201
2016-04-11 08:24:57,228.137.227.184,42.219.144.113,431,218
2016-04-11 08:29:11,118.234.45.73,42.219.144.113,96,254
2016-04-11 08:29:25,76.98.127.34,42.219.144.113,38,14
2016-04-11 08:29:25,34.46.186.213,42.219.144.113,89,0
2016-04-11 08:31:40,208.43.183.74,42.219.144.113,433,135
2016-04-11 08:34:53,43.42.79.219,42.219.144.113,38,193
2016-04-11 08:37:55,96.96.13.149,42.219.144.113,96,182
2016-04-11 08:37:55,176.170.90.86,42.219.144.113,41,0
2016-04-11 08:37:55,96.96.13.149,42.219.144.113,51,0
2016-04-11 08:43:22,60.133.101.194,42.219.144.113,38,327
2016-04-11 08:43:31,209.174.208.9,42.219.144.113,42,9
2016-04-11 08:47:26,56.228.87.2,42.219.144.113,41,235
2016-04-11 08:49:02,33.12.108.90,42.219.144.113,38,96
2016-04-11 08:49:37,96.96.13.149,42.219.144.113,39,35
2016-04-11 08:54:10,217.156.57.81,42.219.144.113,446,273
2016-04-11 08:57:59,179.122.2.137,42.219.144.113,39,229
2016-04-11 09:01:24,86.128.235.174,42.219.144.113,102,205
2016-04-11 09:08:52,33.12.108.90,42.219.144.113,435,448
2016-04-11 09:12:36,93.179.112.232,42.219.144.113,41,224
2016-04-11 09:12:36,185.60.79.173,42.219.144.113,40,0
