te,sa,da,byt,teDelta
2016-04-11 00:01:05,212.112.233.40,42.219.153.246,66165,65
2016-04-11 00:01:55,42.219.153.246,208.70.207.139,16801,50
2016-04-11 00:02:49,42.219.153.246,143.72.8.137,60933,54
2016-04-11 00:03:42,106.150.228.76,42.219.153.246,36270,53
2016-04-11 00:03:50,143.72.4.250,42.219.153.246,54063,8
2016-04-11 00:04:24,50.32.246.43,42.219.153.246,35685,34
2016-04-11 00:05:09,106.150.228.53,42.219.153.246,30621,45
2016-04-11 00:06:07,106.150.228.40,42.219.153.246,67325,58
2016-04-11 00:06:17,42.219.153.246,168.40.231.134,111358,10
2016-04-11 00:07:34,194.233.67.128,42.219.153.246,59490,77
2016-04-11 00:08:13,182.42.182.132,42.219.153.246,57773,39
2016-04-11 00:08:14,42.219.153.246,185.5.244.75,46926,1
2016-04-11 00:09:16,246.7.159.26,42.219.153.246,52480,62
2016-04-11 00:09:40,42.219.153.246,194.233.64.113,53778,24
2016-04-11 00:10:15,143.72.4.250,42.219.153.246,75556,35
2016-04-11 00:11:20,85.236.82.121,42.219.153.246,134610,65
2016-04-11 00:12:07,223.114.19.19,42.219.153.246,311838,47
2016-04-11 00:12:19,42.219.153.246,73.5.203.135,36886,12
2016-04-11 00:13:00,42.219.153.246,213.39.235.69,21616,41
2016-04-11 00:13:21,42.219.153.246,50.124.247.47,73162,21
2016-04-11 00:14:08,208.110.190.80,42.219.153.246,103407,47
2016-04-11 00:14:35,42.219.153.246,57.253.244.30,75372,27
2016-04-11 00:15:19,42.219.153.246,143.72.8.137,79365,44
2016-04-11 00:16:12,61.151.162.169,42.219.153.246,179984,53
2016-04-11 00:16:44,42.219.153.246,93.179.206.13,50225,32
2016-04-11 00:17:18,111.1.85.59,42.219.153.246,102804,34
2016-04-11 00:18:19,42.219.153.246,168.40.231.132,63318,61
2016-04-11 00:19:07,42.219.153.246,56.228.70.238,87361,48
2016-04-11 00:19:44,202.35.54.147,42.219.153.246,48494,37
2016-04-11 00:20:07,57.67.1.33,42.219.153.246,24243,23
2016-04-11 00:21:02,106.150.228.242,42.219.153.246,80063,55
2016-04-11 00:22:20,197.34.196.202,42.219.153.246,78319,78
2016-04-11 00:23:42,42.219.153.246,214.41.104.210,68843,82
2016-04-11 00:25:20,33.12.108.90,42.219.153.246,17872,98
2016-04-11 00:25:54,42.219.153.246,216.61.241.131,27260,34
2016-04-11 00:26:23,42.219.153.246,158.78.178.3,21131,29
2016-04-11 00:27:29,42.219.153.246,69.124.9.215,65722,66
2016-04-11 00:28:46,213.35.221.161,42.219.153.246,58520,77
2016-04-11 00:29:49,36.230.23.208,42.219.153.246,33487,63
2016-04-11 00:30:45,42.219.153.246,115.28.249.223,16121,56
2016-04-11 00:31:43,194.233.70.19,42.219.153.246,29114,58
2016-04-11 00:32:39,56.153.165.185,42.219.153.246,45406,56
