te,sa,da,byt,teDelta
2016-04-11 00:00:19,176.212.240.49,42.219.153.193,619,19
2016-04-11 00:00:34,194.233.95.85,42.219.153.193,986,15
2016-04-11 00:00:47,42.219.153.193,85.236.82.121,1166,13
2016-04-11 00:00:48,188.31.65.83,42.219.153.193,1025,1
2016-04-11 00:01:06,42.219.153.193,36.85.148.166,892,18
2016-04-11 00:01:27,42.219.153.193,143.72.8.137,826,21
2016-04-11 00:01:39,143.72.8.137,42.219.153.193,522,12
2016-04-11 00:02:04,42.219.153.193,36.113.157.190,1310,25
2016-04-11 00:02:05,182.42.162.139,42.219.153.193,827,1
2016-04-11 00:02:21,42.219.153.193,44.86.147.130,744,16
2016-04-11 00:02:34,176.116.195.149,42.219.153.193,599,13
2016-04-11 00:02:57,106.150.228.172,42.219.153.193,538,23
2016-04-11 00:03:19,85.236.82.121,42.219.153.193,1776,22
2016-04-11 00:03:29,42.219.153.193,143.72.8.137,1232,10
2016-04-11 00:03:34,76.163.202.93,42.219.153.193,765,5
2016-04-11 00:03:42,106.150.228.76,42.219.153.193,467,8
2016-04-11 00:04:04,42.219.153.193,211.35.98.43,890,22
2016-04-11 00:04:21,73.5.203.135,42.219.153.193,1735,17
2016-04-11 00:04:32,223.114.19.19,42.219.153.193,602,11
2016-04-11 00:04:34,104.52.159.253,42.219.153.193,987,2
2016-04-11 00:04:41,42.219.153.193,106.152.131.209,830,7
2016-04-11 00:04:44,143.72.4.250,42.219.153.193,311,3
2016-04-11 00:05:05,91.74.89.126,42.219.153.193,1526,21
2016-04-11 00:05:11,36.169.195.17,42.219.153.193,519,6
2016-04-11 00:05:41,216.59.172.11,42.219.153.193,471,30
2016-04-11 00:06:01,87.21.33.178,42.219.153.193,942,20
2016-04-11 00:06:14,42.219.153.193,73.5.203.135,917,13
2016-04-11 00:06:20,42.219.153.193,158.128.151.127,650,6
2016-04-11 00:06:35,182.42.162.3,42.219.153.193,1375,15
2016-04-11 00:06:50,85.236.82.121,42.219.153.193,1198,15
2016-04-11 00:07:05,85.236.82.121,42.219.153.193,738,15
2016-04-11 00:07:06,209.48.6.112,42.219.153.193,2570,1
2016-04-11 00:07:22,143.72.8.137,42.219.153.193,1239,16
2016-04-11 00:07:36,36.76.119.5,42.219.153.193,1192,14
2016-04-11 00:07:47,194.233.77.167,42.219.153.193,955,11
2016-04-11 00:08:11,42.219.153.193,93.179.206.13,739,24
2016-04-11 00:08:23,42.219.153.193,143.72.4.250,371,12
2016-04-11 00:08:35,42.219.153.193,42.144.57.63,3307,12
2016-04-11 00:09:06,42.219.153.193,240.125.1.149,479,31
2016-04-11 00:09:19,42.219.153.193,169.108.198.152,1189,13
2016-04-11 00:09:37,42.219.153.193,211.32.156.82,793,18
2016-04-11 00:09:42,42.219.153.193,143.72.4.250,1115,5
2016-04-11 00:09:52,143.72.8.137,42.219.153.193,482,10
2016-04-11 00:10:05,42.219.153.193,253.138.40.100,710,13
2016-04-11 00:10:14,50.93.45.57,42.219.153.193,586,9
2016-04-11 00:10:35,36.149.244.182,42.219.153.193,1104,21
2016-04-11 00:10:42,42.219.153.193,194.233.77.136,927,7
2016-04-11 00:11:16,32.88.152.252,42.219.153.193,1463,34
2016-04-11 00:11:23,42.219.153.193,102.216.44.84,562,7
2016-04-11 00:11:56,57.67.1.33,42.219.153.193,897,33
2016-04-11 00:11:57,194.233.89.10,42.219.153.193,637,1
2016-04-11 00:12:09,212.32.31.252,42.219.153.193,876,12
2016-04-11 00:12:21,214.42.132.4,42.219.153.193,1393,12
2016-04-11 00:12:34,42.219.153.193,213.12.122.80,1355,13
2016-04-11 00:12:53,73.5.203.135,42.219.153.193,791,19
2016-04-11 00:12:56,42.219.153.193,43.93.207.222,628,3
2016-04-11 00:12:58,42.219.153.193,91.71.126.204,612,2
2016-04-11 00:13:24,32.88.152.252,42.219.153.193,690,26
2016-04-11 00:13:50,42.219.153.193,209.48.89.234,1104,26
2016-04-11 00:13:59,168.241.80.179,42.219.153.193,229,9
2016-04-11 00:14:04,42.219.153.193,73.5.203.135,1313,5
2016-04-11 00:14:11,218.105.2.59,42.219.153.193,775,7
2016-04-11 00:14:18,42.219.153.193,143.72.4.250,655,7
2016-04-11 00:14:27,43.186.169.97,42.219.153.193,1357,9
2016-04-11 00:14:40,37.71.8.150,42.219.153.193,588,13
2016-04-11 00:14:55,54.143.54.186,42.219.153.193,1179,15
2016-04-11 00:15:06,42.219.153.193,131.138.30.78,324,11
2016-04-11 00:15:30,42.127.32.166,42.219.153.193,634,24
2016-04-11 00:15:42,42.219.153.193,106.150.228.155,912,12
2016-04-11 00:15:44,85.236.82.121,42.219.153.193,469,2
2016-04-11 00:16:06,73.5.203.135,42.219.153.193,1491,22
2016-04-11 00:16:13,89.107.13.224,42.219.153.193,1159,7
2016-04-11 00:16:40,239.75.14.158,42.219.153.193,901,27
2016-04-11 00:17:02,71.237.11.221,42.219.153.193,1397,22
2016-04-11 00:17:16,67.211.188.67,42.219.153.193,2732,14
