te,td,sa,da,sp,dp,pr,flg,fwd,stos,pkt,byt,lable
2016-04-11 00:01:59,5.0,245.125.91.134,42.219.149.126,48367,23,TCP,....S.,0,0,6,360,background
2016-04-11 00:06:36,0.0,176.116.195.149,42.219.149.126,5185,5074,UDP,.A....,0,40,1,439,background
2016-04-11 00:16:00,0.0,246.183.3.40,42.219.149.126,50275,3306,TCP,....S.,0,40,1,40,background
2016-04-11 00:16:05,0.0,56.207.76.118,42.219.149.126,999,53,UDP,.A....,0,40,1,65,background
2016-04-11 00:17:15,0.0,69.81.144.249,42.219.149.126,60018,19,UDP,.A....,0,40,1,28,background
2016-04-11 00:17:33,0.0,165.202.36.149,42.219.149.126,45278,8080,TCP,....S.,0,0,1,40,background
2016-04-11 00:18:01,0.0,204.223.22.109,42.219.149.126,46681,5003,TCP,....S.,0,0,1,40,background
2016-04-11 00:21:57,0.0,42.9.7.17,42.219.149.126,3674,445,TCP,....S.,0,72,1,48,background
2016-04-11 00:23:09,0.0,176.116.195.149,42.219.149.126,5218,5075,UDP,.A....,0,40,1,436,background
2016-04-11 00:25:23,0.0,66.36.199.55,42.219.149.126,3367,23,TCP,....S.,0,40,1,60,background
2016-04-11 00:27:29,0.0,33.12.117.59,42.219.149.126,5484,5580,UDP,.A....,0,0,1,443,background
2016-04-11 00:27:40,0.0,217.231.240.54,42.219.149.126,39255,2121,TCP,....S.,0,40,1,40,background
2016-04-11 00:28:10,0.0,33.12.107.16,42.219.149.126,5060,5060,UDP,.A....,0,0,1,444,background
2016-04-11 00:35:49,0.0,182.42.182.186,42.219.149.126,9090,22,TCP,....S.,0,40,1,40,background
2016-04-11 00:39:40,0.0,176.116.195.149,42.219.149.126,5137,5065,UDP,.A....,0,40,1,438,background
2016-04-11 00:40:21,0.0,208.43.183.102,42.219.149.126,49821,8890,TCP,....S.,0,40,1,40,background
2016-04-11 00:40:35,4.292,87.202.84.233,42.219.149.126,56479,53413,UDP,.A....,0,40,2,58,background
2016-04-11 00:41:05,0.0,56.207.76.118,42.219.149.126,999,53,UDP,.A....,0,40,1,65,background
2016-04-11 00:43:04,0.0,225.230.216.251,42.219.149.126,6000,3306,TCP,....S.,0,40,1,40,background
2016-04-11 00:44:41,0.0,237.41.247.88,42.219.149.126,20000,53,UDP,.A....,0,40,1,69,background
2016-04-11 00:45:02,0.0,60.133.101.194,42.219.149.126,5145,5060,UDP,.A....,0,40,1,442,background
2016-04-11 00:47:50,0.0,82.167.246.233,42.219.149.126,41620,1900,UDP,.A....,0,0,1,125,background
2016-04-11 00:48:38,21.055999999999997,37.76.18.151,42.219.149.126,54807,23,TCP,....S.,0,72,4,240,background
2016-04-11 00:50:35,0.0,194.231.191.138,42.219.149.126,34680,2082,TCP,....S.,0,40,1,40,background
2016-04-11 00:52:47,0.0,216.156.202.228,42.219.149.126,5068,5060,UDP,.A....,0,40,1,444,background
2016-04-11 00:56:12,0.0,176.116.195.149,42.219.149.126,5090,6000,UDP,.A....,0,40,1,438,background
2016-04-11 00:58:26,0.0,224.7.72.145,42.219.149.126,10857,8080,TCP,....S.,0,40,1,40,background
2016-04-11 01:00:04,3.06,34.46.186.213,42.219.149.126,2334,445,TCP,....S.,0,40,2,96,background
2016-04-11 01:00:49,0.0,194.231.140.151,42.219.149.126,36877,23023,TCP,....S.,0,40,1,40,background
2016-04-11 01:01:51,0.0,240.62.27.30,42.219.149.126,40007,21320,TCP,....S.,0,0,1,40,background
2016-04-11 01:03:50,0.0,73.213.27.178,42.219.149.126,20001,53,UDP,.A....,0,40,1,69,background
2016-04-11 01:04:35,0.0,40.23.18.236,42.219.149.126,0,0,TCP,.A.R.F,0,40,1,60,background
2016-04-11 01:09:05,0.0,69.81.144.249,42.219.149.126,57473,17,UDP,.A....,0,40,1,28,background
2016-04-11 01:11:23,9.024,87.192.59.96,42.219.149.126,35217,23,TCP,....S.,0,40,3,156,background
2016-04-11 01:12:44,0.0,176.116.195.149,42.219.149.126,5108,5040,UDP,.A....,0,40,1,440,background
2016-04-11 01:12:52,0.0,213.82.166.3,42.219.149.126,5724,5060,UDP,.A....,0,40,1,440,background
2016-04-11 01:16:12,0.0,218.5.78.229,42.219.149.126,35013,53,UDP,.A....,0,72,1,65,background
2016-04-11 01:21:35,0.0,224.36.42.159,42.219.149.126,41802,23,TCP,....S.,0,40,1,60,background
2016-04-11 01:30:07,0.0,32.100.20.28,42.219.149.126,41478,465,TCP,....S.,0,40,1,40,background
2016-04-11 01:35:08,0.0,246.205.68.186,42.219.149.126,14064,22,TCP,....S.,0,40,1,48,background
2016-04-11 01:36:48,0.0,198.132.59.191,42.219.149.126,34626,465,TCP,....S.,0,40,1,40,background
2016-04-11 01:45:33,0.0,56.207.76.118,42.219.149.126,999,53,UDP,.A....,0,40,1,65,background
2016-04-11 01:45:49,0.0,33.12.99.120,42.219.149.126,5380,5060,UDP,.A....,0,0,1,443,background
2016-04-11 01:47:33,0.0,200.59.49.164,42.219.149.126,48711,23,TCP,....S.,0,72,1,60,background
2016-04-11 01:51:58,0.0,242.100.154.142,42.219.149.126,49670,8088,TCP,....S.,0,0,1,40,background
2016-04-11 01:53:51,0.0,36.37.136.91,42.219.149.126,5060,5060,UDP,.A....,0,0,1,434,background
2016-04-11 01:53:52,0.0,36.37.136.91,42.219.149.126,5060,5060,UDP,.A....,0,0,1,434,background
2016-04-11 01:58:51,0.0,69.124.8.90,42.219.149.126,38328,123,UDP,.A....,0,40,1,37,background
2016-04-11 02:02:32,9.0,72.228.239.40,42.219.149.126,2325,4028,TCP,....S.,0,72,3,180,background
2016-04-11 02:11:59,0.0,56.235.68.172,42.219.149.126,0,771,ICMP,.A....,0,40,1,81,background
2016-04-11 02:12:43,0.0,32.100.20.28,42.219.149.126,41478,5001,TCP,....S.,0,40,1,40,background
2016-04-11 02:15:31,0.0,218.12.179.68,42.219.149.126,60575,3128,TCP,....S.,0,0,1,40,background
2016-04-11 02:16:36,0.0,32.100.20.28,42.219.149.126,41478,8083,TCP,....S.,0,40,1,40,background
2016-04-11 02:18:05,0.0,222.156.17.131,42.219.149.126,46690,4444,TCP,....S.,0,40,1,40,background
2016-04-11 02:18:18,0.0,222.156.17.131,42.219.149.126,46690,5443,TCP,....S.,0,40,1,40,background
2016-04-11 02:18:26,0.0,222.156.17.131,42.219.149.126,46690,9443,TCP,....S.,0,40,1,40,background
2016-04-11 02:18:50,0.0,222.156.17.131,42.219.149.126,46690,443,TCP,....S.,0,40,1,40,background
2016-04-11 02:18:59,0.0,222.156.17.131,42.219.149.126,46690,8443,TCP,....S.,0,40,1,40,background
2016-04-11 02:23:27,0.0,217.132.176.169,42.219.149.126,5816,9146,TCP,.A....,0,0,1,40,background
2016-04-11 02:27:32,2.992,49.184.219.1,42.219.149.126,3389,23,TCP,....S.,0,0,2,120,background
2016-04-11 02:27:32,2.9960000000000004,49.184.219.1,42.219.149.126,3389,23,TCP,....S.,0,0,2,120,background
2016-04-11 02:30:26,0.0,213.146.13.30,42.219.149.126,0,2048,ICMP,.A....,0,40,1,60,background
2016-04-11 02:33:46,0.0,240.62.27.30,42.219.149.126,46577,21320,TCP,....S.,0,0,1,40,background
2016-04-11 02:34:52,0.0,68.137.135.214,42.219.149.126,38429,623,UDP,.A....,0,0,1,51,background
2016-04-11 02:39:29,0.992,235.249.107.251,42.219.149.126,59097,23,TCP,....S.,0,72,2,96,background
2016-04-11 02:43:05,0.0,228.115.176.239,42.219.149.126,6000,1433,TCP,....S.,0,40,1,40,background
2016-04-11 02:46:01,0.0,218.152.173.5,42.219.149.126,47994,23,TCP,....S.,0,0,1,52,background
2016-04-11 02:46:46,0.0,194.231.191.138,42.219.149.126,39721,64738,UDP,.A....,0,40,1,40,background
2016-04-11 02:50:21,0.0,248.24.211.32,42.219.149.126,6000,3306,TCP,....S.,0,16,1,40,background
2016-04-11 02:53:31,0.0,217.231.240.101,42.219.149.126,65106,2160,TCP,....S.,0,40,1,40,background
2016-04-11 02:57:46,0.0,36.80.70.244,42.219.149.126,5100,5060,UDP,.A....,0,72,1,438,background
2016-04-11 03:04:43,0.0,36.80.70.244,42.219.149.126,5100,5060,UDP,.A....,0,72,1,440,background
2016-04-11 03:07:14,0.0,43.42.79.199,42.219.149.126,48236,137,UDP,.A....,0,0,1,78,background
2016-04-11 03:10:50,0.0,240.234.192.37,42.219.149.126,80,42065,TCP,.A..S.,0,72,1,44,background
2016-04-11 03:14:11,0.0,248.18.149.207,42.219.149.126,62059,22,TCP,....S.,0,0,1,48,background
2016-04-11 03:14:11,3.0039999999999996,61.201.254.159,42.219.149.126,37020,22,TCP,....S.,0,40,3,180,background
2016-04-11 03:14:30,8.888,70.8.151.155,42.219.149.126,51210,4028,TCP,....S.,0,0,3,180,background
2016-04-11 03:23:31,0.0,208.43.183.102,42.219.149.126,49821,7627,TCP,....S.,0,40,1,40,background
2016-04-11 03:28:42,5.0,66.46.173.138,42.219.149.126,34535,53413,UDP,.A....,0,40,3,87,background
2016-04-11 03:30:05,0.0,238.177.105.92,42.219.149.126,55919,22,TCP,....S.,0,72,1,52,background
2016-04-11 03:35:34,0.0,233.198.23.219,42.219.149.126,6000,22,TCP,....S.,0,40,1,40,background
2016-04-11 03:36:30,2.992,75.114.154.96,42.219.149.126,34878,445,TCP,....S.,0,40,2,96,background
2016-04-11 03:40:48,0.0,73.60.0.219,42.219.149.126,12211,5901,TCP,....S.,0,40,1,40,background
2016-04-11 03:42:28,0.0,240.41.208.134,42.219.149.126,864,3389,TCP,....S.,0,0,1,40,background
2016-04-11 03:42:29,0.0,240.41.208.134,42.219.149.126,864,3389,TCP,....S.,0,0,1,40,background
2016-04-11 03:49:31,0.0,73.60.0.219,42.219.149.126,12218,22,TCP,....S.,0,40,1,40,background
2016-04-11 03:50:12,0.0,213.55.165.103,42.219.149.126,5064,5060,UDP,.A....,0,72,1,435,background
2016-04-11 03:51:37,9.0,64.245.116.36,42.219.149.126,54390,23,TCP,....S.,0,72,3,180,background
2016-04-11 03:52:19,0.0,69.55.59.87,42.219.149.126,34184,53,UDP,.A....,0,0,1,56,background
2016-04-11 03:56:48,0.0,68.137.244.153,42.219.149.126,44812,69,UDP,.A....,0,0,1,42,background
2016-04-11 04:00:35,0.0,228.8.216.6,42.219.149.126,34680,13579,TCP,....S.,0,40,1,40,background
2016-04-11 04:00:54,0.0,208.43.184.193,42.219.149.126,44866,49320,TCP,....S.,0,40,1,40,background
2016-04-11 04:03:36,9.0,229.101.28.177,42.219.149.126,32934,23,TCP,....S.,0,72,3,168,background
2016-04-11 04:08:53,0.0,73.60.0.219,42.219.149.126,12201,3306,TCP,....S.,0,40,1,40,background
2016-04-11 04:13:16,0.0,238.121.76.141,42.219.149.126,21,22880,TCP,.A..S.,0,40,1,44,background
2016-04-11 04:13:18,0.0,62.100.126.36,42.219.149.126,5141,5060,UDP,.A....,0,0,1,433,background
2016-04-11 04:13:52,0.0,73.60.0.219,42.219.149.126,12206,3389,TCP,....S.,0,40,1,40,background
2016-04-11 04:14:20,0.0,32.100.20.28,42.219.149.126,41478,80,TCP,....S.,0,40,1,40,background
