te,td,sa,da,sp,dp,pr,flg,fwd,stos,pkt,byt,lable
2016-04-11 00:06:30,0.0,176.116.195.149,42.219.145.173,5185,5074,UDP,.A....,0,40,1,437,background
2016-04-11 00:11:32,0.0,69.81.144.249,42.219.145.173,44262,19,UDP,.A....,0,40,1,28,background
2016-04-11 00:16:00,0.0,246.183.3.40,42.219.145.173,49404,3306,TCP,....S.,0,40,1,40,background
2016-04-11 00:18:27,0.0,204.223.22.109,42.219.145.173,46681,5003,TCP,....S.,0,0,1,40,background
2016-04-11 00:21:49,0.0,42.9.7.17,42.219.145.173,4614,445,TCP,....S.,0,72,1,48,background
2016-04-11 00:23:03,0.0,176.116.195.149,42.219.145.173,5218,5075,UDP,.A....,0,40,1,441,background
2016-04-11 00:25:48,0.0,176.116.194.129,42.219.145.173,36877,50100,TCP,....S.,0,40,1,40,background
2016-04-11 00:27:23,0.0,33.12.117.59,42.219.145.173,5484,5580,UDP,.A....,0,0,1,441,background
2016-04-11 00:28:10,0.0,33.12.107.16,42.219.145.173,5060,5060,UDP,.A....,0,0,1,443,background
2016-04-11 00:28:41,0.0,217.231.240.54,42.219.145.173,39255,2121,TCP,....S.,0,40,1,40,background
2016-04-11 00:29:19,0.0,105.190.217.12,42.219.145.173,22,65254,TCP,.A..S.,0,0,1,44,background
2016-04-11 00:35:49,0.0,182.42.182.186,42.219.145.173,9090,22,TCP,....S.,0,40,1,40,background
2016-04-11 00:39:35,0.0,176.116.195.149,42.219.145.173,5137,5065,UDP,.A....,0,40,1,439,background
2016-04-11 00:43:04,0.0,225.230.216.251,42.219.145.173,6000,3306,TCP,....S.,0,40,1,40,background
2016-04-11 00:44:41,0.0,237.41.247.88,42.219.145.173,20000,53,UDP,.A....,0,40,1,70,background
2016-04-11 00:45:01,0.0,60.133.101.194,42.219.145.173,5145,5060,UDP,.A....,0,40,1,445,background
2016-04-11 00:45:17,1.9680000000000002,71.89.238.148,42.219.145.173,56356,23,TCP,....S.,0,0,3,180,background
2016-04-11 00:47:47,0.0,82.167.246.233,42.219.145.173,41620,1900,UDP,.A....,0,0,1,125,background
2016-04-11 00:48:02,0.0,60.132.77.180,42.219.145.173,80,1234,TCP,.A..S.,0,0,1,44,background
2016-04-11 00:48:56,3.0,36.226.222.231,42.219.145.173,41254,23,TCP,....S.,0,0,2,120,background
2016-04-11 00:52:47,0.0,216.156.202.228,42.219.145.173,5068,5060,UDP,.A....,0,40,1,445,background
2016-04-11 00:56:06,0.0,176.116.195.149,42.219.145.173,5090,6000,UDP,.A....,0,40,1,440,background
2016-04-11 00:58:26,0.0,224.7.72.145,42.219.145.173,6591,8080,TCP,....S.,0,40,1,40,background
2016-04-11 00:58:40,2.988,72.184.78.181,42.219.145.173,45328,23,TCP,....S.,0,40,2,104,background
2016-04-11 01:03:50,0.0,73.213.27.178,42.219.145.173,20001,53,UDP,.A....,0,40,1,70,background
2016-04-11 01:10:08,0.0,60.99.38.80,42.219.145.173,22003,48376,TCP,.A..S.,0,40,1,44,background
2016-04-11 01:11:45,3.0039999999999996,129.116.145.15,42.219.145.173,35505,23,TCP,....S.,0,72,2,104,background
2016-04-11 01:12:22,0.0,213.82.166.3,42.219.145.173,5724,5060,UDP,.A....,0,40,1,442,background
2016-04-11 01:12:39,0.0,176.116.195.149,42.219.145.173,5108,5040,UDP,.A....,0,40,1,439,background
2016-04-11 01:21:53,8.904,78.110.200.128,42.219.145.173,56918,23,TCP,....S.,0,40,3,180,background
2016-04-11 01:26:20,9.0,133.60.149.193,42.219.145.173,37633,23,TCP,....S.,0,0,3,180,background
2016-04-11 01:28:27,0.0,250.55.116.180,42.219.145.173,61679,25,TCP,....S.,0,40,1,52,background
2016-04-11 01:32:41,0.0,242.100.234.89,42.219.145.173,42826,8123,TCP,....S.,0,0,1,40,background
2016-04-11 01:34:00,9.0,44.66.175.249,42.219.145.173,4789,23,TCP,....S.,0,40,3,180,background
2016-04-11 01:35:08,0.0,246.205.68.186,42.219.145.173,14064,22,TCP,....S.,0,40,1,48,background
2016-04-11 01:37:44,0.0,178.27.3.205,42.219.145.173,12200,21320,TCP,....S.,0,72,1,40,background
2016-04-11 01:42:39,3.0039999999999996,237.146.214.6,42.219.145.173,58432,23,TCP,....S.,0,40,2,104,background
2016-04-11 01:42:59,0.0,33.102.193.22,42.219.145.173,4935,3389,TCP,....S.,0,72,1,52,background
2016-04-11 01:45:45,0.0,33.12.99.120,42.219.145.173,5380,5060,UDP,.A....,0,0,1,444,background
2016-04-11 01:46:34,0.0,218.12.179.68,42.219.145.173,49331,3128,TCP,....S.,0,0,1,40,background
2016-04-11 01:48:16,0.0,117.208.149.132,42.219.145.173,58660,80,TCP,....S.,0,72,1,40,background
2016-04-11 01:48:16,0.0,117.208.149.134,42.219.145.173,50976,80,TCP,....S.,0,72,1,40,background
2016-04-11 01:53:46,0.0,36.37.136.91,42.219.145.173,5060,5060,UDP,.A....,0,0,1,433,background
2016-04-11 01:57:13,4.996,244.15.44.133,42.219.145.173,54629,23,TCP,....S.,0,72,6,360,background
2016-04-11 01:58:23,3.0,222.27.167.238,42.219.145.173,57295,23,TCP,....S.,0,0,2,120,background
2016-04-11 01:58:50,0.0,69.124.8.90,42.219.145.173,38328,123,UDP,.A....,0,40,1,37,background
2016-04-11 02:00:22,0.0,32.100.20.28,42.219.145.173,41478,8083,TCP,....S.,0,40,1,40,background
2016-04-11 02:02:14,9.004,72.228.239.40,42.219.145.173,2919,4028,TCP,....S.,0,72,3,180,background
2016-04-11 02:02:55,0.0,192.253.239.126,42.219.145.173,56169,81,TCP,....S.,0,72,1,40,background
2016-04-11 02:06:45,3.0039999999999996,48.154.248.230,42.219.145.173,53328,21,TCP,....S.,0,0,2,104,background
2016-04-11 02:11:49,0.0,232.161.225.88,42.219.145.173,40097,23,TCP,....S.,0,40,1,60,background
2016-04-11 02:13:43,0.0,68.137.135.214,42.219.145.173,46685,623,UDP,.A....,0,0,1,51,background
2016-04-11 02:17:47,0.0,222.156.17.131,42.219.145.173,46690,5443,TCP,....S.,0,40,1,40,background
2016-04-11 02:18:01,0.0,222.156.17.131,42.219.145.173,46690,443,TCP,....S.,0,40,1,40,background
2016-04-11 02:18:24,0.0,222.156.17.131,42.219.145.173,46690,8443,TCP,....S.,0,40,1,40,background
2016-04-11 02:18:59,0.0,222.156.17.131,42.219.145.173,46690,4444,TCP,....S.,0,40,1,40,background
2016-04-11 02:19:09,0.0,222.156.17.131,42.219.145.173,46690,9443,TCP,....S.,0,40,1,40,background
2016-04-11 02:23:17,0.0,68.137.244.137,42.219.145.173,53279,69,UDP,.A....,0,0,1,42,background
2016-04-11 02:26:52,2.9960000000000004,49.184.219.1,42.219.145.173,3506,23,TCP,....S.,0,0,2,120,background
2016-04-11 02:29:44,3.16,208.116.118.125,42.219.145.173,35546,23,TCP,....S.,0,0,2,104,background
2016-04-11 02:33:44,0.0,56.207.76.118,42.219.145.173,999,53,UDP,.A....,0,40,1,65,background
2016-04-11 02:34:34,0.0,69.81.144.249,42.219.145.173,43445,17,UDP,.A....,0,40,1,28,background
2016-04-11 02:43:05,0.0,228.115.176.239,42.219.145.173,6000,1433,TCP,....S.,0,40,1,40,background
2016-04-11 02:46:54,3.0039999999999996,233.232.97.194,42.219.145.173,33619,23,TCP,....S.,0,0,2,104,background
2016-04-11 02:50:20,0.0,248.24.211.32,42.219.145.173,6000,3306,TCP,....S.,0,16,1,40,background
2016-04-11 02:50:29,0.0,242.101.233.184,42.219.145.173,56795,8000,TCP,....S.,0,0,1,40,background
2016-04-11 02:52:13,3.18,77.89.241.129,42.219.145.173,47887,23,TCP,....S.,0,40,2,104,background
2016-04-11 02:54:33,0.0,217.231.240.101,42.219.145.173,65106,2160,TCP,....S.,0,40,1,40,background
2016-04-11 02:56:08,0.0,192.253.239.190,42.219.145.173,36210,91,TCP,....S.,0,72,1,40,background
2016-04-11 02:57:40,0.0,36.80.70.244,42.219.145.173,5100,5060,UDP,.A....,0,72,1,443,background
2016-04-11 03:04:38,0.0,36.80.70.244,42.219.145.173,5100,5060,UDP,.A....,0,72,1,442,background
2016-04-11 03:14:07,3.0039999999999996,61.201.254.159,42.219.145.173,57432,22,TCP,....S.,0,40,3,180,background
2016-04-11 03:14:10,0.0,248.18.149.207,42.219.145.173,62654,22,TCP,....S.,0,0,1,48,background
2016-04-11 03:14:10,9.032,70.8.151.155,42.219.145.173,45763,4028,TCP,....S.,0,0,2,120,background
2016-04-11 03:28:09,0.0,54.224.10.72,42.219.145.173,0,2048,ICMP,.A....,0,0,1,61,background
2016-04-11 03:30:01,0.0,43.42.79.255,42.219.145.173,44813,137,UDP,.A....,0,0,1,78,background
2016-04-11 03:30:03,0.0,238.177.105.92,42.219.145.173,54588,22,TCP,....S.,0,72,1,52,background
2016-04-11 03:35:34,0.0,233.198.23.219,42.219.145.173,6000,22,TCP,....S.,0,40,1,40,background
2016-04-11 03:40:48,0.0,73.60.0.219,42.219.145.173,12215,5901,TCP,....S.,0,40,1,40,background
2016-04-11 03:42:28,0.0,240.41.208.134,42.219.145.173,43639,3389,TCP,....S.,0,0,1,40,background
2016-04-11 03:49:31,0.0,73.60.0.219,42.219.145.173,12219,22,TCP,....S.,0,40,1,40,background
2016-04-11 03:50:05,0.0,213.55.165.103,42.219.145.173,5064,5060,UDP,.A....,0,72,1,435,background
2016-04-11 03:52:05,3.0239999999999996,213.118.70.8,42.219.145.173,54143,23,TCP,....S.,0,0,2,104,background
2016-04-11 03:52:19,0.0,69.55.59.87,42.219.145.173,34184,53,UDP,.A....,0,40,1,56,background
