te,td,sa,da,sp,dp,pr,flg,fwd,stos,pkt,byt,lable
2016-04-11 00:03:52,3.0,80.10.38.67,42.219.145.45,35771,23,TCP,....S.,0,72,2,104,background
2016-04-11 00:06:29,0.0,176.116.195.149,42.219.145.45,5185,5074,UDP,.A....,0,40,1,440,background
2016-04-11 00:07:51,0.0,69.81.144.249,42.219.145.45,51659,19,UDP,.A....,0,40,1,28,background
2016-04-11 00:11:16,0.0,56.228.69.101,42.219.145.45,41665,995,TCP,....S.,0,0,1,40,background
2016-04-11 00:16:00,0.0,246.183.3.40,42.219.145.45,49296,3306,TCP,....S.,0,40,1,40,background
2016-04-11 00:18:22,0.0,204.223.22.109,42.219.145.45,46681,5003,TCP,....S.,0,0,1,40,background
2016-04-11 00:21:48,0.0,42.9.7.17,42.219.145.45,4506,445,TCP,....S.,0,72,1,48,background
2016-04-11 00:23:03,0.0,176.116.195.149,42.219.145.45,5218,5075,UDP,.A....,0,40,1,439,background
2016-04-11 00:27:22,0.0,33.12.117.59,42.219.145.45,5484,5580,UDP,.A....,0,0,1,443,background
2016-04-11 00:28:10,0.0,33.12.107.16,42.219.145.45,5060,5060,UDP,.A....,0,0,1,442,background
2016-04-11 00:28:45,0.0,217.231.240.54,42.219.145.45,39255,2121,TCP,....S.,0,40,1,40,background
2016-04-11 00:33:51,0.0,225.39.45.150,42.219.145.45,0,0,TCP,U.....,0,40,1,60,background
2016-04-11 00:35:49,0.0,182.42.182.186,42.219.145.45,9090,22,TCP,....S.,0,40,1,40,background
2016-04-11 00:39:34,0.0,176.116.195.149,42.219.145.45,5137,5065,UDP,.A....,0,40,1,439,background
2016-04-11 00:43:04,0.0,225.230.216.251,42.219.145.45,6000,3306,TCP,....S.,0,40,1,40,background
2016-04-11 00:43:29,0.0,240.111.186.124,42.219.145.45,12200,80,TCP,....S.,0,0,1,40,background
2016-04-11 00:44:41,0.0,237.41.247.88,42.219.145.45,20000,53,UDP,.A....,0,40,1,70,background
2016-04-11 00:45:01,0.0,60.133.101.194,42.219.145.45,5145,5060,UDP,.A....,0,40,1,444,background
2016-04-11 00:47:41,0.0,82.167.246.233,42.219.145.45,41620,1900,UDP,.A....,0,0,1,125,background
2016-04-11 00:48:50,3.012,36.226.222.231,42.219.145.45,56782,23,TCP,....S.,0,0,2,120,background
2016-04-11 00:51:03,2.984,237.140.200.111,42.219.145.45,58284,23,TCP,....S.,0,40,2,104,background
2016-04-11 00:52:47,0.0,216.156.202.228,42.219.145.45,5068,5060,UDP,.A....,0,40,1,444,background
2016-04-11 00:56:06,0.0,176.116.195.149,42.219.145.45,5090,6000,UDP,.A....,0,40,1,441,background
2016-04-11 00:57:11,0.0,69.81.144.249,42.219.145.45,46589,17,UDP,.A....,0,40,1,28,background
2016-04-11 00:58:26,0.0,224.7.72.145,42.219.145.45,53949,8080,TCP,....S.,0,40,1,40,background
2016-04-11 01:02:39,9.032,233.122.227.122,42.219.145.45,37403,23,TCP,....S.,0,40,3,156,background
2016-04-11 01:03:50,0.0,73.213.27.178,42.219.145.45,20001,53,UDP,.A....,0,40,1,70,background
2016-04-11 01:04:40,0.0,240.62.27.30,42.219.145.45,47087,21320,TCP,....S.,0,0,1,40,background
2016-04-11 01:12:18,0.0,213.82.166.3,42.219.145.45,5724,5060,UDP,.A....,0,40,1,440,background
2016-04-11 01:12:38,0.0,176.116.195.149,42.219.145.45,5108,5040,UDP,.A....,0,40,1,440,background
2016-04-11 01:14:25,0.0,236.43.144.65,42.219.145.45,6000,3306,TCP,....S.,0,0,1,40,background
2016-04-11 01:14:25,3.0039999999999996,248.143.65.216,42.219.145.45,39425,23,TCP,....S.,0,40,2,104,background
2016-04-11 01:14:34,5.052,174.2.240.175,42.219.145.45,55012,23,TCP,....S.,0,72,4,240,background
2016-04-11 01:21:46,2.992,78.110.200.128,42.219.145.45,50581,23,TCP,....S.,0,40,2,120,background
2016-04-11 01:22:32,2.908,228.225.179.103,42.219.145.45,1602,445,TCP,....S.,0,72,2,96,background
2016-04-11 01:27:05,2.968,60.192.162.129,42.219.145.45,1072,445,TCP,....S.,0,0,2,96,background
2016-04-11 01:30:22,0.0,242.101.129.130,42.219.145.45,59445,443,TCP,....S.,0,0,1,40,background
2016-04-11 01:33:56,9.0,44.66.175.249,42.219.145.45,2968,23,TCP,....S.,0,40,3,180,background
2016-04-11 01:34:59,9.0,209.153.101.49,42.219.145.45,59976,23,TCP,....S.,0,0,3,180,background
2016-04-11 01:35:08,0.0,246.205.68.186,42.219.145.45,14064,22,TCP,....S.,0,40,1,48,background
2016-04-11 01:35:28,2.952,64.163.16.65,42.219.145.45,10980,445,TCP,....S.,0,72,2,96,background
2016-04-11 01:37:25,0.0,217.132.171.170,42.219.145.45,5816,41339,TCP,.A....,0,0,1,40,background
2016-04-11 01:40:53,2.928,245.105.253.193,42.219.145.45,1689,445,TCP,....S.,0,40,2,96,background
2016-04-11 01:43:14,0.0,227.123.68.32,42.219.145.45,55010,8088,TCP,....S.,0,40,1,40,background
2016-04-11 01:44:50,0.0,218.12.179.68,42.219.145.45,58636,3128,TCP,....S.,0,0,1,40,background
2016-04-11 01:45:34,2.992,211.103.33.81,42.219.145.45,4157,445,TCP,....S.,0,72,2,96,background
2016-04-11 01:45:44,0.0,33.12.99.120,42.219.145.45,5380,5060,UDP,.A....,0,0,1,444,background
2016-04-11 01:53:46,0.0,36.37.136.91,42.219.145.45,5060,5060,UDP,.A....,0,0,1,433,background
2016-04-11 01:57:43,2.92,71.178.95.205,42.219.145.45,46578,23,TCP,....S.,0,72,2,104,background
2016-04-11 01:58:50,0.0,69.124.8.90,42.219.145.45,38328,123,UDP,.A....,0,40,1,37,background
2016-04-11 02:00:21,0.0,56.207.76.118,42.219.145.45,999,53,UDP,.A....,0,40,1,65,background
2016-04-11 02:01:28,3.0039999999999996,67.47.151.102,42.219.145.45,49136,23,TCP,....S.,0,0,2,104,background
2016-04-11 02:02:12,9.0,72.228.239.40,42.219.145.45,3802,4028,TCP,....S.,0,72,3,180,background
2016-04-11 02:09:50,0.0,32.100.20.28,42.219.145.45,41478,53,TCP,....S.,0,40,1,40,background
2016-04-11 02:11:38,0.0,232.161.225.88,42.219.145.45,42641,23,TCP,....S.,0,40,1,60,background
