te,td,sa,da,sp,dp,pr,flg,fwd,stos,pkt,byt,lable
2016-04-11 00:05:49,0.0,164.225.245.79,42.219.147.238,12200,55002,TCP,....S.,0,72,1,40,background
2016-04-11 00:06:31,0.0,176.116.195.149,42.219.147.238,5185,5074,UDP,.A....,0,40,1,441,background
2016-04-11 00:07:56,0.0,198.132.37.185,42.219.147.238,12902,520,UDP,.A....,0,40,1,52,background
2016-04-11 00:13:42,3.056,220.239.159.164,42.219.147.238,50639,23,TCP,....S.,0,40,2,104,background
2016-04-11 00:16:00,0.0,246.183.3.40,42.219.147.238,49597,3306,TCP,....S.,0,40,1,40,background
2016-04-11 00:18:20,0.0,204.223.22.109,42.219.147.238,46681,5003,TCP,....S.,0,0,1,40,background
2016-04-11 00:21:51,0.0,42.9.7.17,42.219.147.238,4941,445,TCP,....S.,0,72,1,48,background
2016-04-11 00:23:05,0.0,176.116.195.149,42.219.147.238,5218,5075,UDP,.A....,0,40,1,441,background
2016-04-11 00:25:10,0.0,165.202.36.149,42.219.147.238,45278,8080,TCP,....S.,0,0,1,40,background
2016-04-11 00:25:29,0.0,82.7.67.216,42.219.147.238,33708,1604,TCP,....S.,0,0,1,40,background
2016-04-11 00:26:33,0.0,44.127.83.218,42.219.147.238,41046,23,TCP,....S.,0,72,1,52,background
2016-04-11 00:27:24,0.0,33.12.117.59,42.219.147.238,5484,5580,UDP,.A....,0,0,1,442,background
2016-04-11 00:28:10,0.0,33.12.107.16,42.219.147.238,5060,5060,UDP,.A....,0,0,1,444,background
2016-04-11 00:28:23,0.0,217.231.240.54,42.219.147.238,39255,2121,TCP,....S.,0,40,1,40,background
2016-04-11 00:28:52,0.0,213.67.69.221,42.219.147.238,49342,23,TCP,....S.,0,40,1,52,background
2016-04-11 00:29:49,0.0,67.116.1.213,42.219.147.238,30991,8554,TCP,....S.,0,40,1,40,background
2016-04-11 00:35:49,0.0,182.42.182.186,42.219.147.238,9090,22,TCP,....S.,0,40,1,40,background
2016-04-11 00:39:36,0.0,176.116.195.149,42.219.147.238,5137,5065,UDP,.A....,0,40,1,441,background
2016-04-11 00:43:04,0.0,225.230.216.251,42.219.147.238,6000,3306,TCP,....S.,0,40,1,40,background
2016-04-11 00:44:05,0.0,32.100.20.28,42.219.147.238,41478,50090,TCP,....S.,0,40,1,40,background
2016-04-11 00:44:41,0.0,237.41.247.88,42.219.147.238,20000,53,UDP,.A....,0,40,1,70,background
2016-04-11 00:45:01,0.0,60.133.101.194,42.219.147.238,5145,5060,UDP,.A....,0,40,1,445,background
2016-04-11 00:47:48,0.0,82.167.246.233,42.219.147.238,41620,1900,UDP,.A....,0,0,1,125,background
