te,td,sa,da,sp,dp,pr,flg,fwd,stos,pkt,byt,lable
2016-04-11 00:06:40,0.0,176.116.195.149,42.219.150.125,5185,5074,UDP,.A....,0,40,1,441,background
2016-04-11 00:15:57,0.0,32.100.20.28,42.219.150.125,41478,1433,TCP,....S.,0,40,1,40,background
2016-04-11 00:16:00,0.0,246.183.3.40,42.219.150.125,50937,3306,TCP,....S.,0,40,1,40,background
2016-04-11 00:16:16,0.0,165.202.36.149,42.219.150.125,45278,8080,TCP,....S.,0,72,1,40,background
2016-04-11 00:17:49,0.0,236.27.196.131,42.219.150.125,15460,43356,UDP,.A....,0,72,1,48,background
2016-04-11 00:18:10,0.0,204.223.22.109,42.219.150.125,46681,5003,TCP,....S.,0,72,1,40,background
2016-04-11 00:22:03,0.0,42.9.7.17,42.219.150.125,4342,445,TCP,....S.,0,72,1,48,background
2016-04-11 00:23:13,0.0,176.116.195.149,42.219.150.125,5218,5075,UDP,.A....,0,40,1,442,background
2016-04-11 00:24:17,0.0,69.81.144.249,42.219.150.125,43444,19,UDP,.A....,0,40,1,28,background
2016-04-11 00:27:33,0.0,33.12.117.59,42.219.150.125,5484,5580,UDP,.A....,0,72,1,440,background
2016-04-11 00:27:57,0.0,217.231.240.54,42.219.150.125,39255,2121,TCP,....S.,0,40,1,40,background
2016-04-11 00:28:10,0.0,33.12.107.16,42.219.150.125,5060,5060,UDP,.A....,0,72,1,444,background
2016-04-11 00:28:19,9.0,44.72.40.71,42.219.150.125,3998,23,TCP,....S.,0,40,3,180,background
2016-04-11 00:28:55,0.0,176.116.194.129,42.219.150.125,36989,5094,UDP,.A....,0,40,1,41,background
2016-04-11 00:35:09,0.0,210.45.113.127,42.219.150.125,40266,1604,UDP,.A....,0,40,1,70,background
2016-04-11 00:35:28,3.016,209.140.138.17,42.219.150.125,35000,23,TCP,....S.,0,72,2,104,background
2016-04-11 00:35:49,0.0,182.42.182.186,42.219.150.125,9090,22,TCP,....S.,0,40,1,40,background
2016-04-11 00:39:44,0.0,176.116.195.149,42.219.150.125,5137,5065,UDP,.A....,0,40,1,441,background
2016-04-11 00:41:33,0.0,32.100.20.28,42.219.150.125,41478,8083,TCP,....S.,0,40,1,40,background
2016-04-11 00:43:04,0.0,225.230.216.251,42.219.150.125,6000,3306,TCP,....S.,0,40,1,40,background
2016-04-11 00:44:41,0.0,237.41.247.88,42.219.150.125,20000,53,UDP,.A....,0,40,1,70,background
2016-04-11 00:45:03,0.0,60.133.101.194,42.219.150.125,5145,5060,UDP,.A....,0,40,1,443,background
2016-04-11 00:47:42,0.0,82.167.246.233,42.219.150.125,41620,1900,UDP,.A....,0,72,1,125,background
2016-04-11 00:47:53,0.0,76.225.28.249,42.219.150.125,50037,123,UDP,.A....,0,40,1,76,background
2016-04-11 00:49:25,2.9760000000000004,232.161.150.187,42.219.150.125,43974,23,TCP,....S.,0,40,2,120,background
2016-04-11 00:49:28,0.0,208.43.182.148,42.219.150.125,48540,29081,TCP,....S.,0,40,1,40,background
2016-04-11 00:51:50,0.0,242.103.61.21,42.219.150.125,50636,80,TCP,....S.,0,72,1,40,background
2016-04-11 00:52:06,0.98,211.66.229.152,42.219.150.125,53036,23,TCP,....S.,0,72,2,120,background
2016-04-11 00:52:47,0.0,216.156.202.228,42.219.150.125,5068,5060,UDP,.A....,0,40,1,445,background
2016-04-11 00:56:16,0.0,176.116.195.149,42.219.150.125,5090,6000,UDP,.A....,0,40,1,440,background
2016-04-11 00:58:26,0.0,224.7.72.145,42.219.150.125,42162,8080,TCP,....S.,0,40,1,40,background
2016-04-11 01:01:14,0.0,240.62.27.30,42.219.150.125,49439,21320,TCP,....S.,0,72,1,40,background
2016-04-11 01:03:50,0.0,73.213.27.178,42.219.150.125,20001,53,UDP,.A....,0,40,1,70,background
2016-04-11 01:06:40,2.932,217.160.139.4,42.219.150.125,34194,23,TCP,....S.,0,72,2,104,background
2016-04-11 01:12:48,0.0,176.116.195.149,42.219.150.125,5108,5040,UDP,.A....,0,40,1,439,background
2016-04-11 01:13:14,0.0,213.82.166.3,42.219.150.125,5724,5060,UDP,.A....,0,40,1,441,background
2016-04-11 01:24:10,0.0,218.5.78.229,42.219.150.125,53416,53,UDP,.A....,0,72,1,65,background
2016-04-11 01:25:54,3.0039999999999996,217.233.34.58,42.219.150.125,54020,23,TCP,....S.,0,40,2,104,background
2016-04-11 01:35:08,0.0,246.205.68.186,42.219.150.125,14064,22,TCP,....S.,0,40,1,48,background
2016-04-11 01:40:09,3.3160000000000003,237.150.149.37,42.219.150.125,37081,23,TCP,....S.,0,40,3,156,background
2016-04-11 01:43:41,0.0,200.55.251.186,42.219.150.125,56711,23,TCP,....S.,0,40,1,60,background
2016-04-11 01:45:32,0.632,216.187.91.187,42.219.150.125,57726,23,TCP,....S.,0,40,3,180,background
2016-04-11 01:45:46,0.0,216.187.91.187,42.219.150.125,57726,23,TCP,....S.,0,40,1,60,background
2016-04-11 01:45:53,0.0,33.12.99.120,42.219.150.125,5380,5060,UDP,.A....,0,72,1,445,background
2016-04-11 01:53:55,0.0,36.37.136.91,42.219.150.125,5060,5060,UDP,.A....,0,40,1,435,background
2016-04-11 01:55:29,0.0,210.45.113.126,42.219.150.125,1702,9051,TCP,....S.,0,40,1,40,background
2016-04-11 01:58:51,0.0,69.124.8.90,42.219.150.125,38328,123,UDP,.A....,0,40,1,37,background
2016-04-11 02:01:06,21.04,183.31.212.194,42.219.150.125,51183,23,TCP,....S.,0,40,4,208,background
2016-04-11 02:01:54,0.0,141.144.86.89,42.219.150.125,57611,23,TCP,....S.,0,40,1,60,background
