te,td,sa,da,sp,dp,pr,flg,fwd,stos,pkt,byt,lable
2016-04-11 00:04:31,0.0,198.132.59.191,42.219.149.255,20012,9443,TCP,....S.,0,40,1,40,background
2016-04-11 00:04:54,0.0,165.202.36.149,42.219.149.255,45278,8080,TCP,....S.,0,0,1,40,background
2016-04-11 00:06:37,0.0,176.116.195.149,42.219.149.255,5185,5074,UDP,.A....,0,40,1,439,background
2016-04-11 00:07:28,0.0,71.170.116.6,42.219.149.255,36283,23,TCP,....S.,0,40,1,52,background
2016-04-11 00:16:00,0.0,246.183.3.40,42.219.149.255,50467,3306,TCP,....S.,0,40,1,40,background
2016-04-11 00:18:07,0.0,192.253.239.89,42.219.149.255,45327,8000,TCP,....S.,0,72,1,40,background
2016-04-11 00:18:19,0.0,204.223.22.109,42.219.149.255,46681,5003,TCP,....S.,0,0,1,40,background
2016-04-11 00:18:24,2.9960000000000004,212.108.239.128,42.219.149.255,26523,23,TCP,....S.,0,0,2,104,background
2016-04-11 00:21:59,0.0,42.9.7.17,42.219.149.255,3870,445,TCP,....S.,0,72,1,48,background
2016-04-11 00:23:10,0.0,176.116.195.149,42.219.149.255,5218,5075,UDP,.A....,0,40,1,438,background
2016-04-11 00:25:27,0.0,233.198.164.181,42.219.149.255,56858,3389,TCP,....S.,0,72,1,52,background
2016-04-11 00:26:40,0.0,36.144.21.109,42.219.149.255,48370,23,TCP,....S.,0,0,1,52,background
2016-04-11 00:27:29,0.0,56.235.68.172,42.219.149.255,0,771,ICMP,.A....,0,40,1,81,background
2016-04-11 00:27:30,0.0,33.12.117.59,42.219.149.255,5484,5580,UDP,.A....,0,0,1,442,background
2016-04-11 00:28:01,0.0,66.36.199.55,42.219.149.255,2950,23,TCP,....S.,0,40,1,60,background
2016-04-11 00:28:10,0.0,33.12.107.16,42.219.149.255,5060,5060,UDP,.A....,0,0,1,444,background
2016-04-11 00:28:18,0.0,217.231.240.54,42.219.149.255,39255,2121,TCP,....S.,0,40,1,40,background
2016-04-11 00:35:49,0.0,182.42.182.186,42.219.149.255,9090,22,TCP,....S.,0,40,1,40,background
2016-04-11 00:39:42,0.0,176.116.195.149,42.219.149.255,5137,5065,UDP,.A....,0,40,1,441,background
2016-04-11 00:40:38,3.8480000000000003,87.202.84.233,42.219.149.255,60624,53413,UDP,.A....,0,40,2,58,background
2016-04-11 00:42:12,0.0,32.100.20.28,42.219.149.255,41478,8083,TCP,....S.,0,40,1,40,background
2016-04-11 00:42:30,0.0,194.231.140.151,42.219.149.255,34680,2082,TCP,....S.,0,40,1,40,background
2016-04-11 00:43:04,0.0,225.230.216.251,42.219.149.255,6000,3306,TCP,....S.,0,40,1,40,background
2016-04-11 00:44:41,0.0,237.41.247.88,42.219.149.255,20000,53,UDP,.A....,0,40,1,70,background
2016-04-11 00:45:02,0.0,60.133.101.194,42.219.149.255,5145,5060,UDP,.A....,0,40,1,445,background
2016-04-11 00:47:47,0.0,82.167.246.233,42.219.149.255,41620,1900,UDP,.A....,0,0,1,125,background
2016-04-11 00:48:47,9.02,37.76.18.151,42.219.149.255,38343,23,TCP,....S.,0,72,3,180,background
2016-04-11 00:52:47,0.0,216.156.202.228,42.219.149.255,5068,5060,UDP,.A....,0,40,1,446,background
2016-04-11 00:54:40,0.0,208.43.182.148,42.219.149.255,48540,29081,TCP,....S.,0,40,1,40,background
2016-04-11 00:56:13,0.0,176.116.195.149,42.219.149.255,5090,6000,UDP,.A....,0,40,1,441,background
2016-04-11 00:58:26,0.0,224.7.72.145,42.219.149.255,1057,8080,TCP,....S.,0,40,1,40,background
2016-04-11 01:02:03,0.0,50.222.31.166,42.219.149.255,60,6808,TCP,...R..,0,40,1,40,background
2016-04-11 01:02:18,0.0,69.81.144.249,42.219.149.255,41921,17,UDP,.A....,0,40,1,28,background
2016-04-11 01:03:50,0.0,73.213.27.178,42.219.149.255,20001,53,UDP,.A....,0,40,1,70,background
2016-04-11 01:11:26,9.02,87.192.59.96,42.219.149.255,33087,23,TCP,....S.,0,40,3,156,background
2016-04-11 01:12:46,0.0,176.116.195.149,42.219.149.255,5108,5040,UDP,.A....,0,40,1,441,background
2016-04-11 01:12:58,0.0,213.82.166.3,42.219.149.255,5724,5060,UDP,.A....,0,40,1,442,background
2016-04-11 01:32:22,0.0,213.22.196.166,42.219.149.255,9988,39334,UDP,.A....,0,40,1,60,background
2016-04-11 01:32:44,0.0,117.208.149.221,42.219.149.255,40216,143,TCP,....S.,0,72,1,40,background
2016-04-11 01:32:44,0.0,117.208.149.222,42.219.149.255,40032,143,TCP,....S.,0,72,1,40,background
2016-04-11 01:35:08,0.0,246.205.68.186,42.219.149.255,14064,22,TCP,....S.,0,40,1,48,background
2016-04-11 01:36:11,0.0,246.7.238.246,42.219.149.255,12200,37015,TCP,....S.,0,72,1,40,background
2016-04-11 01:43:08,0.0,124.57.65.249,42.219.149.255,6667,14514,TCP,...R..,0,8,1,40,background
2016-04-11 01:43:30,0.0,32.100.20.28,42.219.149.255,41478,563,TCP,....S.,0,40,1,40,background
2016-04-11 01:44:52,0.0,48.138.80.181,42.219.149.255,51542,22,TCP,....S.,0,0,1,40,background
2016-04-11 01:45:50,0.0,33.12.99.120,42.219.149.255,5380,5060,UDP,.A....,0,0,1,443,background
