te,sa,da,byt,teDelta
2016-04-11 00:01:43,201.182.87.68,42.219.152.67,205,103
2016-04-11 00:06:40,60.99.3.199,42.219.152.67,46,297
2016-04-11 00:08:57,170.253.17.17,42.219.152.67,431,137
2016-04-11 00:09:30,77.242.200.181,42.219.152.67,40,33
2016-04-11 00:12:59,96.96.13.149,42.219.152.67,38,209
2016-04-11 00:15:46,240.111.145.48,42.219.152.67,41,167
2016-04-11 00:16:56,75.129.168.66,42.219.152.67,167,70
2016-04-11 00:16:56,176.116.194.233,42.219.152.67,42,0
2016-04-11 00:18:05,34.42.131.148,42.219.152.67,40,69
2016-04-11 00:28:12,227.123.84.93,42.219.152.67,439,607
2016-04-11 00:28:55,208.43.183.102,42.219.152.67,91,43
2016-04-11 00:29:34,233.191.65.185,42.219.152.67,149,39
2016-04-11 00:29:34,225.42.178.138,42.219.152.67,38,0
2016-04-11 00:29:34,101.88.108.96,42.219.152.67,39,0
2016-04-11 00:34:43,222.25.139.241,42.219.152.67,42,309
2016-04-11 00:35:57,36.37.136.91,42.219.152.67,42,74
2016-04-11 00:35:58,95.153.129.241,42.219.152.67,119,1
2016-04-11 00:37:49,82.7.67.216,42.219.152.67,38,111
2016-04-11 00:37:49,213.82.166.3,42.219.152.67,171,0
2016-04-11 00:44:59,49.84.128.154,42.219.152.67,39,430
2016-04-11 00:49:28,36.37.176.93,42.219.152.67,39,269
2016-04-11 00:50:05,158.142.144.128,42.219.152.67,41,37
2016-04-11 00:52:17,242.101.129.130,42.219.152.67,164,132
2016-04-11 00:56:00,248.31.241.70,42.219.152.67,41,223
2016-04-11 01:01:27,105.190.217.12,42.219.152.67,41,327
2016-04-11 01:01:27,217.231.240.101,42.219.152.67,40,0
2016-04-11 01:03:54,54.224.10.72,42.219.152.67,437,147
2016-04-11 01:06:49,165.45.203.178,42.219.152.67,39,175
2016-04-11 01:08:03,64.133.226.45,42.219.152.67,101,74
2016-04-11 01:09:01,227.123.66.225,42.219.152.67,440,58
2016-04-11 01:09:45,217.156.57.81,42.219.152.67,101,44
2016-04-11 01:09:57,40.137.236.9,42.219.152.67,91,12
2016-04-11 01:10:22,176.116.195.41,42.219.152.67,291,25
2016-04-11 01:11:31,96.96.13.149,42.219.152.67,50,69
2016-04-11 01:11:52,222.224.223.59,42.219.152.67,39,21
2016-04-11 01:12:37,73.133.93.64,42.219.152.67,39,45
2016-04-11 01:12:38,217.156.57.81,42.219.152.67,433,1
2016-04-11 01:16:48,233.139.45.219,42.219.152.67,52,250
2016-04-11 01:18:27,176.116.194.233,42.219.152.67,437,99
2016-04-11 01:19:42,138.211.60.100,42.219.152.67,38,75
2016-04-11 01:22:04,80.11.63.222,42.219.152.67,52,142
2016-04-11 01:32:09,246.7.238.246,42.219.152.67,445,605
2016-04-11 01:32:24,133.233.142.157,42.219.152.67,39,15
2016-04-11 01:40:44,42.218.82.195,42.219.152.67,434,500
2016-04-11 01:42:49,43.42.79.248,42.219.152.67,442,125
2016-04-11 01:43:27,105.190.91.120,42.219.152.67,39,38
2016-04-11 01:43:27,248.60.153.118,42.219.152.67,47,0
2016-04-11 01:43:28,240.62.27.30,42.219.152.67,360,1
2016-04-11 01:43:28,233.146.46.187,42.219.152.67,39,0
2016-04-11 01:43:28,242.103.61.21,42.219.152.67,781,0
2016-04-11 01:43:56,202.154.5.18,42.219.152.67,435,28
2016-04-11 01:47:27,36.228.110.46,42.219.152.67,192,211
2016-04-11 01:51:27,174.112.102.202,42.219.152.67,433,240
2016-04-11 02:00:23,80.22.139.148,42.219.152.67,103,536
2016-04-11 02:01:19,183.115.145.170,42.219.152.67,40,56
2016-04-11 02:02:40,49.68.117.149,42.219.152.67,439,81
2016-04-11 02:12:12,86.128.235.174,42.219.152.67,99,572
2016-04-11 02:13:21,165.132.119.140,42.219.152.67,104,69
2016-04-11 02:13:30,248.31.241.70,42.219.152.67,76,9
2016-04-11 02:14:23,226.254.27.96,42.219.152.67,443,53
