te,sa,da,byt,teDelta
2016-04-11 00:02:32,165.72.140.4,42.219.158.133,131,152
2016-04-11 00:03:05,73.213.27.178,42.219.158.133,56,33
2016-04-11 00:05:39,33.12.111.207,42.219.158.133,431,154
2016-04-11 00:05:39,32.100.20.28,42.219.158.133,47,0
2016-04-11 00:10:51,225.16.21.97,42.219.158.133,57,312
2016-04-11 00:11:46,68.137.135.200,42.219.158.133,99,55
2016-04-11 00:12:58,208.43.183.102,42.219.158.133,41,72
2016-04-11 00:13:42,117.208.149.45,42.219.158.133,38,44
2016-04-11 00:13:42,212.40.87.51,42.219.158.133,261,0
2016-04-11 00:33:25,57.104.219.105,42.219.158.133,436,1183
2016-04-11 00:34:11,235.255.151.28,42.219.158.133,39,46
2016-04-11 00:36:23,194.231.140.151,42.219.158.133,96,132
2016-04-11 00:38:32,91.249.43.157,42.219.158.133,444,129
2016-04-11 00:38:33,73.60.0.219,42.219.158.133,41,1
2016-04-11 00:39:17,96.96.13.149,42.219.158.133,40,44
2016-04-11 00:41:00,56.228.70.238,42.219.158.133,100,103
2016-04-11 00:43:51,32.100.20.28,42.219.158.133,433,171
2016-04-11 00:47:19,44.124.60.25,42.219.158.133,439,208
2016-04-11 00:57:18,96.96.13.149,42.219.158.133,438,599
2016-04-11 01:02:49,242.100.234.89,42.219.158.133,40,331
2016-04-11 01:08:30,229.101.28.177,42.219.158.133,160,341
2016-04-11 01:08:51,32.100.20.28,42.219.158.133,440,21
2016-04-11 01:09:27,245.243.168.36,42.219.158.133,40,36
2016-04-11 01:12:44,68.137.135.229,42.219.158.133,443,197
2016-04-11 01:16:01,246.7.153.223,42.219.158.133,54,197
2016-04-11 01:21:55,56.228.87.2,42.219.158.133,41,354
2016-04-11 01:35:13,43.42.79.211,42.219.158.133,41,798
2016-04-11 01:35:43,240.63.255.1,42.219.158.133,431,30
2016-04-11 01:35:53,66.40.75.64,42.219.158.133,41,10
2016-04-11 01:39:47,69.81.144.249,42.219.158.133,70,234
2016-04-11 01:41:42,136.110.121.208,42.219.158.133,436,115
2016-04-11 01:44:29,69.81.144.249,42.219.158.133,40,167
2016-04-11 01:51:12,177.252.126.105,42.219.158.133,96,403
2016-04-11 01:53:03,33.12.115.38,42.219.158.133,40,111
2016-04-11 01:53:03,198.132.44.182,42.219.158.133,120,0
2016-04-11 01:53:03,62.100.229.92,42.219.158.133,80,0
2016-04-11 01:53:40,227.123.84.11,42.219.158.133,103,37
2016-04-11 01:55:11,77.205.77.152,42.219.158.133,29,91
2016-04-11 01:55:43,229.102.208.218,42.219.158.133,39,32
2016-04-11 01:56:01,182.42.182.186,42.219.158.133,101,18
2016-04-11 01:56:01,74.223.144.63,42.219.158.133,119,0
2016-04-11 02:00:26,198.132.27.142,42.219.158.133,433,265
2016-04-11 02:02:15,176.116.194.233,42.219.158.133,49,109
2016-04-11 02:03:07,240.111.145.48,42.219.158.133,441,52
2016-04-11 02:07:32,68.137.244.168,42.219.158.133,437,265
2016-04-11 02:08:39,32.100.20.28,42.219.158.133,45,67
2016-04-11 02:13:00,57.121.116.61,42.219.158.133,441,261
2016-04-11 02:13:00,182.42.182.186,42.219.158.133,41,0
2016-04-11 02:15:59,229.143.196.191,42.219.158.133,40,179
2016-04-11 02:16:44,50.50.134.228,42.219.158.133,437,45
2016-04-11 02:18:08,176.116.194.233,42.219.158.133,48,84
2016-04-11 02:19:37,33.12.108.90,42.219.158.133,50,89
2016-04-11 02:29:50,233.198.208.105,42.219.158.133,438,613
2016-04-11 02:30:20,208.104.253.37,42.219.158.133,438,30
2016-04-11 02:32:44,69.81.144.249,42.219.158.133,41,144
2016-04-11 02:39:17,73.98.28.80,42.219.158.133,28,393
2016-04-11 02:39:23,82.7.67.216,42.219.158.133,107,6
2016-04-11 02:39:23,224.4.186.92,42.219.158.133,95,0
2016-04-11 02:39:36,223.218.116.112,42.219.158.133,273,13
2016-04-11 02:39:36,36.190.213.106,42.219.158.133,39,0
2016-04-11 02:39:47,226.115.238.128,42.219.158.133,69,11
2016-04-11 02:41:26,73.60.0.219,42.219.158.133,41,99
2016-04-11 02:44:08,179.122.2.137,42.219.158.133,103,162
2016-04-11 02:46:46,225.194.157.40,42.219.158.133,51,158
2016-04-11 02:46:46,176.116.194.233,42.219.158.133,40,0
2016-04-11 02:47:20,217.156.57.81,42.219.158.133,40,34
2016-04-11 02:50:54,68.137.135.214,42.219.158.133,97,214
2016-04-11 02:52:54,243.161.80.223,42.219.158.133,39,120
2016-04-11 02:52:57,71.162.236.164,42.219.158.133,437,3
2016-04-11 02:56:18,241.147.12.50,42.219.158.133,39,201
2016-04-11 02:58:26,229.219.209.92,42.219.158.133,57,128
2016-04-11 03:01:07,224.108.157.201,42.219.158.133,199,161
2016-04-11 03:02:04,217.156.57.81,42.219.158.133,100,57
2016-04-11 03:05:06,224.7.72.145,42.219.158.133,40,182
2016-04-11 03:08:17,46.148.67.118,42.219.158.133,39,191
2016-04-11 03:18:59,198.132.27.142,42.219.158.133,43,642
2016-04-11 03:21:44,62.100.126.36,42.219.158.133,439,165
2016-04-11 03:21:54,238.177.105.92,42.219.158.133,41,10
2016-04-11 03:25:41,215.150.201.226,42.219.158.133,39,227
2016-04-11 03:28:54,43.141.46.170,42.219.158.133,41,193
2016-04-11 03:34:59,63.172.248.229,42.219.158.133,137,365
2016-04-11 03:39:51,178.26.131.73,42.219.158.133,125,292
2016-04-11 03:39:51,242.101.231.152,42.219.158.133,41,0
2016-04-11 03:41:29,133.178.113.43,42.219.158.133,430,98
2016-04-11 03:43:46,41.34.127.90,42.219.158.133,436,137
2016-04-11 03:47:02,240.111.145.48,42.219.158.133,100,196
2016-04-11 03:50:48,72.228.239.40,42.219.158.133,58,226
2016-04-11 03:53:23,176.116.194.233,42.219.158.133,43,155
2016-04-11 03:55:32,240.111.145.48,42.219.158.133,51,129
2016-04-11 04:01:26,176.116.194.233,42.219.158.133,43,354
2016-04-11 04:01:26,242.100.247.131,42.219.158.133,43,0
2016-04-11 04:02:30,60.133.101.194,42.219.158.133,184,64
2016-04-11 04:02:55,105.190.128.42,42.219.158.133,100,25
2016-04-11 04:04:56,165.72.140.4,42.219.158.133,101,121
2016-04-11 04:04:56,32.100.20.28,42.219.158.133,92,0
2016-04-11 04:09:33,208.43.183.102,42.219.158.133,439,277
2016-04-11 04:12:28,246.7.237.132,42.219.158.133,101,175
2016-04-11 04:12:36,242.100.155.243,42.219.158.133,50,8
2016-04-11 04:14:45,248.3.121.236,42.219.158.133,40,129
2016-04-11 04:16:37,47.149.222.98,42.219.158.133,98,112
2016-04-11 04:16:38,221.177.83.32,42.219.158.133,435,1
2016-04-11 04:17:50,87.69.231.133,42.219.158.133,119,72
2016-04-11 04:18:18,49.184.219.1,42.219.158.133,41,28
2016-04-11 04:23:46,198.132.37.185,42.219.158.133,435,328
2016-04-11 04:28:57,192.253.239.152,42.219.158.133,41,311
2016-04-11 04:34:17,247.93.223.17,42.219.158.133,41,320
2016-04-11 04:34:17,51.213.43.111,42.219.158.133,39,0
2016-04-11 04:34:34,228.64.236.83,42.219.158.133,51,17
2016-04-11 04:38:16,168.10.37.100,42.219.158.133,40,222
2016-04-11 04:42:59,217.30.201.246,42.219.158.133,40,283
2016-04-11 04:45:24,86.170.130.140,42.219.158.133,41,145
2016-04-11 04:45:24,192.253.239.169,42.219.158.133,40,0
2016-04-11 04:49:23,172.28.91.27,42.219.158.133,41,239
2016-04-11 04:50:01,217.231.255.195,42.219.158.133,432,38
2016-04-11 04:51:22,73.63.79.148,42.219.158.133,41,81
2016-04-11 04:56:19,197.71.45.9,42.219.158.133,40,297
2016-04-11 05:00:10,182.42.182.186,42.219.158.133,410,231
