te,sa,da,byt,teDelta
2016-04-11 00:00:34,82.7.67.216,42.219.154.36,157,34
2016-04-11 00:00:34,68.137.244.177,42.219.154.36,431,0
2016-04-11 00:01:15,52.170.238.109,42.219.154.36,447,41
2016-04-11 00:06:05,194.231.171.145,42.219.154.36,39,290
2016-04-11 00:06:25,217.156.57.81,42.219.154.36,40,20
2016-04-11 00:06:47,213.82.166.3,42.219.154.36,40,22
2016-04-11 00:09:08,64.87.57.56,42.219.154.36,37,141
2016-04-11 00:13:02,42.219.154.36,117.208.149.163,94,234
2016-04-11 00:13:45,224.4.33.84,42.219.154.36,120,43
2016-04-11 00:16:05,79.23.32.173,42.219.154.36,99,140
2016-04-11 00:18:28,36.6.79.89,42.219.154.36,38,143
2016-04-11 00:23:27,192.195.215.128,42.219.154.36,53,299
2016-04-11 00:27:39,222.156.17.131,42.219.154.36,442,252
2016-04-11 00:28:27,68.137.135.237,42.219.154.36,38,48
2016-04-11 00:28:49,217.156.57.81,42.219.154.36,96,22
2016-04-11 00:29:22,68.137.135.224,42.219.154.36,433,33
2016-04-11 00:31:17,227.123.84.11,42.219.154.36,433,115
2016-04-11 00:33:53,82.167.246.233,42.219.154.36,40,156
2016-04-11 00:35:32,232.105.100.34,42.219.154.36,40,99
2016-04-11 00:41:09,225.36.202.145,42.219.154.36,423,337
2016-04-11 00:41:09,36.164.167.82,42.219.154.36,41,0
2016-04-11 00:42:08,182.42.182.186,42.219.154.36,101,59
2016-04-11 00:42:59,32.100.20.28,42.219.154.36,41,51
2016-04-11 00:43:19,47.149.223.235,42.219.154.36,46,20
2016-04-11 00:47:21,240.62.27.30,42.219.154.36,39,242
2016-04-11 00:47:58,113.63.71.82,42.219.154.36,437,37
2016-04-11 00:48:19,242.100.158.153,42.219.154.36,40,21
2016-04-11 00:50:41,56.228.87.2,42.219.154.36,41,142
2016-04-11 00:52:07,64.97.75.49,42.219.154.36,446,86
2016-04-11 00:59:44,217.231.240.206,42.219.154.36,41,457
2016-04-11 00:59:44,208.43.183.102,42.219.154.36,40,0
2016-04-11 01:00:28,32.100.20.28,42.219.154.36,98,44
2016-04-11 01:06:23,63.43.40.89,42.219.154.36,94,355
2016-04-11 01:06:54,176.116.195.149,42.219.154.36,441,31
2016-04-11 01:06:54,204.91.46.253,42.219.154.36,170,0
2016-04-11 01:07:33,96.96.13.149,42.219.154.36,42,39
2016-04-11 01:08:27,228.137.95.46,42.219.154.36,40,54
2016-04-11 01:08:38,36.80.70.244,42.219.154.36,54,11
2016-04-11 01:12:15,85.74.164.234,42.219.154.36,41,217
2016-04-11 01:12:28,68.137.135.212,42.219.154.36,40,13
2016-04-11 01:14:36,208.43.183.102,42.219.154.36,40,128
2016-04-11 01:15:34,89.27.219.54,42.219.154.36,105,58
2016-04-11 01:19:15,49.155.204.237,42.219.154.36,51,221
2016-04-11 01:22:12,217.231.240.206,42.219.154.36,120,177
2016-04-11 01:22:12,42.93.243.234,42.219.154.36,439,0
2016-04-11 01:26:40,240.111.145.48,42.219.154.36,92,268
2016-04-11 01:28:18,245.243.160.193,42.219.154.36,47,98
2016-04-11 01:28:34,224.7.72.145,42.219.154.36,36,16
2016-04-11 01:31:27,77.252.162.113,42.219.154.36,40,173
2016-04-11 01:33:53,254.247.175.95,42.219.154.36,60,146
2016-04-11 01:38:19,248.24.211.32,42.219.154.36,104,266
2016-04-11 01:38:19,69.39.92.230,42.219.154.36,97,0
2016-04-11 01:39:01,32.100.20.28,42.219.154.36,41,42
2016-04-11 01:39:01,183.114.178.44,42.219.154.36,70,0
2016-04-11 01:41:37,32.100.20.28,42.219.154.36,42,156
2016-04-11 01:48:55,118.234.45.73,42.219.154.36,436,438
2016-04-11 01:49:30,158.45.108.174,42.219.154.36,438,35
2016-04-11 01:50:43,101.88.108.96,42.219.154.36,439,73
2016-04-11 01:51:57,200.144.104.214,42.219.154.36,42,74
2016-04-11 01:51:58,192.253.239.134,42.219.154.36,440,1
2016-04-11 01:56:26,248.60.153.118,42.219.154.36,99,268
2016-04-11 02:01:02,217.156.57.81,42.219.154.36,42,276
2016-04-11 02:01:34,235.252.93.56,42.219.154.36,42,32
2016-04-11 02:06:19,32.100.20.28,42.219.154.36,41,285
2016-04-11 02:06:19,73.60.0.219,42.219.154.36,41,0
2016-04-11 02:06:37,92.40.124.145,42.219.154.36,67,18
2016-04-11 02:07:10,221.172.31.251,42.219.154.36,97,33
2016-04-11 02:09:59,204.91.46.198,42.219.154.36,40,169
2016-04-11 02:09:59,210.118.92.150,42.219.154.36,111,0
2016-04-11 02:10:49,64.198.44.196,42.219.154.36,27,50
2016-04-11 02:12:49,56.228.70.238,42.219.154.36,428,120
2016-04-11 02:12:49,43.42.79.248,42.219.154.36,39,0
2016-04-11 02:13:15,86.128.235.174,42.219.154.36,40,26
2016-04-11 02:14:38,224.230.23.198,42.219.154.36,41,83
2016-04-11 02:16:46,224.36.111.251,42.219.154.36,40,128
2016-04-11 02:17:30,238.80.87.172,42.219.154.36,39,44
2016-04-11 02:22:11,248.18.149.207,42.219.154.36,437,281
2016-04-11 02:24:33,136.123.47.167,42.219.154.36,41,142
2016-04-11 02:25:35,237.141.121.19,42.219.154.36,158,62
2016-04-11 02:26:16,52.197.218.208,42.219.154.36,41,41
2016-04-11 02:28:22,242.100.234.89,42.219.154.36,97,126
2016-04-11 02:30:27,207.242.17.169,42.219.154.36,41,125
2016-04-11 02:30:48,217.231.240.101,42.219.154.36,39,21
2016-04-11 02:30:58,176.116.194.233,42.219.154.36,39,10
