te,sa,da,byt,teDelta
2016-04-11 00:00:00,133.97.144.63,42.219.151.98,435,0
2016-04-11 00:00:40,165.72.140.4,42.219.151.98,42,40
2016-04-11 00:02:11,246.150.65.216,42.219.151.98,438,91
2016-04-11 00:02:24,217.231.240.101,42.219.151.98,432,13
2016-04-11 00:03:28,69.18.149.84,42.219.151.98,43,64
2016-04-11 00:03:34,214.16.227.98,42.219.151.98,434,6
2016-04-11 00:03:39,229.219.239.216,42.219.151.98,40,5
2016-04-11 00:05:50,89.27.219.54,42.219.151.98,39,131
2016-04-11 00:07:25,248.30.219.200,42.219.151.98,42,95
2016-04-11 00:09:23,242.103.61.21,42.219.151.98,47,118
2016-04-11 00:11:04,215.150.201.226,42.219.151.98,41,101
2016-04-11 00:11:05,189.80.17.6,42.219.151.98,64,1
2016-04-11 00:12:38,168.142.225.158,42.219.151.98,49,93
2016-04-11 00:13:35,224.36.93.69,42.219.151.98,37,57
2016-04-11 00:14:18,41.28.255.1,42.219.151.98,41,43
2016-04-11 00:18:59,70.46.166.190,42.219.151.98,432,281
2016-04-11 00:18:59,217.156.57.81,42.219.151.98,51,0
2016-04-11 00:19:57,85.248.106.77,42.219.151.98,105,58
2016-04-11 00:23:27,217.231.240.77,42.219.151.98,38,210
2016-04-11 00:28:08,133.87.69.36,42.219.151.98,40,281
2016-04-11 00:31:06,48.178.20.248,42.219.151.98,191,178
2016-04-11 00:31:06,36.37.183.136,42.219.151.98,110,0
2016-04-11 00:31:06,79.133.44.162,42.219.151.98,54,0
2016-04-11 00:33:38,237.128.46.55,42.219.151.98,40,152
2016-04-11 00:35:24,82.7.67.216,42.219.151.98,100,106
2016-04-11 00:37:51,168.153.48.4,42.219.151.98,102,147
2016-04-11 00:37:51,36.37.176.93,42.219.151.98,51,0
2016-04-11 00:40:16,222.156.17.131,42.219.151.98,41,145
2016-04-11 00:40:59,236.125.201.147,42.219.151.98,106,43
2016-04-11 00:44:50,68.137.135.238,42.219.151.98,42,231
2016-04-11 00:45:32,42.219.151.98,96.96.13.149,248,42
2016-04-11 00:49:09,32.100.20.28,42.219.151.98,42,217
2016-04-11 00:52:10,67.65.251.61,42.219.151.98,437,181
2016-04-11 00:54:33,96.96.13.149,42.219.151.98,40,143
2016-04-11 00:55:09,77.248.75.130,42.219.151.98,39,36
2016-04-11 01:02:29,43.42.79.206,42.219.151.98,39,440
2016-04-11 01:03:06,47.23.244.5,42.219.151.98,40,37
2016-04-11 01:04:05,73.60.0.219,42.219.151.98,135,59
2016-04-11 01:11:30,222.156.17.131,42.219.151.98,437,445
2016-04-11 01:16:18,36.190.211.206,42.219.151.98,41,288
2016-04-11 01:18:17,233.62.213.185,42.219.151.98,41,119
2016-04-11 01:19:16,170.142.80.51,42.219.151.98,39,59
2016-04-11 01:21:08,217.156.57.81,42.219.151.98,102,112
2016-04-11 01:21:08,182.42.182.186,42.219.151.98,431,0
2016-04-11 01:21:09,40.137.236.9,42.219.151.98,51,1
2016-04-11 01:21:09,246.205.68.191,42.219.151.98,38,0
2016-04-11 01:21:09,32.100.20.28,42.219.151.98,50,0
2016-04-11 01:21:09,183.45.72.135,42.219.151.98,41,0
2016-04-11 01:21:09,204.91.46.238,42.219.151.98,502,0
2016-04-11 01:21:09,165.107.45.13,42.219.151.98,39,0
2016-04-11 01:21:13,185.60.79.173,42.219.151.98,39,4
2016-04-11 01:23:22,33.12.108.90,42.219.151.98,98,129
2016-04-11 01:23:22,224.36.150.77,42.219.151.98,442,0
2016-04-11 01:28:48,240.63.255.1,42.219.151.98,47,326
2016-04-11 01:29:07,192.253.239.232,42.219.151.98,53,19
2016-04-11 01:29:07,248.60.153.118,42.219.151.98,39,0
2016-04-11 01:29:07,176.116.194.233,42.219.151.98,40,0
2016-04-11 01:29:53,178.219.248.29,42.219.151.98,41,46
2016-04-11 01:32:59,67.116.103.246,42.219.151.98,39,186
2016-04-11 01:35:44,217.156.57.81,42.219.151.98,43,165
2016-04-11 01:39:19,246.205.68.191,42.219.151.98,39,215
2016-04-11 01:42:10,240.111.145.48,42.219.151.98,62,171
2016-04-11 01:45:09,96.96.13.149,42.219.151.98,442,179
2016-04-11 01:48:07,60.96.49.142,42.219.151.98,46,178
2016-04-11 01:51:25,176.116.194.233,42.219.151.98,98,198
