te,sa,da,byt,teDelta
2016-04-11 00:00:25,90.116.42.196,42.219.153.188,42,25
2016-04-11 00:01:09,72.228.239.40,42.219.153.188,444,44
2016-04-11 00:01:09,224.36.46.3,42.219.153.188,39,0
2016-04-11 00:02:35,208.43.183.102,42.219.153.188,50,86
2016-04-11 00:04:13,89.27.219.54,42.219.153.188,38,98
2016-04-11 00:08:30,226.125.160.195,42.219.153.188,38,257
2016-04-11 00:08:31,47.185.9.105,42.219.153.188,40,1
2016-04-11 00:10:41,224.4.57.184,42.219.153.188,39,130
2016-04-11 00:11:57,69.81.144.249,42.219.153.188,48,76
2016-04-11 00:11:57,96.96.13.149,42.219.153.188,37,0
2016-04-11 00:21:30,182.42.182.186,42.219.153.188,93,573
2016-04-11 00:22:39,168.249.109.200,42.219.153.188,39,69
2016-04-11 00:23:02,168.105.169.6,42.219.153.188,52,23
2016-04-11 00:24:13,217.156.57.81,42.219.153.188,40,71
2016-04-11 00:26:50,86.128.235.174,42.219.153.188,437,157
2016-04-11 00:27:31,192.253.239.54,42.219.153.188,62,41
2016-04-11 00:28:19,32.100.20.28,42.219.153.188,44,48
2016-04-11 00:35:40,192.253.239.196,42.219.153.188,41,441
2016-04-11 00:39:09,57.125.145.171,42.219.153.188,43,209
2016-04-11 00:39:41,60.133.101.194,42.219.153.188,40,32
2016-04-11 00:40:11,188.30.209.111,42.219.153.188,39,30
2016-04-11 00:44:03,217.156.57.81,42.219.153.188,439,232
2016-04-11 00:52:28,44.126.115.223,42.219.153.188,523,505
2016-04-11 00:53:11,33.12.108.90,42.219.153.188,436,43
2016-04-11 00:53:11,176.116.194.233,42.219.153.188,437,0
2016-04-11 00:53:11,192.253.239.209,42.219.153.188,101,0
2016-04-11 00:53:11,32.100.20.28,42.219.153.188,61,0
2016-04-11 00:55:00,246.205.68.191,42.219.153.188,67,109
2016-04-11 00:58:29,69.132.4.149,42.219.153.188,38,209
2016-04-11 00:59:06,218.106.73.78,42.219.153.188,40,37
2016-04-11 00:59:06,194.231.191.138,42.219.153.188,38,0
2016-04-11 00:59:52,178.219.248.29,42.219.153.188,41,46
2016-04-11 01:04:47,74.116.18.127,42.219.153.188,97,295
2016-04-11 01:05:32,217.231.240.101,42.219.153.188,53,45
2016-04-11 01:08:29,68.137.135.199,42.219.153.188,44,177
2016-04-11 01:11:19,60.133.101.194,42.219.153.188,40,170
2016-04-11 01:11:49,33.12.102.177,42.219.153.188,128,30
2016-04-11 01:12:35,240.111.145.48,42.219.153.188,50,46
2016-04-11 01:15:59,136.104.74.215,42.219.153.188,39,204
2016-04-11 01:15:59,227.123.68.54,42.219.153.188,436,0
2016-04-11 01:15:59,60.133.101.194,42.219.153.188,40,0
2016-04-11 01:17:31,198.132.44.182,42.219.153.188,39,92
2016-04-11 01:20:05,32.100.20.28,42.219.153.188,50,154
2016-04-11 01:23:01,204.91.46.212,42.219.153.188,436,176
2016-04-11 01:23:21,204.91.46.195,42.219.153.188,432,20
2016-04-11 01:23:30,73.60.0.219,42.219.153.188,48,9
2016-04-11 01:23:31,64.198.6.79,42.219.153.188,40,1
2016-04-11 01:26:15,246.150.65.216,42.219.153.188,102,164
2016-04-11 01:26:59,33.12.108.90,42.219.153.188,441,44
2016-04-11 01:27:22,167.138.163.6,42.219.153.188,42,23
2016-04-11 01:34:15,70.46.166.190,42.219.153.188,38,413
2016-04-11 01:39:29,176.116.194.233,42.219.153.188,47,314
2016-04-11 01:40:33,67.65.251.61,42.219.153.188,100,64
2016-04-11 01:41:14,217.156.57.81,42.219.153.188,39,41
2016-04-11 01:41:25,182.42.182.186,42.219.153.188,103,11
2016-04-11 01:41:43,210.45.113.127,42.219.153.188,58,18
2016-04-11 01:45:13,92.150.133.65,42.219.153.188,38,210
2016-04-11 01:48:18,117.208.149.163,42.219.153.188,434,185
2016-04-11 01:48:26,168.31.134.114,42.219.153.188,63,8
2016-04-11 01:48:35,96.248.73.93,42.219.153.188,434,9
2016-04-11 01:49:41,197.48.5.206,42.219.153.188,50,66
2016-04-11 01:50:28,225.39.45.150,42.219.153.188,100,47
2016-04-11 01:50:28,217.156.57.81,42.219.153.188,99,0
2016-04-11 01:50:46,240.62.27.30,42.219.153.188,38,18
2016-04-11 01:50:46,221.177.83.32,42.219.153.188,42,0
2016-04-11 01:54:53,237.128.46.55,42.219.153.188,40,247
2016-04-11 01:57:04,33.12.117.59,42.219.153.188,441,131
2016-04-11 01:57:04,222.156.17.131,42.219.153.188,40,0
2016-04-11 01:58:08,213.84.121.65,42.219.153.188,448,64
2016-04-11 01:58:33,32.100.20.28,42.219.153.188,90,25
2016-04-11 02:01:27,217.231.240.101,42.219.153.188,39,174
2016-04-11 02:01:27,240.62.27.30,42.219.153.188,163,0
2016-04-11 02:01:27,40.137.236.9,42.219.153.188,46,0
2016-04-11 02:02:29,237.128.46.55,42.219.153.188,218,62
2016-04-11 02:04:22,233.139.45.219,42.219.153.188,43,113
2016-04-11 02:04:43,36.37.176.93,42.219.153.188,98,21
2016-04-11 02:05:14,176.116.194.233,42.219.153.188,435,31
2016-04-11 02:08:57,32.93.109.11,42.219.153.188,446,223
2016-04-11 02:09:22,164.230.19.182,42.219.153.188,132,25
2016-04-11 02:09:40,233.145.129.216,42.219.153.188,45,18
2016-04-11 02:10:44,64.213.178.33,42.219.153.188,97,64
2016-04-11 02:12:26,208.43.183.102,42.219.153.188,39,102
2016-04-11 02:14:10,224.108.114.109,42.219.153.188,44,104
2016-04-11 02:15:56,239.65.236.97,42.219.153.188,53,106
2016-04-11 02:19:06,223.220.106.111,42.219.153.188,114,190
2016-04-11 02:19:06,69.132.5.51,42.219.153.188,443,0
2016-04-11 02:21:52,176.116.195.149,42.219.153.188,40,166
2016-04-11 02:21:52,105.190.91.120,42.219.153.188,39,0
2016-04-11 02:22:40,223.174.111.17,42.219.153.188,428,48
2016-04-11 02:27:00,150.18.190.204,42.219.153.188,776,260
2016-04-11 02:33:52,85.73.199.173,42.219.153.188,41,412
2016-04-11 02:36:06,210.212.94.247,42.219.153.188,298,134
2016-04-11 02:36:37,96.96.13.149,42.219.153.188,60,31
2016-04-11 02:37:02,75.129.81.64,42.219.153.188,87,25
2016-04-11 02:37:02,217.156.57.81,42.219.153.188,42,0
2016-04-11 02:37:52,224.7.72.145,42.219.153.188,39,50
2016-04-11 02:39:20,33.12.111.207,42.219.153.188,9,88
2016-04-11 02:44:09,197.25.242.30,42.219.153.188,54,289
2016-04-11 02:44:34,182.42.182.186,42.219.153.188,49,25
2016-04-11 02:49:16,217.156.57.81,42.219.153.188,40,282
2016-04-11 02:55:34,77.52.162.232,42.219.153.188,67,378
2016-04-11 02:56:00,32.100.20.28,42.219.153.188,49,26
2016-04-11 02:56:01,164.79.7.51,42.219.153.188,40,1
2016-04-11 02:58:08,78.180.78.61,42.219.153.188,443,127
2016-04-11 03:05:26,201.182.87.68,42.219.153.188,106,438
2016-04-11 03:05:56,212.88.63.199,42.219.153.188,440,30
2016-04-11 03:09:13,197.197.151.10,42.219.153.188,438,197
2016-04-11 03:11:11,204.91.46.230,42.219.153.188,40,118
2016-04-11 03:11:34,204.223.22.109,42.219.153.188,55,23
2016-04-11 03:13:44,174.18.249.251,42.219.153.188,143,130
2016-04-11 03:16:35,71.246.0.224,42.219.153.188,39,171
2016-04-11 03:23:02,89.27.219.54,42.219.153.188,98,387
2016-04-11 03:26:04,239.106.181.211,42.219.153.188,41,182
2016-04-11 03:26:04,237.45.242.109,42.219.153.188,432,0
2016-04-11 03:26:56,176.116.194.233,42.219.153.188,429,52
2016-04-11 03:27:50,198.132.59.191,42.219.153.188,51,54
2016-04-11 03:28:27,176.116.194.233,42.219.153.188,41,37
2016-04-11 03:33:00,96.96.13.149,42.219.153.188,37,273
2016-04-11 03:34:03,199.49.36.30,42.219.153.188,47,63
2016-04-11 03:36:00,57.77.136.58,42.219.153.188,100,117
2016-04-11 03:36:00,69.12.45.239,42.219.153.188,40,0
2016-04-11 03:39:37,70.46.166.190,42.219.153.188,39,217
2016-04-11 03:41:19,185.60.79.173,42.219.153.188,107,102
2016-04-11 03:45:26,37.76.50.105,42.219.153.188,54,247
2016-04-11 03:45:29,221.177.83.32,42.219.153.188,41,3
2016-04-11 03:52:01,226.236.222.130,42.219.153.188,43,392
2016-04-11 03:52:06,225.145.43.226,42.219.153.188,441,5
2016-04-11 03:52:24,43.42.79.244,42.219.153.188,38,18
2016-04-11 03:54:07,242.100.158.153,42.219.153.188,49,103
2016-04-11 03:57:21,32.100.20.28,42.219.153.188,50,194
2016-04-11 03:57:21,32.100.20.28,42.219.153.188,41,0
2016-04-11 04:00:58,56.228.99.129,42.219.153.188,72,217
2016-04-11 04:04:54,61.201.254.159,42.219.153.188,432,236
2016-04-11 04:06:21,243.170.200.234,42.219.153.188,39,87
2016-04-11 04:07:05,198.132.59.191,42.219.153.188,46,44
2016-04-11 04:07:06,64.202.42.130,42.219.153.188,39,1
2016-04-11 04:10:21,220.107.191.209,42.219.153.188,39,195
2016-04-11 04:10:21,176.116.194.233,42.219.153.188,143,0
2016-04-11 04:12:27,198.132.25.203,42.219.153.188,440,126
2016-04-11 04:15:03,82.6.252.215,42.219.153.188,438,156
2016-04-11 04:21:46,36.190.211.206,42.219.153.188,41,403
2016-04-11 04:24:50,33.12.108.90,42.219.153.188,53,184
2016-04-11 04:25:59,49.112.225.226,42.219.153.188,51,69
2016-04-11 04:29:22,74.151.99.5,42.219.153.188,48,203
2016-04-11 04:29:22,37.1.129.172,42.219.153.188,441,0
2016-04-11 04:29:39,68.137.244.152,42.219.153.188,42,17
2016-04-11 04:33:40,220.2.193.41,42.219.153.188,443,241
2016-04-11 04:35:53,96.96.13.149,42.219.153.188,113,133
2016-04-11 04:39:00,242.103.61.21,42.219.153.188,438,187
2016-04-11 04:41:37,217.156.57.81,42.219.153.188,443,157
2016-04-11 04:41:37,133.178.113.43,42.219.153.188,39,0
2016-04-11 04:41:55,40.137.236.9,42.219.153.188,38,18
2016-04-11 04:41:55,176.116.194.233,42.219.153.188,39,0
2016-04-11 04:42:13,208.43.183.102,42.219.153.188,41,18
2016-04-11 04:47:08,60.133.101.194,42.219.153.188,40,295
2016-04-11 04:47:08,176.116.194.233,42.219.153.188,159,0
2016-04-11 04:49:18,208.43.183.74,42.219.153.188,41,130
2016-04-11 04:51:15,217.156.57.81,42.219.153.188,439,117
2016-04-11 04:58:03,200.143.181.197,42.219.153.188,39,408
2016-04-11 04:58:36,214.16.227.98,42.219.153.188,40,33
2016-04-11 04:59:25,182.42.182.186,42.219.153.188,441,49
2016-04-11 05:03:08,192.253.239.150,42.219.153.188,41,223
2016-04-11 05:03:33,234.233.225.150,42.219.153.188,38,25
2016-04-11 05:05:52,223.179.15.218,42.219.153.188,97,139
2016-04-11 05:05:57,69.132.5.136,42.219.153.188,435,5
