te,sa,da,byt,teDelta
2016-04-11 00:00:37,185.60.79.173,42.219.153.13,433,37
2016-04-11 00:01:20,82.7.67.216,42.219.153.13,47,43
2016-04-11 00:02:13,204.223.22.109,42.219.153.13,444,53
2016-04-11 00:02:13,70.46.166.190,42.219.153.13,110,0
2016-04-11 00:05:19,176.116.195.149,42.219.153.13,41,186
2016-04-11 00:05:19,48.53.247.22,42.219.153.13,140,0
2016-04-11 00:12:54,200.142.102.241,42.219.153.13,56,455
2016-04-11 00:17:17,40.137.236.9,42.219.153.13,68,263
2016-04-11 00:17:59,225.138.220.214,42.219.153.13,39,42
2016-04-11 00:25:10,92.18.45.40,42.219.153.13,161,431
2016-04-11 00:32:55,182.42.182.186,42.219.153.13,442,465
2016-04-11 00:34:05,136.123.47.167,42.219.153.13,43,70
2016-04-11 00:34:15,82.7.67.216,42.219.153.13,40,10
2016-04-11 00:34:15,194.231.191.138,42.219.153.13,41,0
2016-04-11 00:36:27,211.136.164.113,42.219.153.13,449,132
2016-04-11 00:47:28,57.121.116.61,42.219.153.13,435,661
2016-04-11 00:50:55,170.142.80.51,42.219.153.13,442,207
2016-04-11 00:55:20,56.228.69.74,42.219.153.13,161,265
2016-04-11 01:02:48,36.37.147.152,42.219.153.13,143,448
2016-04-11 01:03:56,217.231.240.206,42.219.153.13,41,68
2016-04-11 01:04:41,82.7.67.216,42.219.153.13,434,45
2016-04-11 01:07:21,221.177.83.32,42.219.153.13,61,160
2016-04-11 01:07:21,41.34.127.90,42.219.153.13,41,0
2016-04-11 01:09:35,82.7.67.216,42.219.153.13,102,134
2016-04-11 01:09:35,218.5.78.229,42.219.153.13,100,0
2016-04-11 01:11:48,215.150.201.226,42.219.153.13,101,133
2016-04-11 01:12:05,43.42.79.221,42.219.153.13,103,17
2016-04-11 01:15:19,201.182.87.68,42.219.153.13,447,194
2016-04-11 01:15:19,56.228.69.74,42.219.153.13,40,0
2016-04-11 01:16:00,67.4.185.165,42.219.153.13,440,41
2016-04-11 01:17:55,244.131.87.122,42.219.153.13,40,115
2016-04-11 01:25:17,237.152.63.230,42.219.153.13,441,442
2016-04-11 01:25:17,240.111.145.48,42.219.153.13,436,0
2016-04-11 01:25:52,50.19.160.24,42.219.153.13,41,35
2016-04-11 01:25:52,49.65.5.250,42.219.153.13,38,0
2016-04-11 01:28:29,223.24.228.228,42.219.153.13,42,157
2016-04-11 01:29:58,69.132.5.51,42.219.153.13,40,89
2016-04-11 01:38:48,217.156.57.81,42.219.153.13,40,530
2016-04-11 01:41:58,73.60.0.219,42.219.153.13,58,190
2016-04-11 01:42:21,69.124.8.108,42.219.153.13,439,23
2016-04-11 01:42:21,217.156.57.81,42.219.153.13,107,0
2016-04-11 01:42:21,70.8.151.155,42.219.153.13,85,0
2016-04-11 01:43:21,176.116.194.233,42.219.153.13,41,60
2016-04-11 01:46:07,96.96.13.149,42.219.153.13,39,166
2016-04-11 01:47:50,229.49.158.204,42.219.153.13,41,103
2016-04-11 01:48:48,36.37.176.93,42.219.153.13,37,58
