te,td,sa,da,sp,dp,pr,flg,fwd,stos,pkt,byt,lable
2016-04-11 00:05:12,0.0,87.179.191.110,42.219.153.127,27540,27484,UDP,.A....,0,40,1,48,background
2016-04-11 00:06:23,0.0,176.116.195.149,42.219.153.127,5185,5074,UDP,.A....,0,40,1,441,background
2016-04-11 00:06:26,0.0,32.100.20.28,42.219.153.127,41478,994,TCP,....S.,0,40,1,40,background
2016-04-11 00:07:50,2.88,68.83.116.166,42.219.153.127,4786,445,TCP,....S.,0,0,2,96,background
2016-04-11 00:10:36,0.0,78.71.64.22,42.219.153.127,59117,22,TCP,....S.,0,8,1,48,background
2016-04-11 00:11:02,7.016,136.121.35.109,42.219.153.127,58305,23,TCP,....S.,0,40,4,240,background
2016-04-11 00:15:57,0.0,194.231.171.145,42.219.153.127,31632,55553,TCP,....S.,0,40,1,40,background
2016-04-11 00:16:00,0.0,246.183.3.40,42.219.153.127,48300,3306,TCP,....S.,0,40,1,40,background
2016-04-11 00:17:12,3.928,226.91.87.33,42.219.153.127,4244,53413,UDP,.A....,0,40,2,58,background
2016-04-11 00:18:07,0.0,204.223.22.109,42.219.153.127,46681,5003,TCP,....S.,0,0,1,40,background
2016-04-11 00:19:44,9.004,228.155.236.4,42.219.153.127,52826,23,TCP,....S.,0,72,3,180,background
2016-04-11 00:21:39,0.0,42.9.7.17,42.219.153.127,3501,445,TCP,....S.,0,72,1,48,background
2016-04-11 00:22:44,0.0,32.100.20.28,42.219.153.127,41478,23,TCP,....S.,0,40,1,40,background
2016-04-11 00:22:56,0.0,176.116.195.149,42.219.153.127,5218,5075,UDP,.A....,0,40,1,441,background
2016-04-11 00:24:50,0.0,62.40.208.28,42.219.153.127,41656,3392,TCP,....S.,0,0,1,40,background
2016-04-11 00:26:32,2.92,69.62.224.68,42.219.153.127,2158,445,TCP,....S.,0,40,2,96,background
2016-04-11 00:27:16,0.0,33.12.117.59,42.219.153.127,5484,5580,UDP,.A....,0,0,1,440,background
