te,td,sa,da,sp,dp,pr,flg,fwd,stos,pkt,byt,lable
2016-04-11 00:02:15,0.0,198.132.37.185,42.219.147.34,42345,523,UDP,.A....,0,40,1,48,background
2016-04-11 00:02:30,0.0,82.7.67.216,42.219.147.34,59222,1604,TCP,....S.,0,0,1,40,background
2016-04-11 00:06:32,0.0,176.116.195.149,42.219.147.34,5185,5074,UDP,.A....,0,40,1,441,background
2016-04-11 00:16:00,0.0,246.183.3.40,42.219.147.34,49680,3306,TCP,....S.,0,40,1,40,background
2016-04-11 00:17:13,0.0,117.208.149.222,42.219.147.34,40438,143,TCP,....S.,0,72,1,40,background
2016-04-11 00:17:13,0.0,117.208.149.223,42.219.147.34,51077,143,TCP,....S.,0,72,1,40,background
2016-04-11 00:18:11,0.0,204.223.22.109,42.219.147.34,46681,5003,TCP,....S.,0,0,1,40,background
2016-04-11 00:21:51,0.0,42.9.7.17,42.219.147.34,3061,445,TCP,....S.,0,72,1,48,background
2016-04-11 00:23:05,0.0,176.116.195.149,42.219.147.34,5218,5075,UDP,.A....,0,40,1,439,background
2016-04-11 00:24:28,0.0,165.202.36.149,42.219.147.34,45278,8080,TCP,....S.,0,0,1,40,background
2016-04-11 00:27:18,0.0,217.231.240.54,42.219.147.34,39255,2121,TCP,....S.,0,40,1,40,background
2016-04-11 00:27:25,0.0,33.12.117.59,42.219.147.34,5484,5580,UDP,.A....,0,0,1,442,background
2016-04-11 00:28:10,0.0,33.12.107.16,42.219.147.34,5060,5060,UDP,.A....,0,0,1,443,background
2016-04-11 00:29:08,2.9,78.106.31.127,42.219.147.34,41122,23,TCP,....S.,0,40,2,104,background
2016-04-11 00:31:50,3.284,70.224.240.57,42.219.147.34,46966,23,TCP,....S.,0,72,3,156,background
2016-04-11 00:35:49,0.0,182.42.182.186,42.219.147.34,9090,22,TCP,....S.,0,40,1,40,background
2016-04-11 00:38:51,0.0,198.132.25.203,42.219.147.34,49717,4063,TCP,....S.,0,40,1,40,background
2016-04-11 00:39:37,0.0,176.116.195.149,42.219.147.34,5137,5065,UDP,.A....,0,40,1,440,background
2016-04-11 00:42:19,0.0,209.150.124.198,42.219.147.34,9666,37605,UDP,.A....,0,0,1,60,background
2016-04-11 00:42:20,0.0,209.150.124.198,42.219.147.34,9666,37605,UDP,.A....,0,0,1,60,background
2016-04-11 00:43:04,0.0,225.230.216.251,42.219.147.34,6000,3306,TCP,....S.,0,40,1,40,background
2016-04-11 00:43:21,3.0039999999999996,233.61.62.178,42.219.147.34,60617,23,TCP,....S.,0,72,2,104,background
2016-04-11 00:44:41,0.0,237.41.247.88,42.219.147.34,20000,53,UDP,.A....,0,40,1,70,background
