te,td,sa,da,sp,dp,pr,flg,fwd,stos,pkt,byt,lable
2016-04-11 00:05:47,3.0,45.194.214.17,42.219.158.166,47980,22,TCP,....S.,0,0,2,120,background
2016-04-11 00:06:18,0.0,176.116.195.149,42.219.158.166,5185,5074,UDP,.A....,0,40,1,438,background
2016-04-11 00:06:25,0.0,41.28.255.1,42.219.158.166,59988,1072,TCP,....S.,0,0,1,40,background
2016-04-11 00:10:36,0.0,78.71.64.22,42.219.158.166,59117,22,TCP,....S.,0,8,1,48,background
2016-04-11 00:13:14,0.0,242.101.129.130,42.219.158.166,42216,443,TCP,....S.,0,0,1,40,background
2016-04-11 00:15:55,0.0,32.100.20.28,42.219.158.166,41478,8080,TCP,....S.,0,40,1,40,background
2016-04-11 00:16:00,0.0,246.183.3.40,42.219.158.166,47242,3306,TCP,....S.,0,40,1,40,background
2016-04-11 00:17:14,0.0,40.23.18.236,42.219.158.166,0,0,TCP,U.PRS.,0,40,1,60,background
2016-04-11 00:18:06,0.0,204.223.22.109,42.219.158.166,46681,5003,TCP,....S.,0,0,1,40,background
2016-04-11 00:18:10,2.9960000000000004,129.177.7.84,42.219.158.166,54570,23,TCP,....S.,0,72,2,104,background
2016-04-11 00:21:30,0.0,42.9.7.17,42.219.158.166,4254,445,TCP,....S.,0,72,1,48,background
2016-04-11 00:21:46,0.0,62.27.235.66,42.219.158.166,0,2048,ICMP,.A....,0,40,1,32,background
2016-04-11 00:22:51,0.0,176.116.195.149,42.219.158.166,5218,5075,UDP,.A....,0,40,1,440,background
2016-04-11 00:24:55,2.992,65.7.231.156,42.219.158.166,53725,21,TCP,....S.,0,2,2,104,background
2016-04-11 00:27:10,0.0,33.12.117.59,42.219.158.166,5484,5580,UDP,.A....,0,0,1,442,background
2016-04-11 00:27:35,0.0,217.231.240.54,42.219.158.166,39255,2121,TCP,....S.,0,40,1,40,background
2016-04-11 00:28:10,0.0,33.12.107.16,42.219.158.166,5060,5060,UDP,.A....,0,0,1,442,background
2016-04-11 00:35:50,0.0,182.42.182.186,42.219.158.166,9090,22,TCP,....S.,0,40,1,40,background
2016-04-11 00:39:22,0.0,176.116.195.149,42.219.158.166,5137,5065,UDP,.A....,0,40,1,438,background
2016-04-11 00:40:19,0.0,41.144.248.22,42.219.158.166,49810,8080,TCP,....S.,0,0,1,40,background
2016-04-11 00:43:04,0.0,225.230.216.251,42.219.158.166,6000,3306,TCP,....S.,0,40,1,40,background
2016-04-11 00:44:41,0.0,237.41.247.88,42.219.158.166,20000,53,UDP,.A....,0,40,1,70,background
2016-04-11 00:44:59,0.0,60.133.101.194,42.219.158.166,5145,5060,UDP,.A....,0,40,1,443,background
2016-04-11 00:47:49,0.0,82.167.246.233,42.219.158.166,41620,1900,UDP,.A....,0,0,1,125,background
2016-04-11 00:51:15,0.0,243.146.143.193,42.219.158.166,59268,110,TCP,....S.,0,40,1,44,background
2016-04-11 00:51:15,0.0,243.146.143.193,42.219.158.166,59269,110,TCP,....S.,0,40,1,44,background
2016-04-11 00:52:47,0.0,216.156.202.228,42.219.158.166,5068,5060,UDP,.A....,0,40,1,442,background
2016-04-11 00:53:15,0.0,247.79.40.192,42.219.158.166,0,0,TCP,..P.S.,0,40,1,60,background
2016-04-11 00:55:54,0.0,176.116.195.149,42.219.158.166,5090,6000,UDP,.A....,0,40,1,440,background
2016-04-11 00:58:26,0.0,224.7.72.145,42.219.158.166,54510,8080,TCP,....S.,0,40,1,40,background
2016-04-11 00:59:00,3.188,222.115.192.13,42.219.158.166,58501,445,TCP,....S.,0,0,2,96,background
2016-04-11 01:01:34,0.0,56.228.69.74,42.219.158.166,10864,53,TCP,....S.,0,0,1,40,background
2016-04-11 01:03:50,0.0,73.213.27.178,42.219.158.166,20001,53,UDP,.A....,0,40,1,70,background
2016-04-11 01:05:51,3.0039999999999996,73.171.137.14,42.219.158.166,34141,23,TCP,....S.,0,72,2,104,background
2016-04-11 01:11:04,0.0,213.82.166.3,42.219.158.166,5724,5060,UDP,.A....,0,40,1,439,background
2016-04-11 01:11:25,0.0,69.81.144.249,42.219.158.166,36004,17,UDP,.A....,0,40,1,28,background
2016-04-11 01:12:26,0.0,176.116.195.149,42.219.158.166,5108,5040,UDP,.A....,0,40,1,440,background
2016-04-11 01:26:56,2.9960000000000004,224.36.148.63,42.219.158.166,54490,23,TCP,....S.,0,40,2,120,background
2016-04-11 01:29:09,3.012,234.32.198.253,42.219.158.166,4056,445,TCP,....S.,0,72,2,96,background
2016-04-11 01:35:08,0.0,246.205.68.186,42.219.158.166,14064,22,TCP,....S.,0,40,1,48,background
