te,td,sa,da,sp,dp,pr,flg,fwd,stos,pkt,byt,lable
2016-04-11 00:06:28,0.0,70.168.82.106,42.219.147.127,0,2048,ICMP,.A....,0,40,1,28,background
2016-04-11 00:06:31,0.0,176.116.195.149,42.219.147.127,5185,5074,UDP,.A....,0,40,1,440,background
2016-04-11 00:07:08,3.372,237.130.73.219,42.219.147.127,57459,23,TCP,....S.,0,40,3,156,background
2016-04-11 00:10:36,0.0,78.71.64.22,42.219.147.127,59117,22,TCP,....S.,0,8,1,48,background
2016-04-11 00:10:47,0.0,90.116.42.196,42.219.147.127,52244,25,TCP,....S.,0,40,1,40,background
2016-04-11 00:12:22,0.0,36.231.145.143,42.219.147.127,49416,22,TCP,....S.,0,40,1,40,background
2016-04-11 00:18:21,0.0,204.223.22.109,42.219.147.127,46681,5003,TCP,....S.,0,0,1,40,background
2016-04-11 00:21:51,0.0,42.9.7.17,42.219.147.127,4950,445,TCP,....S.,0,72,1,48,background
2016-04-11 00:23:05,0.0,176.116.195.149,42.219.147.127,5218,5075,UDP,.A....,0,40,1,440,background
2016-04-11 00:24:46,0.0,80.10.118.130,42.219.147.127,49564,23,TCP,....S.,0,72,1,52,background
2016-04-11 00:24:48,0.0,165.202.36.149,42.219.147.127,45278,8080,TCP,....S.,0,0,1,40,background
2016-04-11 00:27:20,0.0,217.231.240.54,42.219.147.127,39255,2121,TCP,....S.,0,40,1,40,background
2016-04-11 00:27:24,0.0,33.12.117.59,42.219.147.127,5484,5580,UDP,.A....,0,0,1,443,background
2016-04-11 00:33:41,8.996,174.189.110.176,42.219.147.127,44603,23,TCP,....S.,0,40,3,180,background
2016-04-11 00:36:47,0.0,204.110.17.249,42.219.147.127,47597,23,TCP,....S.,0,40,1,52,background
2016-04-11 00:38:13,0.0,32.100.20.28,42.219.147.127,41478,50090,TCP,....S.,0,40,1,40,background
2016-04-11 00:39:36,0.0,176.116.195.149,42.219.147.127,5137,5065,UDP,.A....,0,40,1,439,background
2016-04-11 00:43:04,0.0,225.230.216.251,42.219.147.127,6000,3306,TCP,....S.,0,40,1,40,background
2016-04-11 00:43:34,0.0,240.62.27.30,42.219.147.127,49287,21320,TCP,....S.,0,0,1,40,background
2016-04-11 00:44:41,0.0,237.41.247.88,42.219.147.127,20000,53,UDP,.A....,0,40,1,70,background
2016-04-11 00:44:56,0.0,60.132.77.180,42.219.147.127,80,1234,TCP,.A..S.,0,0,1,44,background
2016-04-11 00:45:01,0.0,60.133.101.194,42.219.147.127,5145,5060,UDP,.A....,0,40,1,444,background
