te,td,sa,da,sp,dp,pr,flg,fwd,stos,pkt,byt,lable
2016-04-11 00:06:23,0.0,176.116.195.149,42.219.152.47,5185,5074,UDP,.A....,0,40,1,441,background
2016-04-11 00:07:24,9.004,84.181.34.175,42.219.152.47,49688,23,TCP,....S.,0,72,3,180,background
2016-04-11 00:15:05,3.1,78.233.192.78,42.219.152.47,45141,23,TCP,....S.,0,40,2,104,background
2016-04-11 00:15:07,2.988,74.120.89.51,42.219.152.47,44795,23,TCP,....S.,0,0,2,104,background
2016-04-11 00:16:00,0.0,246.183.3.40,42.219.152.47,48148,3306,TCP,....S.,0,40,1,40,background
2016-04-11 00:18:03,0.0,204.223.22.109,42.219.152.47,46681,5003,TCP,....S.,0,0,1,40,background
2016-04-11 00:21:38,0.0,42.9.7.17,42.219.152.47,3345,445,TCP,....S.,0,72,1,48,background
2016-04-11 00:21:55,7.007999999999999,248.3.133.202,42.219.152.47,58716,23,TCP,....S.,0,72,4,240,background
2016-04-11 00:22:55,0.0,176.116.195.149,42.219.152.47,5218,5075,UDP,.A....,0,40,1,440,background
2016-04-11 00:23:22,0.0,32.100.20.28,42.219.152.47,41478,23,TCP,....S.,0,40,1,40,background
2016-04-11 00:24:30,0.0,62.40.208.28,42.219.152.47,41656,3392,TCP,....S.,0,0,1,40,background
2016-04-11 00:27:15,0.0,33.12.117.59,42.219.152.47,5484,5580,UDP,.A....,0,0,1,443,background
2016-04-11 00:28:10,0.0,33.12.107.16,42.219.152.47,5060,5060,UDP,.A....,0,0,1,445,background
2016-04-11 00:28:43,0.0,217.231.240.54,42.219.152.47,39255,2121,TCP,....S.,0,40,1,40,background
2016-04-11 00:29:51,0.0,69.81.144.249,42.219.152.47,60980,19,UDP,.A....,0,40,1,28,background
2016-04-11 00:39:27,0.0,176.116.195.149,42.219.152.47,5137,5065,UDP,.A....,0,40,1,441,background
2016-04-11 00:43:04,0.0,225.230.216.251,42.219.152.47,6000,3306,TCP,....S.,0,40,1,40,background
2016-04-11 00:44:09,0.0,69.81.144.249,42.219.152.47,47106,17,UDP,.A....,0,40,1,28,background
2016-04-11 00:44:41,0.0,237.41.247.88,42.219.152.47,20000,53,UDP,.A....,0,40,1,70,background
2016-04-11 00:45:00,0.0,60.133.101.194,42.219.152.47,5145,5060,UDP,.A....,0,40,1,444,background
2016-04-11 00:47:41,0.0,82.167.246.233,42.219.152.47,41620,1900,UDP,.A....,0,0,1,125,background
2016-04-11 00:52:44,0.0,208.43.183.102,42.219.152.47,49821,1027,TCP,....S.,0,40,1,40,background
2016-04-11 00:52:47,0.0,216.156.202.228,42.219.152.47,5068,5060,UDP,.A....,0,40,1,443,background
2016-04-11 00:54:59,8.988,50.49.100.12,42.219.152.47,58685,23,TCP,....S.,0,72,3,180,background
2016-04-11 00:55:59,0.0,176.116.195.149,42.219.152.47,5090,6000,UDP,.A....,0,40,1,441,background
2016-04-11 00:58:26,0.0,224.7.72.145,42.219.152.47,49428,8080,TCP,....S.,0,40,1,40,background
2016-04-11 01:03:50,0.0,73.213.27.178,42.219.152.47,20001,53,UDP,.A....,0,40,1,70,background
2016-04-11 01:10:06,0.0,192.253.239.53,42.219.152.47,33994,2222,TCP,....S.,0,72,1,40,background
2016-04-11 01:11:36,0.0,213.82.166.3,42.219.152.47,5724,5060,UDP,.A....,0,40,1,439,background
2016-04-11 01:12:31,0.0,176.116.195.149,42.219.152.47,5108,5040,UDP,.A....,0,40,1,441,background
2016-04-11 01:18:31,0.0,178.27.6.47,42.219.152.47,12200,29081,TCP,....S.,0,72,1,40,background
2016-04-11 01:18:34,0.0,224.36.5.69,42.219.152.47,48302,23,TCP,....S.,0,40,1,60,background
2016-04-11 01:32:54,0.0,217.156.57.81,42.219.152.47,6764,5061,UDP,.A....,0,40,1,429,background
2016-04-11 01:32:54,0.0,217.156.57.81,42.219.152.47,6764,5062,UDP,.A....,0,40,1,435,background
2016-04-11 01:32:55,0.0,217.156.57.81,42.219.152.47,6764,5063,UDP,.A....,0,40,1,436,background
2016-04-11 01:32:55,0.0,217.156.57.81,42.219.152.47,6764,5064,UDP,.A....,0,40,1,434,background
2016-04-11 01:32:55,0.0,217.156.57.81,42.219.152.47,6764,5065,UDP,.A....,0,40,1,433,background
2016-04-11 01:32:55,0.0,217.156.57.81,42.219.152.47,6764,5066,UDP,.A....,0,40,1,435,background
2016-04-11 01:32:55,0.0,217.156.57.81,42.219.152.47,6764,5067,UDP,.A....,0,40,1,436,background
2016-04-11 01:32:55,0.0,217.156.57.81,42.219.152.47,6764,5068,UDP,.A....,0,40,1,435,background
2016-04-11 01:32:55,0.0,217.156.57.81,42.219.152.47,6764,5069,UDP,.A....,0,40,1,433,background
2016-04-11 01:32:56,0.0,217.156.57.81,42.219.152.47,6764,5070,UDP,.A....,0,40,1,436,background
2016-04-11 01:32:56,0.0,217.156.57.81,42.219.152.47,6764,5071,UDP,.A....,0,40,1,434,background
2016-04-11 01:32:56,0.0,217.156.57.81,42.219.152.47,6764,5072,UDP,.A....,0,40,1,433,background
2016-04-11 01:32:56,0.0,217.156.57.81,42.219.152.47,6764,5073,UDP,.A....,0,40,1,433,background
2016-04-11 01:32:56,0.0,217.156.57.81,42.219.152.47,6764,5074,UDP,.A....,0,40,1,435,background
2016-04-11 01:32:56,0.0,217.156.57.81,42.219.152.47,6764,5075,UDP,.A....,0,40,1,431,background
2016-04-11 01:32:57,0.0,217.156.57.81,42.219.152.47,6764,5076,UDP,.A....,0,40,1,435,background
2016-04-11 01:32:57,0.0,217.156.57.81,42.219.152.47,6764,5077,UDP,.A....,0,40,1,432,background
2016-04-11 01:32:57,0.0,217.156.57.81,42.219.152.47,6764,5078,UDP,.A....,0,40,1,435,background
2016-04-11 01:32:57,0.0,217.156.57.81,42.219.152.47,6764,5079,UDP,.A....,0,40,1,434,background
2016-04-11 01:32:58,0.0,217.156.57.81,42.219.152.47,6764,5080,UDP,.A....,0,40,1,434,background
2016-04-11 01:32:59,0.0,217.156.57.81,42.219.152.47,6764,5081,UDP,.A....,0,40,1,435,background
2016-04-11 01:32:59,0.0,217.156.57.81,42.219.152.47,6764,5082,UDP,.A....,0,40,1,434,background
2016-04-11 01:32:59,0.0,217.156.57.81,42.219.152.47,6764,5083,UDP,.A....,0,40,1,435,background
2016-04-11 01:32:59,0.0,217.156.57.81,42.219.152.47,6764,5084,UDP,.A....,0,40,1,435,background
2016-04-11 01:32:59,0.0,217.156.57.81,42.219.152.47,6764,5085,UDP,.A....,0,40,1,435,background
2016-04-11 01:32:59,0.0,217.156.57.81,42.219.152.47,6764,5086,UDP,.A....,0,40,1,434,background
2016-04-11 01:33:00,0.0,217.156.57.81,42.219.152.47,6764,5087,UDP,.A....,0,40,1,434,background
2016-04-11 01:33:00,0.0,217.156.57.81,42.219.152.47,6764,5088,UDP,.A....,0,40,1,434,background
2016-04-11 01:33:00,0.0,217.156.57.81,42.219.152.47,6764,5089,UDP,.A....,0,40,1,433,background
2016-04-11 01:33:00,0.0,217.156.57.81,42.219.152.47,6764,5090,UDP,.A....,0,40,1,435,background
2016-04-11 01:34:02,0.0,194.231.171.145,42.219.152.47,4006,6000,TCP,....S.,0,40,1,40,background
2016-04-11 01:35:08,0.0,246.205.68.186,42.219.152.47,14064,22,TCP,....S.,0,40,1,48,background
2016-04-11 01:40:44,0.0,124.57.65.249,42.219.152.47,6667,62554,TCP,...R..,0,8,1,40,background
2016-04-11 01:44:36,3.0039999999999996,79.220.234.240,42.219.152.47,55952,23,TCP,....S.,0,0,2,104,background
2016-04-11 01:45:38,0.0,33.12.99.120,42.219.152.47,5380,5060,UDP,.A....,0,0,1,443,background
2016-04-11 01:47:09,0.0,124.57.65.249,42.219.152.47,6667,28229,TCP,...R..,0,8,1,40,background
2016-04-11 01:48:06,0.0,240.62.27.30,42.219.152.47,47628,21320,TCP,....S.,0,0,1,40,background
2016-04-11 01:53:40,0.0,36.37.136.91,42.219.152.47,5060,5060,UDP,.A....,0,0,1,435,background
2016-04-11 01:57:42,0.0,92.42.61.251,42.219.152.47,4643,23,TCP,....S.,0,40,1,60,background
2016-04-11 01:58:51,0.0,69.124.8.90,42.219.152.47,38328,123,UDP,.A....,0,40,1,37,background
2016-04-11 02:00:26,0.0,225.36.202.145,42.219.152.47,36763,3128,TCP,....S.,0,40,1,40,background
2016-04-11 02:01:50,9.0,72.228.239.40,42.219.152.47,4996,4028,TCP,....S.,0,72,3,180,background
2016-04-11 02:17:42,0.0,222.156.17.131,42.219.152.47,46690,8443,TCP,....S.,0,40,1,40,background
2016-04-11 02:18:33,0.0,222.156.17.131,42.219.152.47,46690,5443,TCP,....S.,0,40,1,40,background
2016-04-11 02:18:44,0.0,222.156.17.131,42.219.152.47,46690,9443,TCP,....S.,0,40,1,40,background
2016-04-11 02:18:56,0.0,222.156.17.131,42.219.152.47,46690,443,TCP,....S.,0,40,1,40,background
2016-04-11 02:19:04,0.0,222.156.17.131,42.219.152.47,46690,4444,TCP,....S.,0,40,1,40,background
2016-04-11 02:23:04,7.004,48.73.6.241,42.219.152.47,44571,23,TCP,....S.,0,40,4,240,background
2016-04-11 02:25:55,2.9960000000000004,49.184.219.1,42.219.152.47,3327,23,TCP,....S.,0,0,2,120,background
2016-04-11 02:36:54,0.0,217.132.176.169,42.219.152.47,5816,44692,TCP,.A....,0,0,1,40,background
2016-04-11 02:39:18,0.0,68.137.135.214,42.219.152.47,37444,623,UDP,.A....,0,0,1,51,background
2016-04-11 02:39:53,3.0,77.199.33.25,42.219.152.47,60441,23,TCP,....S.,0,40,2,104,background
2016-04-11 02:40:40,0.0,208.43.183.102,42.219.152.47,49821,8888,TCP,....S.,0,40,1,40,background
2016-04-11 02:42:52,0.0,208.43.184.193,42.219.152.47,44597,49320,TCP,....S.,0,40,1,40,background
2016-04-11 02:43:04,0.0,228.115.176.239,42.219.152.47,6000,1433,TCP,....S.,0,40,1,40,background
2016-04-11 02:45:19,8.988,221.27.210.36,42.219.152.47,40354,23,TCP,....S.,0,72,3,180,background
2016-04-11 02:50:19,0.0,248.24.211.32,42.219.152.47,6000,3306,TCP,....S.,0,16,1,40,background
2016-04-11 02:53:43,3.116,217.182.40.155,42.219.152.47,59843,23,TCP,....S.,0,0,2,104,background
2016-04-11 02:54:34,0.0,217.231.240.101,42.219.152.47,65106,2160,TCP,....S.,0,40,1,40,background
2016-04-11 02:57:33,0.0,36.80.70.244,42.219.152.47,5100,5060,UDP,.A....,0,72,1,441,background
2016-04-11 03:04:31,0.0,36.80.70.244,42.219.152.47,5100,5060,UDP,.A....,0,72,1,444,background
2016-04-11 03:06:18,0.0,69.81.144.249,42.219.152.47,0,2048,ICMP,.A....,0,40,1,32,background
2016-04-11 03:13:42,9.404,70.8.151.155,42.219.152.47,60125,4028,TCP,....S.,0,0,3,180,background
2016-04-11 03:14:09,0.0,248.18.149.207,42.219.152.47,62180,22,TCP,....S.,0,0,1,48,background
2016-04-11 03:15:34,5.0,209.212.36.233,42.219.152.47,43506,23,TCP,....S.,0,0,6,360,background
2016-04-11 03:18:33,0.0,117.208.149.166,42.219.152.47,56809,53,UDP,.A....,0,72,1,57,background
2016-04-11 03:20:54,0.0,43.42.79.211,42.219.152.47,41700,137,UDP,.A....,0,0,1,78,background
2016-04-11 03:21:43,0.0,242.100.247.131,42.219.152.47,36439,8888,TCP,....S.,0,0,1,40,background
2016-04-11 03:23:00,0.0,68.137.244.170,42.219.152.47,54993,69,UDP,.A....,0,0,1,42,background
2016-04-11 03:29:59,0.0,238.177.105.92,42.219.152.47,52786,22,TCP,....S.,0,72,1,52,background
2016-04-11 03:35:33,0.0,233.198.23.219,42.219.152.47,6000,22,TCP,....S.,0,40,1,40,background
2016-04-11 03:39:30,0.0,43.42.79.250,42.219.152.47,39963,443,TCP,....S.,0,0,1,40,background
2016-04-11 03:40:48,0.0,73.60.0.219,42.219.152.47,12215,5901,TCP,....S.,0,40,1,40,background
2016-04-11 03:41:39,3.0,209.247.79.32,42.219.152.47,38924,23,TCP,....S.,0,0,2,104,background
2016-04-11 03:42:28,0.0,240.41.208.134,42.219.152.47,29910,3389,TCP,....S.,0,0,1,40,background
2016-04-11 03:43:34,0.0,33.12.117.22,42.219.152.47,0,2048,ICMP,.A....,0,0,1,40,background
2016-04-11 03:49:08,0.0,182.36.118.145,42.219.152.47,80,4714,TCP,.A..S.,0,40,1,44,background
2016-04-11 03:49:31,0.0,73.60.0.219,42.219.152.47,12201,22,TCP,....S.,0,40,1,40,background
2016-04-11 03:49:54,0.0,213.55.165.103,42.219.152.47,5064,5060,UDP,.A....,0,72,1,431,background
2016-04-11 03:52:18,0.0,69.55.59.87,42.219.152.47,34184,53,UDP,.A....,0,40,1,56,background
2016-04-11 03:53:05,0.0,117.208.149.216,42.219.152.47,60963,143,TCP,....S.,0,72,1,40,background
2016-04-11 03:53:05,0.0,117.208.149.220,42.219.152.47,55160,143,TCP,....S.,0,72,1,40,background
2016-04-11 04:01:54,0.0,232.161.82.36,42.219.152.47,55265,23,TCP,....S.,0,40,1,60,background
2016-04-11 04:05:29,0.0,237.107.149.71,42.219.152.47,0,2048,ICMP,.A....,0,40,1,84,background
2016-04-11 04:08:07,0.0,117.208.149.192,42.219.152.47,44337,443,TCP,....S.,0,72,1,40,background
2016-04-11 04:08:07,0.0,117.208.149.193,42.219.152.47,49155,443,TCP,....S.,0,72,1,40,background
2016-04-11 04:08:53,0.0,73.60.0.219,42.219.152.47,12202,3306,TCP,....S.,0,40,1,40,background
2016-04-11 04:12:43,0.0,93.179.112.232,42.219.152.47,56733,5900,TCP,....S.,0,0,1,40,background
2016-04-11 04:12:49,0.0,194.231.140.151,42.219.152.47,27153,992,TCP,....S.,0,40,1,40,background
2016-04-11 04:13:06,0.0,62.100.126.36,42.219.152.47,5141,5060,UDP,.A....,0,0,1,436,background
2016-04-11 04:13:52,0.0,73.60.0.219,42.219.152.47,12214,3389,TCP,....S.,0,40,1,40,background
2016-04-11 04:23:53,3.008,239.77.138.59,42.219.152.47,48335,23,TCP,....S.,0,72,2,104,background
2016-04-11 04:28:47,0.0,32.100.20.28,42.219.152.47,41478,8083,TCP,....S.,0,40,1,40,background
2016-04-11 04:38:19,0.0,69.132.5.51,42.219.152.47,58076,520,UDP,.A....,0,40,1,53,background
2016-04-11 04:39:07,0.0,189.80.17.6,42.219.152.47,59140,22,TCP,....S.,0,40,1,40,background
2016-04-11 04:43:30,0.0,32.100.20.28,42.219.152.47,41478,80,TCP,....S.,0,40,1,40,background
2016-04-11 04:49:24,0.0,218.62.16.213,42.219.152.47,42451,27017,TCP,....S.,0,40,1,40,background
2016-04-11 04:50:35,0.0,229.219.239.216,42.219.152.47,56921,22,TCP,....S.,0,72,1,52,background
2016-04-11 04:57:04,0.0,182.42.182.186,42.219.152.47,9090,22,TCP,....S.,0,40,1,40,background
2016-04-11 05:01:37,0.0,82.6.252.214,42.219.152.47,55570,443,TCP,....S.,0,0,1,40,background
2016-04-11 05:02:27,0.0,32.100.20.28,42.219.152.47,41478,28017,TCP,....S.,0,40,1,40,background
2016-04-11 05:02:51,0.0,198.132.44.182,42.219.152.47,30227,3386,UDP,.A....,0,40,1,40,background
2016-04-11 05:05:26,0.0,150.18.190.204,42.219.152.47,30301,3542,TCP,....S.,0,40,1,40,background
2016-04-11 05:06:48,3.0039999999999996,129.119.95.119,42.219.152.47,41354,23,TCP,....S.,0,72,2,104,background
2016-04-11 05:07:10,0.0,225.36.196.187,42.219.152.47,56569,8088,TCP,....S.,0,40,1,40,background
2016-04-11 05:12:48,0.0,56.228.69.101,42.219.152.47,36877,23023,TCP,....S.,0,0,1,40,background
2016-04-11 05:14:32,0.0,217.231.240.206,42.219.152.47,43902,2161,TCP,....S.,0,40,1,40,background
2016-04-11 05:21:43,0.0,204.91.46.222,42.219.152.47,49773,53,UDP,.A....,0,0,1,70,background
