te,td,sa,da,sp,dp,pr,flg,fwd,stos,pkt,byt,lable
2016-04-11 00:06:35,0.0,176.116.195.149,42.219.148.124,5185,5074,UDP,.A....,0,40,1,440,background
2016-04-11 00:07:10,0.0,165.202.36.149,42.219.148.124,45278,8080,TCP,....S.,0,0,1,40,background
2016-04-11 00:08:45,0.0,192.253.239.15,42.219.148.124,47246,8000,TCP,....S.,0,72,1,40,background
2016-04-11 00:12:12,0.0,240.62.27.30,42.219.148.124,46408,21320,TCP,....S.,0,0,1,40,background
2016-04-11 00:12:13,0.0,240.62.27.30,42.219.148.124,46408,21320,TCP,....S.,0,0,1,40,background
2016-04-11 00:16:00,0.0,246.183.3.40,42.219.148.124,50151,3306,TCP,....S.,0,40,1,40,background
2016-04-11 00:18:21,0.0,204.223.22.109,42.219.148.124,46681,5003,TCP,....S.,0,0,1,40,background
2016-04-11 00:18:27,0.0,48.176.181.53,42.219.148.124,4935,3389,TCP,....S.,0,40,1,52,background
2016-04-11 00:21:56,0.0,42.9.7.17,42.219.148.124,3546,445,TCP,....S.,0,72,1,48,background
2016-04-11 00:23:08,0.0,176.116.195.149,42.219.148.124,5218,5075,UDP,.A....,0,40,1,439,background
2016-04-11 00:24:34,0.956,76.200.144.97,42.219.148.124,41584,23,TCP,....S.,0,72,2,120,background
2016-04-11 00:27:28,0.0,33.12.117.59,42.219.148.124,5484,5580,UDP,.A....,0,0,1,443,background
2016-04-11 00:27:48,0.0,217.231.240.54,42.219.148.124,39255,2121,TCP,....S.,0,40,1,40,background
2016-04-11 00:28:10,0.0,33.12.107.16,42.219.148.124,5060,5060,UDP,.A....,0,0,1,445,background
2016-04-11 00:31:20,0.0,80.248.106.199,42.219.148.124,47671,23,TCP,....S.,0,72,1,52,background
2016-04-11 00:33:29,0.0,69.81.144.249,42.219.148.124,53239,19,UDP,.A....,0,40,1,28,background
2016-04-11 00:35:49,0.0,182.42.182.186,42.219.148.124,9090,22,TCP,....S.,0,40,1,40,background
2016-04-11 00:37:04,0.0,242.101.233.184,42.219.148.124,43678,8000,TCP,....S.,0,0,1,40,background
2016-04-11 00:39:40,0.0,176.116.195.149,42.219.148.124,5137,5065,UDP,.A....,0,40,1,442,background
2016-04-11 00:43:04,0.0,225.230.216.251,42.219.148.124,6000,3306,TCP,....S.,0,40,1,40,background
2016-04-11 00:44:41,0.0,237.41.247.88,42.219.148.124,20000,53,UDP,.A....,0,40,1,70,background
2016-04-11 00:45:02,0.0,60.133.101.194,42.219.148.124,5145,5060,UDP,.A....,0,40,1,445,background
2016-04-11 00:47:40,0.0,82.167.246.233,42.219.148.124,41620,1900,UDP,.A....,0,0,1,125,background
2016-04-11 00:52:47,0.0,216.156.202.228,42.219.148.124,5068,5060,UDP,.A....,0,40,1,445,background
2016-04-11 00:56:11,0.0,176.116.195.149,42.219.148.124,5090,6000,UDP,.A....,0,40,1,440,background
2016-04-11 00:58:25,0.0,210.45.113.126,42.219.148.124,63487,129,UDP,.A....,0,40,1,29,background
2016-04-11 00:58:26,0.0,224.7.72.145,42.219.148.124,57047,8080,TCP,....S.,0,40,1,40,background
2016-04-11 01:03:50,0.0,73.213.27.178,42.219.148.124,20001,53,UDP,.A....,0,40,1,70,background
2016-04-11 01:12:44,0.0,176.116.195.149,42.219.148.124,5108,5040,UDP,.A....,0,40,1,439,background
