te,td,sa,da,sp,dp,pr,flg,fwd,stos,pkt,byt,lable
2016-04-11 00:06:32,0.0,176.116.195.149,42.219.146.196,5185,5074,UDP,.A....,0,40,1,439,background
2016-04-11 00:16:00,0.0,246.183.3.40,42.219.146.196,49727,3306,TCP,....S.,0,40,1,40,background
2016-04-11 00:18:24,0.0,204.223.22.109,42.219.146.196,46681,5003,TCP,....S.,0,0,1,40,background
2016-04-11 00:21:22,0.0,242.100.155.243,42.219.146.196,49770,8080,TCP,....S.,0,0,1,40,background
2016-04-11 00:21:53,0.0,42.9.7.17,42.219.146.196,3118,445,TCP,....S.,0,72,1,48,background
2016-04-11 00:23:05,0.0,176.116.195.149,42.219.146.196,5218,5075,UDP,.A....,0,40,1,439,background
2016-04-11 00:24:19,0.0,165.202.36.149,42.219.146.196,45278,8080,TCP,....S.,0,0,1,40,background
2016-04-11 00:27:17,0.0,217.231.240.54,42.219.146.196,39255,2121,TCP,....S.,0,40,1,40,background
2016-04-11 00:27:25,0.0,33.12.117.59,42.219.146.196,5484,5580,UDP,.A....,0,0,1,441,background
2016-04-11 00:28:10,0.0,33.12.107.16,42.219.146.196,5060,5060,UDP,.A....,0,0,1,441,background
2016-04-11 00:28:44,0.0,69.81.144.249,42.219.146.196,44707,19,UDP,.A....,0,40,1,28,background
2016-04-11 00:35:03,0.0,66.185.147.70,42.219.146.196,27066,63516,UDP,.A....,0,40,1,175,background
2016-04-11 00:35:49,0.0,182.42.182.186,42.219.146.196,9090,22,TCP,....S.,0,40,1,40,background
2016-04-11 00:37:53,0.0,227.123.68.121,42.219.146.196,54722,8080,TCP,....S.,0,40,1,40,background
2016-04-11 00:39:37,0.0,176.116.195.149,42.219.146.196,5137,5065,UDP,.A....,0,40,1,440,background
2016-04-11 00:42:07,0.0,105.190.217.12,42.219.146.196,22,64766,TCP,.A..S.,0,0,1,44,background
2016-04-11 00:43:04,0.0,225.230.216.251,42.219.146.196,6000,3306,TCP,....S.,0,40,1,40,background
2016-04-11 00:45:00,0.0,117.208.149.138,42.219.146.196,46607,80,TCP,....S.,0,72,1,40,background
2016-04-11 00:45:00,0.0,117.208.149.139,42.219.146.196,41028,80,TCP,....S.,0,72,1,40,background
2016-04-11 00:45:01,0.0,60.133.101.194,42.219.146.196,5145,5060,UDP,.A....,0,40,1,444,background
2016-04-11 00:47:48,0.0,82.167.246.233,42.219.146.196,41620,1900,UDP,.A....,0,0,1,125,background
2016-04-11 00:49:13,0.0,192.253.239.101,42.219.146.196,44370,2222,TCP,....S.,0,72,1,40,background
2016-04-11 00:52:47,0.0,216.156.202.228,42.219.146.196,5068,5060,UDP,.A....,0,40,1,442,background
2016-04-11 00:56:09,0.0,176.116.195.149,42.219.146.196,5090,6000,UDP,.A....,0,40,1,436,background
2016-04-11 00:58:26,0.0,224.7.72.145,42.219.146.196,62449,8080,TCP,....S.,0,40,1,40,background
2016-04-11 01:03:50,0.0,73.213.27.178,42.219.146.196,20001,53,UDP,.A....,0,40,1,68,background
2016-04-11 01:12:33,0.0,213.82.166.3,42.219.146.196,5724,5060,UDP,.A....,0,40,1,439,background
2016-04-11 01:12:41,0.0,176.116.195.149,42.219.146.196,5108,5040,UDP,.A....,0,40,1,439,background
2016-04-11 01:25:35,0.0,78.180.95.118,42.219.146.196,40456,123,UDP,.A....,0,40,1,220,background
2016-04-11 01:35:08,0.0,246.205.68.186,42.219.146.196,14064,22,TCP,....S.,0,40,1,48,background
2016-04-11 01:37:44,0.0,178.27.3.205,42.219.146.196,12200,80,TCP,....S.,0,72,1,40,background
2016-04-11 01:45:47,0.0,33.12.99.120,42.219.146.196,5380,5060,UDP,.A....,0,0,1,444,background
2016-04-11 01:52:05,0.0,124.57.65.249,42.219.146.196,6667,27156,TCP,...R..,0,8,1,40,background
2016-04-11 01:52:06,0.0,124.57.65.249,42.219.146.196,6667,27156,TCP,...R..,0,8,1,40,background
2016-04-11 01:53:48,0.0,36.37.136.91,42.219.146.196,5060,5060,UDP,.A....,0,0,1,431,background
2016-04-11 01:53:49,0.0,36.37.136.91,42.219.146.196,5060,5060,UDP,.A....,0,0,1,431,background
2016-04-11 01:57:49,0.0,56.228.87.2,42.219.146.196,38445,1025,TCP,....S.,0,16,1,40,background
2016-04-11 01:57:50,0.0,56.228.87.2,42.219.146.196,38445,1025,TCP,....S.,0,16,1,40,background
2016-04-11 01:58:50,0.0,69.124.8.90,42.219.146.196,38328,123,UDP,.A....,0,40,1,37,background
2016-04-11 02:02:21,9.0,72.228.239.40,42.219.146.196,2997,4028,TCP,....S.,0,72,3,180,background
2016-04-11 02:09:24,0.0,224.109.170.48,42.219.146.196,58293,23,TCP,....S.,0,72,1,52,background
2016-04-11 02:13:43,0.0,40.23.18.236,42.219.146.196,0,0,TCP,......,0,40,1,60,background
2016-04-11 02:17:43,0.0,222.156.17.131,42.219.146.196,46690,5443,TCP,....S.,0,40,1,40,background
2016-04-11 02:18:05,0.0,222.156.17.131,42.219.146.196,46690,443,TCP,....S.,0,40,1,40,background
2016-04-11 02:18:17,0.0,222.156.17.131,42.219.146.196,46690,9443,TCP,....S.,0,40,1,40,background
2016-04-11 02:18:58,0.0,222.156.17.131,42.219.146.196,46690,4444,TCP,....S.,0,40,1,40,background
