te,td,sa,da,sp,dp,pr,flg,fwd,stos,pkt,byt,lable
2016-04-11 00:01:54,0.0,136.113.192.158,42.219.155.246,38118,23,TCP,....S.,0,40,1,52,background
2016-04-11 00:03:53,0.0,209.150.124.198,42.219.155.246,9666,38256,UDP,.A....,0,0,1,60,background
2016-04-11 00:06:27,0.0,176.116.195.149,42.219.155.246,5185,5074,UDP,.A....,0,40,1,441,background
2016-04-11 00:10:16,0.0,242.100.158.153,42.219.155.246,37126,34567,TCP,....S.,0,0,1,40,background
2016-04-11 00:12:48,0.0,218.153.75.47,42.219.155.246,28960,40757,TCP,...R..,0,0,1,40,background
2016-04-11 00:16:00,0.0,246.183.3.40,42.219.155.246,48931,3306,TCP,....S.,0,40,1,40,background
2016-04-11 00:18:17,0.0,204.223.22.109,42.219.155.246,46681,5003,TCP,....S.,0,0,1,40,background
2016-04-11 00:21:45,0.0,42.9.7.17,42.219.155.246,4140,445,TCP,....S.,0,72,1,48,background
2016-04-11 00:22:41,7.016,56.153.203.82,42.219.155.246,41695,443,TCP,....S.,0,72,4,240,background
2016-04-11 00:23:00,0.0,176.116.195.149,42.219.155.246,5218,5075,UDP,.A....,0,40,1,440,background
2016-04-11 00:26:02,0.0,198.132.59.191,42.219.155.246,49717,32764,TCP,....S.,0,40,1,40,background
2016-04-11 00:27:20,0.0,33.12.117.59,42.219.155.246,5484,5580,UDP,.A....,0,0,1,443,background
2016-04-11 00:28:10,0.0,33.12.107.16,42.219.155.246,5060,5060,UDP,.A....,0,0,1,443,background
2016-04-11 00:28:24,0.0,217.231.240.54,42.219.155.246,39255,2121,TCP,....S.,0,40,1,40,background
2016-04-11 00:35:49,0.0,182.42.182.186,42.219.155.246,9090,22,TCP,....S.,0,40,1,40,background
2016-04-11 00:39:32,0.0,176.116.195.149,42.219.155.246,5137,5065,UDP,.A....,0,40,1,441,background
2016-04-11 00:43:04,0.0,225.230.216.251,42.219.155.246,6000,3306,TCP,....S.,0,40,1,40,background
2016-04-11 00:44:41,0.0,237.41.247.88,42.219.155.246,20000,53,UDP,.A....,0,40,1,70,background
2016-04-11 00:45:01,0.0,60.133.101.194,42.219.155.246,5145,5060,UDP,.A....,0,40,1,444,background
2016-04-11 00:47:42,0.0,82.167.246.233,42.219.155.246,41620,1900,UDP,.A....,0,0,1,125,background
2016-04-11 00:52:47,0.0,216.156.202.228,42.219.155.246,5068,5060,UDP,.A....,0,40,1,445,background
2016-04-11 00:56:03,0.0,176.116.195.149,42.219.155.246,5090,6000,UDP,.A....,0,40,1,438,background
2016-04-11 00:58:26,0.0,224.7.72.145,42.219.155.246,38357,8080,TCP,....S.,0,40,1,40,background
2016-04-11 01:03:50,0.0,73.213.27.178,42.219.155.246,20001,53,UDP,.A....,0,40,1,70,background
2016-04-11 01:05:09,0.0,69.81.144.249,42.219.155.246,46362,17,UDP,.A....,0,40,1,28,background
2016-04-11 01:09:47,0.0,158.181.22.221,42.219.155.246,38174,23,TCP,....S.,0,40,1,52,background
2016-04-11 01:10:45,0.0,208.43.183.102,42.219.155.246,49821,8893,TCP,....S.,0,40,1,40,background
2016-04-11 01:12:05,0.0,213.82.166.3,42.219.155.246,5724,5060,UDP,.A....,0,40,1,441,background
2016-04-11 01:12:32,0.0,210.32.116.126,42.219.155.246,43865,23,TCP,....S.,0,0,1,52,background
2016-04-11 01:12:36,0.0,176.116.195.149,42.219.155.246,5108,5040,UDP,.A....,0,40,1,440,background
2016-04-11 01:12:51,9.0,40.172.154.212,42.219.155.246,39464,23,TCP,....S.,0,0,3,180,background
2016-04-11 01:21:38,6.736000000000001,66.116.167.11,42.219.155.246,56222,23,TCP,....S.,0,72,4,240,background
2016-04-11 01:21:56,3.0,136.101.33.217,42.219.155.246,38300,23,TCP,....S.,0,40,2,104,background
2016-04-11 01:35:08,0.0,246.205.68.186,42.219.155.246,14064,22,TCP,....S.,0,40,1,48,background
2016-04-11 01:36:13,0.0,242.100.154.142,42.219.155.246,35527,8088,TCP,....S.,0,0,1,40,background
2016-04-11 01:41:10,3.0,173.13.174.9,42.219.155.246,44802,23,TCP,....S.,0,72,2,104,background
2016-04-11 01:45:43,0.0,33.12.99.120,42.219.155.246,5380,5060,UDP,.A....,0,0,1,445,background
2016-04-11 01:46:07,3.008,235.251.92.214,42.219.155.246,47733,23,TCP,....S.,0,72,2,104,background
2016-04-11 01:53:44,0.0,36.37.136.91,42.219.155.246,5060,5060,UDP,.A....,0,0,1,435,background
2016-04-11 01:58:51,0.0,69.124.8.90,42.219.155.246,38328,123,UDP,.A....,0,40,1,37,background
2016-04-11 02:02:05,9.0,72.228.239.40,42.219.155.246,2049,4028,TCP,....S.,0,72,3,180,background
2016-04-11 02:17:00,0.0,164.229.244.176,42.219.155.246,12200,55002,TCP,....S.,0,72,1,40,background
2016-04-11 02:17:57,0.0,222.156.17.131,42.219.155.246,46690,5443,TCP,....S.,0,40,1,40,background
2016-04-11 02:18:06,0.0,222.156.17.131,42.219.155.246,46690,443,TCP,....S.,0,40,1,40,background
2016-04-11 02:18:18,0.0,222.156.17.131,42.219.155.246,46690,8443,TCP,....S.,0,40,1,40,background
2016-04-11 02:18:30,0.0,222.156.17.131,42.219.155.246,46690,4444,TCP,....S.,0,40,1,40,background
2016-04-11 02:18:33,0.0,222.156.17.131,42.219.155.246,46690,9443,TCP,....S.,0,40,1,40,background
2016-04-11 02:26:31,3.0,49.184.219.1,42.219.155.246,4108,23,TCP,....S.,0,0,2,120,background
2016-04-11 02:27:16,0.0,41.28.255.1,42.219.155.246,56196,1072,TCP,....S.,0,0,1,40,background
2016-04-11 02:36:02,0.0,32.100.20.28,42.219.155.246,41478,995,TCP,....S.,0,40,1,40,background
2016-04-11 02:38:02,0.0,43.42.79.230,42.219.155.246,42871,9200,TCP,....S.,0,0,1,40,background
2016-04-11 02:41:04,0.0,208.43.183.102,42.219.155.246,49821,8090,TCP,....S.,0,40,1,40,background
2016-04-11 02:43:05,0.0,228.115.176.239,42.219.155.246,6000,1433,TCP,....S.,0,40,1,40,background
2016-04-11 02:46:39,0.0,242.100.234.89,42.219.155.246,57170,8123,TCP,....S.,0,0,1,40,background
