te,td,sa,da,sp,dp,pr,flg,fwd,stos,pkt,byt,lable
2016-04-11 00:02:52,0.0,240.62.27.30,42.219.148.120,40412,21320,TCP,....S.,0,0,1,40,background
2016-04-11 00:06:35,0.0,176.116.195.149,42.219.148.120,5185,5074,UDP,.A....,0,40,1,441,background
2016-04-11 00:07:21,0.0,165.202.36.149,42.219.148.120,45278,8080,TCP,....S.,0,0,1,40,background
2016-04-11 00:08:50,0.0,242.100.155.243,42.219.148.120,34293,8080,TCP,....S.,0,0,1,40,background
2016-04-11 00:13:26,21.432,168.167.213.127,42.219.148.120,51413,27509,UDP,.A....,0,40,6,570,background
2016-04-11 00:13:34,0.0,51.38.96.97,42.219.148.120,31364,27509,UDP,.A....,0,40,1,131,background
2016-04-11 00:14:27,0.0,248.166.170.203,42.219.148.120,51856,27509,UDP,.A....,0,72,1,131,background
2016-04-11 00:16:00,0.0,246.183.3.40,42.219.148.120,50147,3306,TCP,....S.,0,40,1,40,background
2016-04-11 00:18:21,0.0,204.223.22.109,42.219.148.120,46681,5003,TCP,....S.,0,0,1,40,background
2016-04-11 00:21:56,0.0,42.9.7.17,42.219.148.120,3542,445,TCP,....S.,0,72,1,48,background
2016-04-11 00:23:08,0.0,176.116.195.149,42.219.148.120,5218,5075,UDP,.A....,0,40,1,440,background
2016-04-11 00:23:17,1.0,238.16.170.89,42.219.148.120,47030,23,TCP,....S.,0,40,2,120,background
2016-04-11 00:24:34,0.0,252.27.222.17,42.219.148.120,38554,27509,UDP,.A....,0,72,1,95,background
2016-04-11 00:25:32,0.0,69.81.144.249,42.219.148.120,38782,19,UDP,.A....,0,40,1,28,background
2016-04-11 00:27:28,0.0,33.12.117.59,42.219.148.120,5484,5580,UDP,.A....,0,0,1,443,background
2016-04-11 00:27:44,0.0,217.231.240.54,42.219.148.120,39255,2121,TCP,....S.,0,40,1,40,background
2016-04-11 00:28:10,0.0,33.12.107.16,42.219.148.120,5060,5060,UDP,.A....,0,0,1,445,background
2016-04-11 00:33:36,0.0,182.254.119.106,42.219.148.120,32014,27509,UDP,.A....,0,40,1,131,background
2016-04-11 00:35:46,0.996,176.142.196.139,42.219.148.120,45971,52694,TCP,....S.,0,40,2,120,background
2016-04-11 00:35:49,0.0,182.42.182.186,42.219.148.120,9090,22,TCP,....S.,0,40,1,40,background
2016-04-11 00:38:45,0.0,208.43.184.236,42.219.148.120,19327,27509,UDP,.A....,0,40,1,95,background
2016-04-11 00:39:02,0.0,66.155.231.244,42.219.148.120,2975,80,TCP,....S.,0,0,1,60,background
2016-04-11 00:39:09,0.0,56.228.69.101,42.219.148.120,57387,79,TCP,....S.,0,0,1,40,background
2016-04-11 00:39:40,0.0,176.116.195.149,42.219.148.120,5137,5065,UDP,.A....,0,40,1,440,background
2016-04-11 00:40:58,0.0,131.89.84.44,42.219.148.120,59424,27509,UDP,.A....,0,40,1,95,background
2016-04-11 00:41:36,3.012,220.243.185.177,42.219.148.120,36159,23,TCP,....S.,0,0,2,104,background
2016-04-11 00:41:36,3.016,220.243.185.177,42.219.148.120,36159,23,TCP,....S.,0,0,2,104,background
2016-04-11 00:43:04,0.0,225.230.216.251,42.219.148.120,6000,3306,TCP,....S.,0,40,1,40,background
2016-04-11 00:44:41,0.0,237.41.247.88,42.219.148.120,20000,53,UDP,.A....,0,40,1,70,background
2016-04-11 00:45:02,0.0,60.133.101.194,42.219.148.120,5145,5060,UDP,.A....,0,40,1,445,background
2016-04-11 00:45:14,0.0,240.62.27.30,42.219.148.120,47586,21320,TCP,....S.,0,0,1,40,background
2016-04-11 00:47:32,0.0,93.179.112.232,42.219.148.120,56733,5900,TCP,....S.,0,0,1,40,background
2016-04-11 00:47:42,0.0,82.167.246.233,42.219.148.120,41620,1900,UDP,.A....,0,0,1,125,background
2016-04-11 00:50:48,0.0,208.43.183.102,42.219.148.120,49821,9797,TCP,....S.,0,40,1,40,background
2016-04-11 00:50:58,0.0,104.52.97.154,42.219.148.120,0,771,ICMP,.A....,0,8,1,81,background
2016-04-11 00:52:47,0.0,216.156.202.228,42.219.148.120,5068,5060,UDP,.A....,0,40,1,445,background
2016-04-11 00:56:11,0.0,176.116.195.149,42.219.148.120,5090,6000,UDP,.A....,0,40,1,441,background
2016-04-11 00:58:26,0.0,224.7.72.145,42.219.148.120,36374,8080,TCP,....S.,0,40,1,40,background
2016-04-11 01:02:39,0.0,105.190.217.12,42.219.148.120,22,21366,TCP,.A..S.,0,0,1,44,background
2016-04-11 01:02:40,0.0,105.190.217.12,42.219.148.120,22,21366,TCP,.A..S.,0,0,1,44,background
2016-04-11 01:03:50,0.0,73.213.27.178,42.219.148.120,20001,53,UDP,.A....,0,40,1,70,background
2016-04-11 01:06:05,0.0,69.81.144.249,42.219.148.120,54994,17,UDP,.A....,0,40,1,28,background
