te,td,sa,da,sp,dp,pr,flg,fwd,stos,pkt,byt,lable
2016-04-11 00:04:44,0.996,35.76.251.59,42.219.147.18,52928,22,TCP,....S.,0,72,2,120,background
2016-04-11 00:06:32,0.0,176.116.195.149,42.219.147.18,5185,5074,UDP,.A....,0,40,1,440,background
2016-04-11 00:07:16,0.0,165.202.36.149,42.219.147.18,45278,8080,TCP,....S.,0,0,1,40,background
2016-04-11 00:16:00,0.0,246.183.3.40,42.219.147.18,49723,3306,TCP,....S.,0,40,1,40,background
2016-04-11 00:18:23,0.0,204.223.22.109,42.219.147.18,46681,5003,TCP,....S.,0,0,1,40,background
2016-04-11 00:21:53,0.0,42.9.7.17,42.219.147.18,3115,445,TCP,....S.,0,72,1,48,background
2016-04-11 00:23:05,0.0,176.116.195.149,42.219.147.18,5218,5075,UDP,.A....,0,40,1,442,background
2016-04-11 00:27:19,0.0,217.231.240.54,42.219.147.18,39255,2121,TCP,....S.,0,40,1,40,background
2016-04-11 00:27:25,0.0,33.12.117.59,42.219.147.18,5484,5580,UDP,.A....,0,0,1,443,background
2016-04-11 00:28:10,0.0,33.12.107.16,42.219.147.18,5060,5060,UDP,.A....,0,0,1,443,background
2016-04-11 00:35:49,0.0,182.42.182.186,42.219.147.18,9090,22,TCP,....S.,0,40,1,40,background
2016-04-11 00:39:37,0.0,176.116.195.149,42.219.147.18,5137,5065,UDP,.A....,0,40,1,441,background
2016-04-11 00:43:04,0.0,225.230.216.251,42.219.147.18,6000,3306,TCP,....S.,0,40,1,40,background
2016-04-11 00:43:32,0.0,198.132.59.191,42.219.147.18,34680,4040,TCP,....S.,0,40,1,40,background
2016-04-11 00:44:41,0.0,237.41.247.88,42.219.147.18,20000,53,UDP,.A....,0,40,1,70,background
2016-04-11 00:45:01,0.0,60.133.101.194,42.219.147.18,5145,5060,UDP,.A....,0,40,1,446,background
2016-04-11 00:47:46,0.0,82.167.246.233,42.219.147.18,41620,1900,UDP,.A....,0,0,1,125,background
2016-04-11 00:50:57,0.0,217.226.234.166,42.219.147.18,56398,22,TCP,....S.,0,0,1,40,background
2016-04-11 00:52:47,0.0,216.156.202.228,42.219.147.18,5068,5060,UDP,.A....,0,40,1,443,background
2016-04-11 00:54:39,3.072,61.248.183.36,42.219.147.18,58257,23,TCP,....S.,0,0,2,104,background
2016-04-11 00:56:09,0.0,176.116.195.149,42.219.147.18,5090,6000,UDP,.A....,0,40,1,441,background
2016-04-11 00:56:37,0.0,129.116.245.82,42.219.147.18,48738,23,TCP,....S.,0,72,1,52,background
2016-04-11 00:57:05,3.964,69.62.224.212,42.219.147.18,48726,23,TCP,....S.,0,40,5,300,background
