te,sa,da,byt,teDelta
2016-04-11 00:00:04,42.219.153.214,211.40.192.253,153,4
2016-04-11 00:00:09,42.219.153.214,54.143.54.149,5125,5
2016-04-11 00:00:10,89.87.58.255,42.219.153.214,1624,1
2016-04-11 00:00:14,42.219.153.214,60.5.153.6,152,4
2016-04-11 00:00:18,57.67.1.33,42.219.153.214,556469,4
2016-04-11 00:00:23,42.219.153.214,69.31.239.81,3406476,5
2016-04-11 00:00:28,42.219.153.214,193.40.57.79,162,5
2016-04-11 00:00:35,70.95.149.216,42.219.153.214,37904,7
2016-04-11 00:00:39,143.72.8.137,42.219.153.214,5340,4
2016-04-11 00:00:45,42.219.153.214,91.71.126.134,21123102,6
2016-04-11 00:00:51,42.219.153.214,202.179.143.109,1286842,6
2016-04-11 00:00:56,60.8.48.82,42.219.153.214,9113,5
2016-04-11 00:00:57,165.11.204.21,42.219.153.214,34518,1
2016-04-11 00:01:01,42.219.153.214,73.5.203.135,7518,4
2016-04-11 00:01:05,42.219.153.214,100.4.104.160,486,4
2016-04-11 00:01:06,42.219.153.214,212.32.30.165,3015,1
2016-04-11 00:01:11,193.40.56.249,42.219.153.214,170,5
2016-04-11 00:01:19,42.219.153.214,36.30.37.96,436,8
2016-04-11 00:01:26,43.164.45.110,42.219.153.214,439225306,7
2016-04-11 00:01:29,42.219.153.214,143.72.8.137,19043,3
2016-04-11 00:01:36,42.219.153.214,143.72.8.137,21636,7
2016-04-11 00:01:43,69.124.9.215,42.219.153.214,2058,7
2016-04-11 00:01:45,42.219.153.214,143.72.4.250,24485,2
2016-04-11 00:01:49,42.219.153.214,143.72.8.137,230,4
2016-04-11 00:01:51,85.236.82.121,42.219.153.214,1580634,2
2016-04-11 00:01:56,64.9.11.216,42.219.153.214,148408,5
2016-04-11 00:01:58,133.54.166.117,42.219.153.214,117403,2
2016-04-11 00:02:00,248.30.219.239,42.219.153.214,6961172,2
2016-04-11 00:02:01,64.244.141.94,42.219.153.214,865,1
2016-04-11 00:02:02,194.233.64.251,42.219.153.214,3733,1
2016-04-11 00:02:07,193.40.48.125,42.219.153.214,7993,5
2016-04-11 00:02:13,133.23.152.122,42.219.153.214,97,6
2016-04-11 00:02:14,204.97.68.99,42.219.153.214,67,1
2016-04-11 00:02:18,240.125.16.139,42.219.153.214,73361,4
2016-04-11 00:02:23,42.219.153.214,208.70.83.142,41,5
2016-04-11 00:02:26,42.219.153.214,204.91.46.244,443075,3
2016-04-11 00:02:30,222.176.252.213,42.219.153.214,107,4
2016-04-11 00:02:33,219.100.1.235,42.219.153.214,277,3
2016-04-11 00:02:39,42.219.153.214,32.63.29.87,164495186,6
2016-04-11 00:02:45,42.219.153.214,73.5.203.135,1080120,6
2016-04-11 00:02:48,42.219.153.214,60.99.14.118,459,3
