te,sa,da,byt,teDelta
2016-04-11 00:02:14,193.40.57.3,42.219.153.210,531,134
2016-04-11 00:03:28,42.219.153.210,143.72.8.137,108531145,74
2016-04-11 00:05:48,42.219.153.210,143.72.8.137,9838,140
2016-04-11 00:09:05,42.219.153.210,240.15.181.69,2990,197
2016-04-11 00:10:33,64.117.85.183,42.219.153.210,4174,88
2016-04-11 00:11:38,175.177.229.122,42.219.153.210,46912,65
2016-04-11 00:13:38,37.112.227.41,42.219.153.210,20815749,120
2016-04-11 00:15:02,209.21.96.100,42.219.153.210,2431,84
2016-04-11 00:17:25,233.62.213.176,42.219.153.210,512,143
2016-04-11 00:19:03,106.150.228.230,42.219.153.210,2443,98
2016-04-11 00:22:57,42.219.153.210,36.69.160.34,2269176,234
2016-04-11 00:24:24,51.128.77.9,42.219.153.210,372860,87
2016-04-11 00:26:09,36.149.244.182,42.219.153.210,20260325,105
2016-04-11 00:28:08,69.124.9.215,42.219.153.210,196,119
2016-04-11 00:29:39,42.219.153.210,216.61.0.231,5893512,91
2016-04-11 00:31:37,42.219.153.210,143.72.8.137,564,118
2016-04-11 00:32:51,36.149.244.182,42.219.153.210,13904,74
2016-04-11 00:34:10,99.176.70.215,42.219.153.210,47824254,79
2016-04-11 00:35:11,85.236.82.121,42.219.153.210,706,61
2016-04-11 00:37:04,91.71.126.216,42.219.153.210,939,113
2016-04-11 00:38:09,42.219.153.210,219.108.161.30,34,65
2016-04-11 00:39:50,42.219.153.210,178.125.6.125,246916,101
2016-04-11 00:42:28,61.99.219.11,42.219.153.210,3499,158
2016-04-11 00:45:03,143.72.4.250,42.219.153.210,347,155
2016-04-11 00:46:49,36.149.244.182,42.219.153.210,5493,106
2016-04-11 00:48:07,67.232.138.16,42.219.153.210,318,78
2016-04-11 00:50:47,194.233.67.129,42.219.153.210,8625,160
2016-04-11 00:52:34,42.219.153.210,202.0.103.157,137133,107
2016-04-11 00:53:50,42.219.153.210,85.236.82.121,156298146,76
2016-04-11 00:55:58,42.219.153.210,194.102.200.200,4348337,128
2016-04-11 00:57:56,32.88.152.252,42.219.153.210,288,118
2016-04-11 00:59:01,42.219.153.210,182.42.162.139,1593111,65
2016-04-11 01:01:20,168.40.234.101,42.219.153.210,134933508,139
2016-04-11 01:02:44,63.0.244.133,42.219.153.210,584,84
2016-04-11 01:04:56,42.219.153.210,208.111.89.11,244633,132
2016-04-11 01:06:33,158.128.248.92,42.219.153.210,555,97
2016-04-11 01:09:19,54.143.54.122,42.219.153.210,76664968,166
2016-04-11 01:10:58,111.1.85.59,42.219.153.210,149891,99
2016-04-11 01:12:52,42.219.153.210,203.200.16.45,116,114
2016-04-11 01:16:03,42.219.153.210,194.233.67.128,75,191
2016-04-11 01:17:59,165.133.210.175,42.219.153.210,425,116
2016-04-11 01:20:22,42.219.153.210,216.54.41.161,160741237,143
2016-04-11 01:20:42,42.219.153.210,240.125.1.149,752783,20
2016-04-11 01:23:05,42.14.240.77,42.219.153.210,822,143
2016-04-11 01:24:51,42.219.153.210,176.206.153.121,270331,106
2016-04-11 01:28:18,194.233.64.23,42.219.153.210,38,207
2016-04-11 01:30:09,165.133.210.160,42.219.153.210,59787123,111
2016-04-11 01:30:45,208.111.89.11,42.219.153.210,4291348,36
