te,sa,da,byt,teDelta
2016-04-11 00:05:38,33.12.107.46,42.219.153.220,628,338
2016-04-11 00:07:37,42.219.153.220,185.124.28.22,75,119
2016-04-11 00:14:59,196.176.228.225,42.219.153.220,7807,442
2016-04-11 00:22:01,54.143.54.186,42.219.153.220,64109,422
2016-04-11 00:26:01,42.219.153.220,194.233.64.104,350,240
2016-04-11 00:28:58,143.72.8.137,42.219.153.220,20657,177
2016-04-11 00:36:13,42.219.153.220,196.176.231.138,97721,435
2016-04-11 00:43:35,212.32.30.165,42.219.153.220,100614,442
2016-04-11 00:48:57,194.233.77.89,42.219.153.220,4042,322
2016-04-11 00:53:48,42.219.153.220,216.57.71.94,412,291
2016-04-11 00:57:11,69.124.9.215,42.219.153.220,272485,203
2016-04-11 00:59:46,37.112.227.41,42.219.153.220,12166,155
2016-04-11 01:02:34,212.32.30.165,42.219.153.220,762,168
2016-04-11 01:04:52,42.219.153.220,106.150.228.222,38,138
2016-04-11 01:10:56,42.219.153.220,42.39.167.31,31944742,364
2016-04-11 01:17:32,42.219.153.220,193.40.49.126,34,396
2016-04-11 01:20:01,42.219.153.220,45.202.195.102,2795,149
2016-04-11 01:27:17,221.167.85.130,42.219.153.220,27174,436
2016-04-11 01:31:48,74.75.140.65,42.219.153.220,64269294,271
2016-04-11 01:32:16,170.235.218.109,42.219.153.220,479979,28
2016-04-11 01:36:34,85.236.82.121,42.219.153.220,37,258
2016-04-11 01:38:44,75.179.204.243,42.219.153.220,1037,130
2016-04-11 01:46:06,208.91.91.254,42.219.153.220,1675,442
2016-04-11 01:53:43,182.42.182.132,42.219.153.220,59,457
2016-04-11 01:59:55,42.219.153.220,56.153.165.185,36693,372
2016-04-11 02:02:27,42.219.153.220,143.72.8.137,37,152
2016-04-11 02:06:31,42.219.153.220,106.150.228.131,21671454,244
2016-04-11 02:11:24,42.219.153.220,185.5.236.224,50,293
2016-04-11 02:15:03,69.124.9.215,42.219.153.220,3156,219
2016-04-11 02:20:41,36.69.189.92,42.219.153.220,67,338
2016-04-11 02:24:11,42.219.153.220,212.88.0.237,49,210
2016-04-11 02:29:33,42.219.153.220,126.18.217.163,45716,322
2016-04-11 02:29:44,212.32.31.252,42.219.153.220,34,11
2016-04-11 02:37:05,36.76.119.6,42.219.153.220,8341,441
2016-04-11 02:38:07,42.219.153.220,165.133.210.160,528640,62
2016-04-11 02:43:02,76.163.213.163,42.219.153.220,12835,295
2016-04-11 02:48:05,56.228.87.2,42.219.153.220,658,303
2016-04-11 02:54:00,143.72.4.250,42.219.153.220,666,355
2016-04-11 03:00:11,56.228.87.2,42.219.153.220,78145,371
2016-04-11 03:04:36,42.219.153.220,133.224.194.197,186631,265
2016-04-11 03:12:27,42.219.153.220,37.112.125.227,13619,471
2016-04-11 03:12:28,42.219.153.220,167.150.151.197,56,1
2016-04-11 03:19:23,143.72.8.137,42.219.153.220,1143354,415
2016-04-11 03:23:27,233.59.176.37,42.219.153.220,48768,244
2016-04-11 03:26:57,85.236.82.121,42.219.153.220,485,210
2016-04-11 03:29:08,42.219.153.220,77.202.161.227,497186,131
2016-04-11 03:35:12,37.71.8.150,42.219.153.220,313941509,364
2016-04-11 03:41:00,104.183.198.226,42.219.153.220,47,348
2016-04-11 03:44:25,60.237.148.110,42.219.153.220,303227048,205
2016-04-11 03:50:39,143.72.4.250,42.219.153.220,18553,374
2016-04-11 03:55:24,221.158.24.41,42.219.153.220,2351,285
2016-04-11 04:01:40,56.153.165.185,42.219.153.220,619,376
2016-04-11 04:04:46,42.219.153.220,143.72.8.137,793497,186
2016-04-11 04:11:29,42.219.153.220,168.43.27.106,5288,403
2016-04-11 04:16:34,102.216.44.73,42.219.153.220,2671,305
2016-04-11 04:21:59,42.219.153.220,194.233.74.32,524108522,325
2016-04-11 04:25:05,42.219.153.220,76.164.235.195,89648,186
2016-04-11 04:29:02,143.72.8.137,42.219.153.220,57,237
2016-04-11 04:29:36,209.62.116.11,42.219.153.220,3195,34
2016-04-11 04:31:30,42.219.153.220,221.191.83.173,26242,114
2016-04-11 04:39:21,42.219.153.220,212.32.30.144,1160861,471
2016-04-11 04:44:40,217.63.103.249,42.219.153.220,822,319
2016-04-11 04:49:34,42.219.153.220,143.72.8.137,379899,294
2016-04-11 04:51:43,216.42.8.158,42.219.153.220,32829,129
2016-04-11 04:55:49,248.18.146.44,42.219.153.220,5784,246
2016-04-11 05:00:38,42.219.153.220,56.153.165.185,5537919,289
2016-04-11 05:06:20,143.72.8.137,42.219.153.220,553448536,342
2016-04-11 05:11:06,61.152.249.108,42.219.153.220,88331983,286
2016-04-11 05:16:24,56.153.165.185,42.219.153.220,6079,318
