te,sa,da,byt,teDelta
2016-04-11 00:01:18,42.219.156.194,60.242.232.72,1524,78
2016-04-11 00:01:53,42.219.156.194,143.72.8.137,433418090,35
2016-04-11 00:02:18,42.219.156.194,79.31.84.8,213,25
2016-04-11 00:03:12,42.219.156.194,106.150.228.194,57,54
2016-04-11 00:03:57,165.10.55.49,42.219.156.194,156658,45
2016-04-11 00:04:13,69.124.9.215,42.219.156.194,46676,16
2016-04-11 00:05:02,188.31.65.83,42.219.156.194,110,49
2016-04-11 00:06:17,42.219.156.194,85.236.82.121,2445,75
2016-04-11 00:07:10,211.33.126.101,42.219.156.194,29293,53
2016-04-11 00:07:56,226.85.192.63,42.219.156.194,20696692,46
2016-04-11 00:08:36,36.149.244.182,42.219.156.194,111,40
2016-04-11 00:09:46,194.233.67.129,42.219.156.194,20923824,70
2016-04-11 00:11:03,202.210.234.252,42.219.156.194,6389,77
2016-04-11 00:11:42,175.177.229.122,42.219.156.194,21195,39
2016-04-11 00:12:33,201.112.152.113,42.219.156.194,4458,51
2016-04-11 00:13:46,36.227.192.12,42.219.156.194,145,73
2016-04-11 00:14:24,42.219.156.194,36.37.176.93,1553,38
2016-04-11 00:14:55,42.219.156.194,73.5.203.135,53,31
2016-04-11 00:15:42,42.219.156.194,253.138.42.216,213,47
2016-04-11 00:16:53,42.219.156.194,223.131.238.29,53,71
2016-04-11 00:17:50,42.219.156.194,106.150.228.171,1451,57
2016-04-11 00:19:22,42.219.156.194,69.124.9.215,19761,92
2016-04-11 00:19:40,42.219.156.194,48.185.204.209,5094,18
2016-04-11 00:20:09,131.138.31.23,42.219.156.194,21113039,29
2016-04-11 00:21:26,143.72.4.250,42.219.156.194,19230,77
2016-04-11 00:21:52,169.108.219.115,42.219.156.194,144,26
2016-04-11 00:22:05,165.133.210.175,42.219.156.194,128840,13
2016-04-11 00:22:39,240.15.137.154,42.219.156.194,34546,34
2016-04-11 00:22:51,182.42.183.8,42.219.156.194,244990,12
2016-04-11 00:23:42,204.97.92.115,42.219.156.194,406192,51
2016-04-11 00:24:07,208.111.89.11,42.219.156.194,25890,25
2016-04-11 00:25:03,168.40.231.129,42.219.156.194,91264,56
2016-04-11 00:25:43,42.219.156.194,143.72.8.137,50563,40
2016-04-11 00:26:05,131.84.198.86,42.219.156.194,227,22
2016-04-11 00:27:19,42.219.156.194,60.242.232.65,1316,74
2016-04-11 00:28:22,60.242.232.66,42.219.156.194,68941,63
2016-04-11 00:29:10,71.237.11.221,42.219.156.194,27108,48
2016-04-11 00:29:49,85.236.82.121,42.219.156.194,73,39
2016-04-11 00:30:30,37.140.239.113,42.219.156.194,268,41
2016-04-11 00:32:09,42.219.156.194,117.6.146.110,940641,99
2016-04-11 00:32:56,42.219.156.194,37.140.227.65,9379,47
2016-04-11 00:34:18,158.78.189.5,42.219.156.194,272285,82
2016-04-11 00:35:20,60.242.232.67,42.219.156.194,278568,62
2016-04-11 00:35:37,54.143.54.186,42.219.156.194,13841724,17
2016-04-11 00:36:47,42.219.156.194,175.177.229.88,13905,70
2016-04-11 00:36:51,42.219.156.194,74.171.191.46,139779727,4
2016-04-11 00:37:48,42.219.156.194,127.204.60.89,97,57
2016-04-11 00:39:01,81.181.162.14,42.219.156.194,3964,73
2016-04-11 00:40:00,42.219.156.194,208.91.28.180,18235,59
2016-04-11 00:40:18,42.219.156.194,216.199.49.21,349,18
2016-04-11 00:40:54,42.219.156.194,85.236.82.121,54,36
2016-04-11 00:41:29,42.219.156.194,219.106.244.185,159156509,35
2016-04-11 00:41:31,42.219.156.194,194.233.67.148,452,2
2016-04-11 00:42:10,204.223.250.211,42.219.156.194,75156,39
2016-04-11 00:42:43,244.34.224.228,42.219.156.194,3069,33
2016-04-11 00:43:31,42.219.156.194,96.96.13.149,777,48
2016-04-11 00:44:44,42.219.156.194,143.72.8.137,31796987,73
2016-04-11 00:45:15,143.72.4.250,42.219.156.194,13718,31
2016-04-11 00:45:53,42.219.156.194,221.158.42.198,21144,38
2016-04-11 00:46:07,42.219.156.194,175.177.229.93,316,14
2016-04-11 00:47:00,143.72.8.137,42.219.156.194,211,53
2016-04-11 00:47:14,42.219.156.194,66.113.237.152,22404774,14
2016-04-11 00:47:38,42.219.156.194,216.91.57.195,22242419,24
2016-04-11 00:48:25,42.219.156.194,69.124.9.215,96,47
2016-04-11 00:49:32,194.233.74.228,42.219.156.194,1044532,67
2016-04-11 00:50:11,42.219.156.194,175.177.229.107,3153,39
2016-04-11 00:51:06,42.219.156.194,208.255.38.41,28296,55
2016-04-11 00:51:22,42.219.156.194,165.133.210.175,322,16
