te,sa,da,byt,teDelta
2016-04-11 00:01:40,42.219.153.146,168.40.231.132,81,100
2016-04-11 00:03:25,194.233.75.165,42.219.153.146,5395,105
2016-04-11 00:06:11,42.219.153.146,202.4.89.219,9233,166
2016-04-11 00:07:22,197.34.221.122,42.219.153.146,731452,71
2016-04-11 00:10:33,33.34.38.76,42.219.153.146,14104,191
2016-04-11 00:13:07,42.219.153.146,43.164.49.178,102545,154
2016-04-11 00:15:05,194.233.74.238,42.219.153.146,21885162,118
2016-04-11 00:17:55,42.219.153.146,76.163.200.206,553133,170
2016-04-11 00:20:20,175.177.229.80,42.219.153.146,28,145
2016-04-11 00:21:32,197.13.251.184,42.219.153.146,4725,72
2016-04-11 00:23:56,42.219.153.146,43.42.56.153,1080,144
2016-04-11 00:26:14,214.46.249.108,42.219.153.146,21469456,138
2016-04-11 00:28:30,222.28.252.232,42.219.153.146,583,136
2016-04-11 00:30:14,194.233.64.113,42.219.153.146,541587,104
2016-04-11 00:30:57,42.219.153.146,78.151.190.168,114014,43
2016-04-11 00:32:15,42.219.153.146,111.210.219.100,8150,78
2016-04-11 00:34:54,219.109.57.18,42.219.153.146,15611,159
2016-04-11 00:36:04,42.219.153.146,246.191.216.169,6613,70
2016-04-11 00:37:02,185.60.225.77,42.219.153.146,41,58
2016-04-11 00:38:47,42.219.153.146,143.72.4.250,7931,105
2016-04-11 00:40:43,42.219.153.146,175.177.229.78,502,116
2016-04-11 00:43:01,42.219.153.146,85.236.82.121,2583071,138
2016-04-11 00:44:37,188.31.65.121,42.219.153.146,40,96
2016-04-11 00:45:06,42.219.153.146,76.161.122.11,34,29
2016-04-11 00:46:58,85.203.232.45,42.219.153.146,452,112
2016-04-11 00:50:13,42.219.153.146,54.143.54.119,21255523,195
2016-04-11 00:51:53,42.219.153.146,85.236.82.121,194,100
2016-04-11 00:54:28,42.219.153.146,32.125.115.53,242,155
2016-04-11 00:56:03,42.219.153.146,211.43.148.99,9714,95
2016-04-11 00:58:29,42.219.153.146,213.46.85.123,42574487,146
2016-04-11 01:00:12,42.219.153.146,73.5.203.135,170,103
2016-04-11 01:01:44,42.219.153.146,194.233.64.251,68873,92
2016-04-11 01:02:07,42.219.153.146,168.59.119.58,2348071,23
2016-04-11 01:03:20,42.219.153.146,175.177.229.60,60989189,73
2016-04-11 01:06:33,222.57.213.30,42.219.153.146,55,193
2016-04-11 01:08:36,143.72.8.137,42.219.153.146,479,123
2016-04-11 01:09:37,42.219.153.146,118.226.87.217,447,61
2016-04-11 01:11:09,143.72.4.250,42.219.153.146,38,92
2016-04-11 01:12:18,182.42.182.132,42.219.153.146,28833571,69
2016-04-11 01:14:10,42.219.153.146,208.255.38.41,28933737,112
2016-04-11 01:17:08,42.219.153.146,133.54.238.129,82,178
2016-04-11 01:19:16,60.242.232.67,42.219.153.146,58439610,128
2016-04-11 01:22:16,42.219.153.146,194.233.64.213,735,180
2016-04-11 01:23:50,54.143.54.189,42.219.153.146,499,94
2016-04-11 01:26:45,42.219.153.146,177.141.130.81,179962,175
2016-04-11 01:28:58,102.112.247.42,42.219.153.146,7803,133
2016-04-11 01:30:10,42.219.153.146,166.168.127.180,23803360,72
2016-04-11 01:32:15,42.219.153.146,143.72.8.137,29,125
2016-04-11 01:33:52,91.71.126.143,42.219.153.146,40,97
2016-04-11 01:36:00,42.219.153.146,194.233.64.195,616272,128
2016-04-11 01:38:03,42.219.153.146,253.139.127.230,5890573,123
2016-04-11 01:39:19,204.84.211.230,42.219.153.146,12025757,76
2016-04-11 01:39:54,192.253.239.161,42.219.153.146,45,35
2016-04-11 01:41:25,165.131.46.196,42.219.153.146,2297853,91
2016-04-11 01:43:25,60.6.196.50,42.219.153.146,32342071,120
2016-04-11 01:44:44,42.219.153.146,143.72.8.137,17411,79
2016-04-11 01:46:40,42.219.153.146,208.67.253.137,1004,116
2016-04-11 01:49:34,42.219.153.146,56.253.62.107,37,174
2016-04-11 01:51:44,42.219.153.146,211.32.156.82,78,130
2016-04-11 01:53:12,42.219.153.146,42.145.31.42,862,88
2016-04-11 01:56:39,204.223.23.73,42.219.153.146,15688151,207
2016-04-11 01:58:32,42.219.153.146,76.164.204.254,740,113
2016-04-11 02:01:09,165.133.210.175,42.219.153.146,169,157
2016-04-11 02:02:48,204.97.92.78,42.219.153.146,10389,99
2016-04-11 02:03:27,131.138.31.23,42.219.153.146,28167457,39
2016-04-11 02:05:16,42.219.153.146,143.72.8.137,142300,109
2016-04-11 02:06:22,42.219.153.146,240.114.178.115,39858,66
2016-04-11 02:08:16,204.97.186.217,42.219.153.146,303656,114
2016-04-11 02:10:53,223.113.146.33,42.219.153.146,422715,157
2016-04-11 02:10:54,42.219.153.146,216.38.180.124,74,1
2016-04-11 02:12:44,42.219.153.146,143.72.8.137,1570,110
2016-04-11 02:13:55,57.67.1.33,42.219.153.146,7490,71
2016-04-11 02:15:26,42.219.153.146,36.149.244.182,49,91
2016-04-11 02:17:57,210.50.170.38,42.219.153.146,466,151
2016-04-11 02:19:47,194.233.67.128,42.219.153.146,166687,110
2016-04-11 02:22:13,42.219.153.146,106.150.228.102,32729,146
2016-04-11 02:23:23,42.219.153.146,143.72.8.137,169750,70
2016-04-11 02:24:54,42.219.153.146,194.233.74.238,76578682,91
2016-04-11 02:26:00,85.236.82.121,42.219.153.146,828,66
2016-04-11 02:27:31,42.219.153.146,212.88.0.237,25010,91
2016-04-11 02:29:36,42.219.153.146,204.97.186.217,1957,125
2016-04-11 02:32:37,42.219.153.146,106.150.228.142,28,181
2016-04-11 02:35:01,212.117.129.224,42.219.153.146,809,144
2016-04-11 02:37:33,67.207.198.179,42.219.153.146,572,152
2016-04-11 02:39:48,69.124.9.215,42.219.153.146,5757188,135
2016-04-11 02:41:43,194.233.74.64,42.219.153.146,79,115
2016-04-11 02:43:40,208.91.91.254,42.219.153.146,16609,117
2016-04-11 02:46:08,42.219.153.146,165.133.210.160,99,148
2016-04-11 02:49:07,42.219.153.146,86.239.197.116,491,179
2016-04-11 02:49:40,42.219.153.146,42.91.59.225,220,33
2016-04-11 02:51:02,42.219.153.146,165.133.210.175,95144,82
2016-04-11 02:53:10,42.219.153.146,208.91.102.244,227,128
2016-04-11 02:55:16,42.219.153.146,91.71.126.212,33956,126
2016-04-11 02:57:18,42.219.153.146,222.29.198.224,50,122
2016-04-11 02:59:03,36.228.138.65,42.219.153.146,103,105
2016-04-11 03:01:15,143.72.8.137,42.219.153.146,445888,132
2016-04-11 03:04:02,212.112.119.206,42.219.153.146,3399,167
2016-04-11 03:05:56,42.219.153.146,194.102.193.140,306454,114
2016-04-11 03:07:16,42.219.153.146,126.18.11.176,175,80
2016-04-11 03:10:53,42.219.153.146,85.236.79.84,308,217
2016-04-11 03:11:40,168.40.234.121,42.219.153.146,209,47
2016-04-11 03:15:09,85.236.82.121,42.219.153.146,1286,209
2016-04-11 03:16:26,42.219.153.146,91.71.126.197,17055,77
2016-04-11 03:18:26,217.231.255.195,42.219.153.146,205566503,120
2016-04-11 03:19:48,42.219.153.146,168.40.231.132,570406,82
2016-04-11 03:22:28,85.236.82.121,42.219.153.146,6654,160
2016-04-11 03:24:37,42.219.153.146,61.118.218.133,157056,129
2016-04-11 03:26:00,42.219.153.146,23.227.153.224,297506091,83
2016-04-11 03:28:27,143.72.8.137,42.219.153.146,12917107,147
2016-04-11 03:30:33,106.150.228.229,42.219.153.146,197173460,126
2016-04-11 03:33:03,42.219.153.146,219.109.61.118,30794408,150
2016-04-11 03:34:21,223.131.238.29,42.219.153.146,6250,78
2016-04-11 03:36:20,42.219.153.146,50.73.68.189,49,119
2016-04-11 03:38:48,194.233.67.237,42.219.153.146,157,148
2016-04-11 03:41:49,42.219.153.146,168.40.234.101,46,181
2016-04-11 03:43:17,42.219.153.146,143.72.4.250,278803535,88
2016-04-11 03:44:35,194.233.70.155,42.219.153.146,42,78
2016-04-11 03:45:55,223.220.38.195,42.219.153.146,210545,80
2016-04-11 03:47:59,42.219.153.146,143.72.8.137,119,124
2016-04-11 03:50:16,188.30.126.63,42.219.153.146,95409710,137
2016-04-11 03:53:13,106.150.228.155,42.219.153.146,211,177
2016-04-11 03:55:21,212.32.30.144,42.219.153.146,178897,128
2016-04-11 03:56:21,43.86.177.198,42.219.153.146,2604,60
2016-04-11 03:57:21,85.236.82.121,42.219.153.146,4651,60
2016-04-11 03:58:19,42.219.153.146,106.150.228.76,174852,58
2016-04-11 04:01:00,104.52.159.253,42.219.153.146,20217130,161
2016-04-11 04:02:33,42.219.153.146,143.72.4.250,46,93
2016-04-11 04:04:17,216.58.4.131,42.219.153.146,2089,104
2016-04-11 04:05:52,240.125.16.139,42.219.153.146,1015190,95
2016-04-11 04:07:49,42.219.153.146,165.133.210.175,4074,117
2016-04-11 04:09:23,176.164.73.174,42.219.153.146,6285032,94
2016-04-11 04:12:05,33.12.107.46,42.219.153.146,28,162
2016-04-11 04:15:04,42.219.153.146,222.176.224.79,53162,179
2016-04-11 04:16:10,212.83.3.80,42.219.153.146,119,66
2016-04-11 04:17:33,204.223.23.73,42.219.153.146,52,83
2016-04-11 04:19:15,42.219.153.146,193.8.108.55,2749,102
2016-04-11 04:22:18,42.219.153.146,250.135.192.47,887785,183
2016-04-11 04:23:47,67.208.91.182,42.219.153.146,175824930,89
2016-04-11 04:25:36,42.219.153.146,143.72.8.137,625475,109
2016-04-11 04:27:12,176.153.175.198,42.219.153.146,3716,96
2016-04-11 04:29:08,42.219.153.146,212.32.30.144,456001316,116
2016-04-11 04:30:34,174.92.149.6,42.219.153.146,2302,86
2016-04-11 04:32:37,42.219.153.146,197.34.196.202,30,123
2016-04-11 04:35:09,42.219.153.146,210.62.139.127,810,152
2016-04-11 04:36:48,42.219.153.146,204.97.73.39,468956796,99
2016-04-11 04:38:30,42.219.153.146,194.233.78.117,527,102
2016-04-11 04:41:30,42.219.153.146,62.72.159.15,594848,180
2016-04-11 04:43:16,214.16.88.2,42.219.153.146,498491080,106
2016-04-11 04:45:39,42.219.153.146,127.204.60.89,6112013,143
2016-04-11 04:47:48,42.219.153.146,143.72.8.137,32,129
2016-04-11 04:50:15,237.128.155.163,42.219.153.146,424,147
2016-04-11 04:52:46,42.219.153.146,240.125.16.139,1138,151
2016-04-11 04:55:32,56.228.70.238,42.219.153.146,19300,166
2016-04-11 04:56:14,96.96.13.149,42.219.153.146,98963,42
2016-04-11 04:58:06,42.219.153.146,143.72.8.137,22790,112
2016-04-11 04:59:23,42.219.153.146,185.38.95.170,202238,77
2016-04-11 05:01:50,43.164.40.126,42.219.153.146,2264921,147
2016-04-11 05:04:56,42.219.153.146,63.0.80.227,163166963,186
2016-04-11 05:05:45,56.153.165.185,42.219.153.146,5420,49
2016-04-11 05:07:57,42.219.153.146,69.31.239.81,62848235,132
2016-04-11 05:10:00,42.219.153.146,143.72.4.250,184,123
2016-04-11 05:10:44,42.219.153.146,106.150.228.171,724287,44
2016-04-11 05:12:28,62.100.53.116,42.219.153.146,4478,104
2016-04-11 05:15:00,42.219.153.146,165.133.210.175,67993,152
2016-04-11 05:17:11,165.133.210.175,42.219.153.146,814,131
2016-04-11 05:18:43,42.219.153.146,193.27.163.73,821,92
2016-04-11 05:20:22,143.72.8.137,42.219.153.146,179487,99
2016-04-11 05:23:26,222.238.236.26,42.219.153.146,17585,184
2016-04-11 05:25:53,42.219.153.146,170.235.218.109,182,147
2016-04-11 05:26:17,143.72.8.137,42.219.153.146,1027073,24
2016-04-11 05:29:05,111.1.85.59,42.219.153.146,1150,168
2016-04-11 05:30:35,133.54.166.117,42.219.153.146,43463977,90
2016-04-11 05:33:00,92.1.225.160,42.219.153.146,154273,145
2016-04-11 05:34:17,212.32.30.165,42.219.153.146,3368,77
2016-04-11 05:36:28,143.72.4.250,42.219.153.146,5298376,131
2016-04-11 05:39:24,42.219.153.146,165.60.39.245,270,176
2016-04-11 05:40:48,208.111.89.11,42.219.153.146,4744,84
2016-04-11 05:42:24,42.219.153.146,60.242.232.71,23921559,96
2016-04-11 05:42:33,42.219.153.146,61.99.219.11,37074459,9
2016-04-11 05:44:32,213.39.101.84,42.219.153.146,2621,119
2016-04-11 05:47:25,57.90.139.223,42.219.153.146,399592,173
2016-04-11 05:49:03,42.219.153.146,42.145.31.42,7333220,98
2016-04-11 05:49:04,73.5.203.135,42.219.153.146,43722942,1
2016-04-11 05:52:11,169.110.44.121,42.219.153.146,165813,187
2016-04-11 05:54:14,209.62.235.76,42.219.153.146,103499,123
2016-04-11 05:55:17,106.150.228.105,42.219.153.146,7806,63
2016-04-11 05:56:44,42.219.153.146,216.42.28.47,5524,87
2016-04-11 05:58:13,42.152.5.55,42.219.153.146,241,89
2016-04-11 06:01:26,42.219.153.146,158.128.249.234,413260865,193
2016-04-11 06:03:24,204.97.186.216,42.219.153.146,3259225,118
2016-04-11 06:05:57,127.204.60.89,42.219.153.146,55443633,153
2016-04-11 06:06:55,85.236.82.121,42.219.153.146,179802278,58
2016-04-11 06:08:51,56.153.165.185,42.219.153.146,39521631,116
2016-04-11 06:11:25,42.219.153.146,67.211.176.246,77,154
2016-04-11 06:14:00,42.219.153.146,143.72.8.137,135193,155
2016-04-11 06:16:28,80.168.105.247,42.219.153.146,897,148
2016-04-11 06:18:25,42.219.153.146,216.156.169.213,4449,117
2016-04-11 06:20:42,42.219.153.146,192.22.7.102,13072790,137
2016-04-11 06:21:55,143.72.8.137,42.219.153.146,152182034,73
2016-04-11 06:24:19,204.223.250.209,42.219.153.146,434,144
2016-04-11 06:26:58,68.90.134.192,42.219.153.146,449,159
2016-04-11 06:29:03,42.219.153.146,210.94.8.22,7029,125
2016-04-11 06:31:26,42.219.153.146,106.150.228.167,3140,143
2016-04-11 06:32:28,42.219.153.146,23.227.153.224,127561127,62
2016-04-11 06:34:50,143.72.4.250,42.219.153.146,288274633,142
2016-04-11 06:37:11,42.219.153.146,37.71.38.115,1038,141
2016-04-11 06:38:10,127.205.43.77,42.219.153.146,307822601,59
2016-04-11 06:40:09,246.154.29.48,42.219.153.146,7930,119
2016-04-11 06:40:20,70.236.190.132,42.219.153.146,50919719,11
2016-04-11 06:41:37,188.31.65.32,42.219.153.146,80464537,77
2016-04-11 06:44:38,42.219.153.146,158.128.199.166,134758567,181
2016-04-11 06:47:42,194.233.67.128,42.219.153.146,4764,184
2016-04-11 06:50:26,73.5.203.135,42.219.153.146,101794,164
2016-04-11 06:52:26,42.219.153.146,124.8.50.42,943456,120
2016-04-11 06:55:14,42.219.153.146,36.37.147.152,12074,168
2016-04-11 06:57:28,42.219.153.146,178.94.137.85,127716488,134
2016-04-11 06:59:32,42.219.153.146,168.40.238.59,51993,124
2016-04-11 07:02:09,42.219.153.146,224.173.113.69,189658,157
2016-04-11 07:04:14,216.38.180.124,42.219.153.146,85,125
2016-04-11 07:06:06,42.219.153.146,75.179.204.233,30,112
2016-04-11 07:08:29,42.219.153.146,175.177.229.119,3739,143
2016-04-11 07:10:20,222.29.198.224,42.219.153.146,366457,111
2016-04-11 07:11:34,42.219.153.146,106.150.228.224,5254,74
2016-04-11 07:15:01,42.219.153.146,102.216.44.84,282685646,207
2016-04-11 07:17:16,42.219.153.146,210.46.70.105,76,135
2016-04-11 07:17:36,42.219.153.146,168.40.231.69,391996616,20
2016-04-11 07:17:50,42.219.153.146,185.7.78.89,208678,14
2016-04-11 07:20:13,85.236.82.121,42.219.153.146,2160,143
2016-04-11 07:21:24,219.108.3.255,42.219.153.146,696,71
2016-04-11 07:22:48,208.111.37.242,42.219.153.146,41628,84
2016-04-11 07:24:55,42.219.153.146,194.233.64.242,8577800,127
2016-04-11 07:26:14,42.219.153.146,67.205.118.82,1643,79
2016-04-11 07:29:45,36.37.147.152,42.219.153.146,26657,211
2016-04-11 07:30:53,42.219.153.146,69.124.9.215,1201212,68
2016-04-11 07:33:18,193.40.49.126,42.219.153.146,67829147,145
2016-04-11 07:35:22,42.219.153.146,36.37.176.93,38,124
2016-04-11 07:36:11,211.51.152.68,42.219.153.146,29947,49
2016-04-11 07:37:37,143.72.8.137,42.219.153.146,2332750,86
2016-04-11 07:40:23,42.219.153.146,36.149.244.182,68,166
2016-04-11 07:43:51,42.219.153.146,220.21.179.22,254000935,208
2016-04-11 07:46:07,42.219.153.146,250.135.192.47,8988,136
2016-04-11 07:48:43,42.219.153.146,143.72.8.137,472349,156
2016-04-11 07:50:50,223.114.85.31,42.219.153.146,194,127
2016-04-11 07:53:21,42.219.153.146,212.32.30.144,32580376,151
2016-04-11 07:56:08,42.219.153.146,85.236.82.121,539139,167
2016-04-11 07:57:55,42.219.153.146,193.40.48.125,1601,107
2016-04-11 07:59:53,34.229.130.24,42.219.153.146,457,118
2016-04-11 08:01:54,42.219.153.146,106.150.228.148,369,121
2016-04-11 08:03:43,196.176.231.229,42.219.153.146,217214763,109
2016-04-11 08:05:59,36.149.244.182,42.219.153.146,67065218,136
2016-04-11 08:06:32,225.145.165.222,42.219.153.146,30,33
2016-04-11 08:08:04,69.124.9.215,42.219.153.146,1532579,92
2016-04-11 08:10:57,42.219.153.146,69.124.9.215,45474,173
2016-04-11 08:12:09,42.219.153.146,238.28.43.21,213377859,72
2016-04-11 08:15:25,42.219.153.146,193.40.48.125,47,196
2016-04-11 08:17:37,91.71.126.144,42.219.153.146,272630375,132
2016-04-11 08:18:15,214.21.235.54,42.219.153.146,8029,38
2016-04-11 08:20:46,42.219.153.146,56.153.165.185,169,151
2016-04-11 08:22:01,42.219.153.146,106.150.228.137,177746,75
2016-04-11 08:23:50,32.125.110.221,42.219.153.146,77083,109
2016-04-11 08:24:30,102.216.44.234,42.219.153.146,13939,40
2016-04-11 08:25:04,66.0.95.245,42.219.153.146,8784343,34
2016-04-11 08:27:31,143.72.8.137,42.219.153.146,409,147
2016-04-11 08:28:53,42.219.153.146,217.107.219.88,4720,82
2016-04-11 08:31:08,143.72.8.137,42.219.153.146,157864,135
2016-04-11 08:32:37,175.177.229.89,42.219.153.146,287771,89
2016-04-11 08:34:46,42.219.153.146,91.74.89.126,1247,129
2016-04-11 08:36:33,42.219.153.146,169.110.44.121,160809038,107
2016-04-11 08:39:32,165.133.210.175,42.219.153.146,8288,179
2016-04-11 08:41:50,176.116.194.233,42.219.153.146,1225,138
2016-04-11 08:43:53,80.168.105.247,42.219.153.146,133,123
2016-04-11 08:45:39,42.219.153.146,43.164.49.177,116,106
2016-04-11 08:48:06,91.71.126.148,42.219.153.146,65387485,147
2016-04-11 08:49:18,32.61.175.189,42.219.153.146,71713277,72
2016-04-11 08:51:33,185.5.191.245,42.219.153.146,196408,135
2016-04-11 08:51:56,208.105.103.203,42.219.153.146,4298619,23
2016-04-11 08:52:56,127.204.60.89,42.219.153.146,33,60
2016-04-11 08:54:29,42.219.153.146,196.176.230.158,37898,93
2016-04-11 08:55:22,69.124.9.215,42.219.153.146,68304906,53
2016-04-11 08:57:32,85.236.124.231,42.219.153.146,6244855,130
2016-04-11 08:59:29,165.133.210.175,42.219.153.146,1123,117
2016-04-11 09:01:47,78.160.191.56,42.219.153.146,88891584,138
2016-04-11 09:03:58,42.219.153.146,36.169.200.42,38522,131
2016-04-11 09:04:54,42.219.153.146,211.60.12.17,5748269,56
2016-04-11 09:07:12,158.128.157.204,42.219.153.146,29,138
2016-04-11 09:10:06,117.72.245.119,42.219.153.146,251630,174
2016-04-11 09:11:56,42.219.153.146,106.150.228.54,20956289,110
2016-04-11 09:14:48,248.3.121.236,42.219.153.146,1028,172
2016-04-11 09:14:51,42.219.153.146,194.233.89.0,55,3
2016-04-11 09:15:45,106.150.228.213,42.219.153.146,21638899,54
2016-04-11 09:16:36,194.233.74.54,42.219.153.146,3734892,51
2016-04-11 09:18:16,106.150.228.242,42.219.153.146,38241,100
2016-04-11 09:20:39,91.71.126.205,42.219.153.146,787,143
2016-04-11 09:23:36,42.219.153.146,143.72.8.137,1178886,177
2016-04-11 09:24:38,42.219.153.146,36.149.244.182,64750,62
2016-04-11 09:25:35,42.219.153.146,91.71.126.228,16658,57
2016-04-11 09:27:35,204.97.72.155,42.219.153.146,1118216,120
2016-04-11 09:30:21,106.150.228.53,42.219.153.146,2075,166
2016-04-11 09:32:28,42.219.153.146,137.240.240.168,97899,127
2016-04-11 09:34:08,66.54.112.139,42.219.153.146,12964228,100
2016-04-11 09:36:53,42.219.153.146,127.204.60.89,606,165
2016-04-11 09:38:29,42.219.153.146,143.72.8.137,57988,96
2016-04-11 09:40:16,42.219.153.146,143.72.4.250,91218709,107
2016-04-11 09:43:17,194.233.64.246,42.219.153.146,3901601,181
2016-04-11 09:43:46,143.72.8.137,42.219.153.146,6934535,29
2016-04-11 09:46:14,42.219.153.146,62.100.53.116,152,148
2016-04-11 09:48:29,42.219.153.146,85.236.82.121,182982361,135
2016-04-11 09:50:46,69.124.9.215,42.219.153.146,4565035,137
2016-04-11 09:52:12,42.219.153.146,213.94.107.87,9737400,86
2016-04-11 09:52:39,185.5.16.12,42.219.153.146,921780,27
2016-04-11 09:53:11,217.63.103.176,42.219.153.146,1584,32
2016-04-11 09:55:55,42.219.153.146,194.233.64.195,6303107,164
2016-04-11 09:58:23,42.219.153.146,211.51.152.68,1417,148
2016-04-11 09:58:24,42.219.153.146,86.132.5.250,330,1
2016-04-11 09:59:43,175.177.229.95,42.219.153.146,426163,79
2016-04-11 10:00:34,143.72.4.250,42.219.153.146,16574,51
2016-04-11 10:03:09,158.78.185.28,42.219.153.146,1456,155
2016-04-11 10:05:03,196.176.228.225,42.219.153.146,55181036,114
2016-04-11 10:07:49,42.145.156.195,42.219.153.146,33627,166
2016-04-11 10:10:48,42.219.153.146,136.104.5.18,7375664,179
2016-04-11 10:12:46,115.28.23.149,42.219.153.146,39986211,118
2016-04-11 10:15:04,42.219.153.146,42.179.0.149,22392,138
2016-04-11 10:17:44,143.72.8.137,42.219.153.146,1433094,160
2016-04-11 10:20:43,143.72.8.137,42.219.153.146,188,179
2016-04-11 10:21:42,211.44.105.203,42.219.153.146,38275663,59
2016-04-11 10:22:43,42.219.153.146,208.65.60.57,57940678,61
2016-04-11 10:24:34,76.164.180.163,42.219.153.146,41936513,111
2016-04-11 10:26:06,96.96.13.149,42.219.153.146,1482098,92
2016-04-11 10:26:39,102.216.44.69,42.219.153.146,8698545,33
2016-04-11 10:28:53,106.150.228.40,42.219.153.146,7926364,134
2016-04-11 10:31:55,248.18.146.44,42.219.153.146,262218,182
2016-04-11 10:33:35,42.219.153.146,240.111.186.124,163450229,100
2016-04-11 10:35:00,248.60.153.118,42.219.153.146,4065,85
2016-04-11 10:36:16,42.219.153.146,199.67.177.174,1089384,76
