te,sa,da,byt,teDelta
2016-04-11 00:00:57,42.219.154.145,204.97.186.147,46,57
2016-04-11 00:01:49,158.128.159.255,42.219.154.145,20998418,52
2016-04-11 00:02:05,167.150.151.197,42.219.154.145,2312707,16
2016-04-11 00:02:26,42.219.154.145,60.242.232.70,2805,21
2016-04-11 00:03:26,42.219.154.145,37.97.168.228,1430981,60
2016-04-11 00:04:20,115.28.249.223,42.219.154.145,105139,54
2016-04-11 00:05:07,42.219.154.145,169.111.78.170,639,47
2016-04-11 00:06:00,54.143.54.119,42.219.154.145,5087216,53
2016-04-11 00:06:34,194.233.94.159,42.219.154.145,57,34
2016-04-11 00:07:07,37.71.8.150,42.219.154.145,17498,33
2016-04-11 00:08:04,215.124.46.61,42.219.154.145,4716,57
2016-04-11 00:08:27,42.219.154.145,240.111.145.48,1667,23
2016-04-11 00:09:04,201.167.4.0,42.219.154.145,9506,37
2016-04-11 00:09:26,42.219.154.145,74.3.224.168,321369,22
2016-04-11 00:10:45,211.51.246.241,42.219.154.145,59710244,79
2016-04-11 00:11:19,204.223.250.209,42.219.154.145,47,34
2016-04-11 00:11:53,42.219.154.145,36.149.244.182,8836,34
2016-04-11 00:12:37,42.219.154.145,43.164.49.187,24742,44
2016-04-11 00:12:51,42.219.154.145,210.46.70.118,2973,14
2016-04-11 00:13:12,255.139.196.118,42.219.154.145,605804,21
2016-04-11 00:13:41,85.236.82.121,42.219.154.145,9777,29
2016-04-11 00:14:15,42.219.154.145,194.233.74.39,13993,34
2016-04-11 00:14:31,42.219.154.145,70.217.11.175,71977,16
2016-04-11 00:15:33,42.219.154.145,223.19.251.244,984211,62
2016-04-11 00:16:00,36.153.139.21,42.219.154.145,93520,27
2016-04-11 00:16:55,210.46.70.87,42.219.154.145,174031,55
2016-04-11 00:17:56,42.219.154.145,69.124.9.215,445,61
2016-04-11 00:18:47,42.219.154.145,85.236.82.121,54970,51
2016-04-11 00:19:56,50.172.17.98,42.219.154.145,442150,69
2016-04-11 00:20:59,101.177.67.55,42.219.154.145,713,63
2016-04-11 00:22:07,106.150.228.75,42.219.154.145,642,68
2016-04-11 00:23:02,108.55.181.225,42.219.154.145,39949,55
2016-04-11 00:23:52,56.153.165.185,42.219.154.145,6285,50
2016-04-11 00:24:57,42.219.154.145,211.166.174.139,6743,65
2016-04-11 00:25:51,42.219.154.145,73.5.203.135,81,54
2016-04-11 00:26:57,143.72.4.250,42.219.154.145,19507,66
2016-04-11 00:27:33,42.219.154.145,178.125.6.125,1685387,36
2016-04-11 00:28:17,42.219.154.145,36.149.244.182,1062,44
2016-04-11 00:29:32,45.195.76.243,42.219.154.145,40643,75
2016-04-11 00:30:16,194.233.64.109,42.219.154.145,138037361,44
2016-04-11 00:31:33,210.46.70.114,42.219.154.145,131,77
2016-04-11 00:32:23,42.219.154.145,143.72.4.250,71,50
2016-04-11 00:33:29,220.21.28.180,42.219.154.145,2450,66
2016-04-11 00:34:16,57.67.0.81,42.219.154.145,404400,47
2016-04-11 00:34:46,42.219.154.145,194.233.74.55,22583241,30
2016-04-11 00:35:33,170.235.218.109,42.219.154.145,25643509,47
2016-04-11 00:36:00,42.219.154.145,168.248.250.67,3352,27
2016-04-11 00:36:46,42.219.154.145,127.204.60.89,161,46
2016-04-11 00:37:36,42.219.154.145,85.236.82.121,34,50
2016-04-11 00:38:21,209.62.72.254,42.219.154.145,20565609,45
2016-04-11 00:38:27,42.219.154.145,85.236.82.121,803754,6
2016-04-11 00:38:55,208.104.217.242,42.219.154.145,568,28
2016-04-11 00:39:53,165.133.210.175,42.219.154.145,1309781,58
2016-04-11 00:40:35,42.219.154.145,202.190.238.246,97,42
2016-04-11 00:41:11,42.219.154.145,111.1.85.59,423,36
2016-04-11 00:41:49,73.5.203.135,42.219.154.145,107,38
2016-04-11 00:42:48,208.255.38.41,42.219.154.145,21464303,59
2016-04-11 00:43:18,42.219.154.145,115.28.23.149,173,30
2016-04-11 00:43:34,208.71.62.127,42.219.154.145,53,16
2016-04-11 00:44:31,102.216.44.229,42.219.154.145,578842,57
2016-04-11 00:44:56,73.5.203.135,42.219.154.145,2318579,25
2016-04-11 00:45:48,143.72.8.137,42.219.154.145,214508,52
2016-04-11 00:46:16,42.219.154.145,43.93.207.222,246782,28
2016-04-11 00:47:10,143.72.8.137,42.219.154.145,155,54
2016-04-11 00:47:40,121.106.127.157,42.219.154.145,14072643,30
2016-04-11 00:48:30,56.2.172.22,42.219.154.145,261,50
2016-04-11 00:49:30,42.219.154.145,113.63.71.82,89691,60
2016-04-11 00:50:04,185.7.78.191,42.219.154.145,116,34
2016-04-11 00:51:14,165.133.210.160,42.219.154.145,108052,70
2016-04-11 00:51:45,42.219.154.145,188.31.65.99,1432,31
2016-04-11 00:52:16,42.121.60.13,42.219.154.145,25597446,31
2016-04-11 00:52:59,42.219.154.145,204.223.250.209,456,43
2016-04-11 00:54:04,42.219.154.145,165.133.210.175,724,65
2016-04-11 00:55:03,80.168.105.247,42.219.154.145,99,59
2016-04-11 00:55:44,223.80.202.242,42.219.154.145,325773,41
2016-04-11 00:56:13,106.150.228.174,42.219.154.145,17126,29
2016-04-11 00:57:07,42.219.154.145,101.103.191.192,13665,54
2016-04-11 00:58:06,42.219.154.145,36.64.97.175,217,59
2016-04-11 00:59:11,202.179.143.109,42.219.154.145,2977,65
2016-04-11 00:59:23,42.219.154.145,71.234.102.179,787,12
2016-04-11 01:00:15,71.163.139.11,42.219.154.145,207,52
2016-04-11 01:01:32,42.219.154.145,217.156.36.73,72,77
2016-04-11 01:02:01,106.150.228.201,42.219.154.145,3647,29
2016-04-11 01:03:23,89.107.250.95,42.219.154.145,706,82
2016-04-11 01:03:53,42.219.154.145,218.66.163.55,1049739,30
2016-04-11 01:04:29,42.219.154.145,212.116.117.199,82743872,36
2016-04-11 01:05:26,85.236.82.121,42.219.154.145,5758,57
2016-04-11 01:06:21,175.177.229.79,42.219.154.145,66,55
2016-04-11 01:07:14,42.219.154.145,56.153.165.185,1126,53
2016-04-11 01:07:58,69.124.9.215,42.219.154.145,9457,44
2016-04-11 01:09:12,165.133.210.175,42.219.154.145,37,74
2016-04-11 01:10:16,124.207.201.106,42.219.154.145,797,64
2016-04-11 01:11:15,42.39.162.227,42.219.154.145,180,59
2016-04-11 01:11:33,42.219.154.145,71.165.93.34,55630,18
2016-04-11 01:12:10,95.153.129.241,42.219.154.145,504109,37
2016-04-11 01:12:35,42.219.154.145,42.66.91.249,31,25
2016-04-11 01:13:03,42.219.154.145,36.169.195.17,4044,28
2016-04-11 01:13:51,42.219.154.145,216.51.231.15,1137,48
2016-04-11 01:14:43,223.131.238.29,42.219.154.145,99391000,52
2016-04-11 01:15:27,56.153.165.185,42.219.154.145,29089,44
2016-04-11 01:16:14,175.177.229.79,42.219.154.145,6083,47
2016-04-11 01:16:48,211.170.126.33,42.219.154.145,4034,34
2016-04-11 01:17:10,42.219.154.145,73.5.203.135,7391,22
2016-04-11 01:18:07,42.219.154.145,193.24.152.158,3105,57
2016-04-11 01:19:12,42.219.154.145,204.223.250.211,183552,65
2016-04-11 01:20:03,56.206.146.180,42.219.154.145,4097,51
2016-04-11 01:20:13,168.40.227.221,42.219.154.145,240,10
2016-04-11 01:21:27,73.5.203.135,42.219.154.145,486,74
2016-04-11 01:21:51,221.181.217.3,42.219.154.145,80,24
2016-04-11 01:22:56,143.72.8.137,42.219.154.145,278745,65
2016-04-11 01:23:50,63.79.131.27,42.219.154.145,2439,54
2016-04-11 01:24:33,203.136.200.29,42.219.154.145,59165259,43
2016-04-11 01:25:40,42.219.154.145,207.20.7.82,6580,67
2016-04-11 01:26:14,42.219.154.145,204.97.202.232,3094,34
2016-04-11 01:27:16,42.219.154.145,223.114.19.19,4911159,62
2016-04-11 01:27:53,42.219.154.145,143.72.8.137,91,37
2016-04-11 01:28:36,42.219.154.145,143.72.4.250,97,43
2016-04-11 01:29:38,42.219.154.145,54.143.54.186,21309,62
2016-04-11 01:30:12,42.219.154.145,64.42.223.10,4582,34
2016-04-11 01:30:44,253.136.161.201,42.219.154.145,610,32
2016-04-11 01:31:49,194.233.64.113,42.219.154.145,9452,65
2016-04-11 01:32:15,64.88.109.204,42.219.154.145,34802,26
2016-04-11 01:32:16,42.219.154.145,63.79.179.137,7223,1
2016-04-11 01:32:17,167.150.151.197,42.219.154.145,14625,1
2016-04-11 01:33:16,42.219.154.145,131.140.182.128,4446330,59
2016-04-11 01:33:49,214.245.70.16,42.219.154.145,28,33
2016-04-11 01:34:20,217.231.240.101,42.219.154.145,59,31
2016-04-11 01:35:02,42.219.154.145,143.72.8.137,90107,42
2016-04-11 01:35:39,168.40.234.102,42.219.154.145,91103,37
2016-04-11 01:36:52,60.242.232.66,42.219.154.145,33125345,73
2016-04-11 01:37:30,42.219.154.145,213.39.119.99,193,38
2016-04-11 01:38:11,42.219.154.145,223.114.19.19,542,41
2016-04-11 01:38:47,42.219.154.145,143.72.8.137,41662,36
2016-04-11 01:39:56,106.150.228.40,42.219.154.145,212202,69
2016-04-11 01:40:24,36.169.195.17,42.219.154.145,519,28
2016-04-11 01:41:02,42.219.154.145,213.39.101.84,10633,38
2016-04-11 01:41:40,77.225.91.145,42.219.154.145,98833724,38
2016-04-11 01:41:54,218.62.16.213,42.219.154.145,394170,14
2016-04-11 01:42:49,85.236.82.121,42.219.154.145,25513708,55
2016-04-11 01:43:38,63.107.37.203,42.219.154.145,126,49
2016-04-11 01:44:17,60.242.232.74,42.219.154.145,391,39
2016-04-11 01:44:55,73.5.203.135,42.219.154.145,105,38
2016-04-11 01:45:46,42.219.154.145,143.72.8.137,972,51
2016-04-11 01:46:21,42.219.154.145,85.236.82.121,22858,35
2016-04-11 01:47:11,42.219.154.145,143.72.8.137,38,50
2016-04-11 01:47:50,70.236.190.132,42.219.154.145,1037174,39
2016-04-11 01:48:40,204.97.186.217,42.219.154.145,191716,50
2016-04-11 01:49:26,217.156.124.13,42.219.154.145,2309,46
2016-04-11 01:50:29,42.219.154.145,73.5.203.135,198,63
2016-04-11 01:51:14,42.219.154.145,164.42.62.1,101,45
2016-04-11 01:51:23,56.107.137.42,42.219.154.145,64528,9
2016-04-11 01:51:56,42.219.154.145,143.72.8.137,160501203,33
2016-04-11 01:52:37,37.97.223.56,42.219.154.145,13414,41
2016-04-11 01:53:08,42.219.154.145,42.145.31.42,55338,31
2016-04-11 01:53:38,42.219.154.145,79.218.163.8,45503,30
2016-04-11 01:54:05,197.34.218.73,42.219.154.145,25798,27
2016-04-11 01:55:01,84.228.183.5,42.219.154.145,221877,56
2016-04-11 01:56:09,85.236.82.121,42.219.154.145,2940024,68
2016-04-11 01:57:12,143.72.4.250,42.219.154.145,3093,63
2016-04-11 01:58:05,42.219.154.145,158.128.220.19,2278690,53
2016-04-11 01:58:29,60.197.180.251,42.219.154.145,3478,24
2016-04-11 01:59:37,42.219.154.145,194.233.67.128,831435,68
2016-04-11 02:00:18,143.72.8.137,42.219.154.145,435,41
2016-04-11 02:01:24,42.219.154.145,221.14.12.14,1183,66
2016-04-11 02:01:50,208.70.207.139,42.219.154.145,2367,26
2016-04-11 02:02:36,182.42.162.139,42.219.154.145,17573,46
2016-04-11 02:02:53,169.108.223.210,42.219.154.145,41,17
2016-04-11 02:03:34,71.230.26.19,42.219.154.145,42,41
2016-04-11 02:04:41,42.219.154.145,168.38.8.181,627,67
2016-04-11 02:05:29,165.133.210.175,42.219.154.145,7077,48
2016-04-11 02:06:16,42.219.154.145,86.239.197.8,1574629,47
2016-04-11 02:07:04,42.219.154.145,66.38.66.117,355,48
2016-04-11 02:08:39,194.233.64.110,42.219.154.145,46,95
2016-04-11 02:09:41,223.114.19.19,42.219.154.145,87,62
2016-04-11 02:10:30,42.219.154.145,174.42.169.8,1000243,49
2016-04-11 02:11:14,42.219.154.145,133.63.245.134,477588,44
2016-04-11 02:11:15,73.5.203.135,42.219.154.145,9007,1
2016-04-11 02:11:54,42.219.154.145,167.150.151.197,474824,39
2016-04-11 02:12:56,42.219.154.145,102.216.44.67,590733,62
2016-04-11 02:13:22,70.101.232.76,42.219.154.145,2916119,26
