te,td,sa,da,sp,dp,pr,flg,fwd,stos,pkt,byt,lable
2016-04-11 00:06:27,0.0,176.116.195.149,42.219.155.186,5185,5074,UDP,.A....,0,40,1,439,background
2016-04-11 00:12:26,0.0,240.62.27.30,42.219.155.186,42828,21320,TCP,....S.,0,0,1,40,background
2016-04-11 00:16:00,0.0,246.183.3.40,42.219.155.186,48827,3306,TCP,....S.,0,40,1,40,background
2016-04-11 00:18:26,0.0,204.223.22.109,42.219.155.186,46681,5003,TCP,....S.,0,0,1,40,background
2016-04-11 00:20:09,0.0,117.208.149.136,42.219.155.186,32836,80,TCP,....S.,0,72,1,40,background
2016-04-11 00:20:09,0.0,117.208.149.137,42.219.155.186,53687,80,TCP,....S.,0,72,1,40,background
2016-04-11 00:21:44,0.0,42.9.7.17,42.219.155.186,4033,445,TCP,....S.,0,72,1,48,background
2016-04-11 00:23:00,0.0,176.116.195.149,42.219.155.186,5218,5075,UDP,.A....,0,40,1,440,background
2016-04-11 00:27:20,0.0,33.12.117.59,42.219.155.186,5484,5580,UDP,.A....,0,0,1,444,background
2016-04-11 00:28:10,0.0,33.12.107.16,42.219.155.186,5060,5060,UDP,.A....,0,0,1,444,background
2016-04-11 00:28:23,0.0,217.231.240.54,42.219.155.186,39255,2121,TCP,....S.,0,40,1,40,background
2016-04-11 00:32:45,3.012,237.140.175.10,42.219.155.186,59947,23,TCP,....S.,0,40,2,104,background
2016-04-11 00:35:49,0.0,182.42.182.186,42.219.155.186,9090,22,TCP,....S.,0,40,1,40,background
2016-04-11 00:37:04,3.0239999999999996,233.232.121.156,42.219.155.186,37314,23,TCP,....S.,0,0,2,104,background
2016-04-11 00:39:31,0.0,176.116.195.149,42.219.155.186,5137,5065,UDP,.A....,0,40,1,441,background
2016-04-11 00:43:04,0.0,225.230.216.251,42.219.155.186,6000,3306,TCP,....S.,0,40,1,40,background
2016-04-11 00:44:41,0.0,237.41.247.88,42.219.155.186,20000,53,UDP,.A....,0,40,1,70,background
2016-04-11 00:45:01,0.0,60.133.101.194,42.219.155.186,5145,5060,UDP,.A....,0,40,1,444,background
2016-04-11 00:47:42,0.0,82.167.246.233,42.219.155.186,41620,1900,UDP,.A....,0,0,1,125,background
2016-04-11 00:52:47,0.0,216.156.202.228,42.219.155.186,5068,5060,UDP,.A....,0,40,1,445,background
2016-04-11 00:56:03,0.0,176.116.195.149,42.219.155.186,5090,6000,UDP,.A....,0,40,1,441,background
2016-04-11 00:58:26,0.0,224.7.72.145,42.219.155.186,27917,8080,TCP,....S.,0,40,1,40,background
2016-04-11 00:58:53,0.0,48.138.80.181,42.219.155.186,60355,22,TCP,....S.,0,0,1,40,background
2016-04-11 01:03:50,0.0,73.213.27.178,42.219.155.186,20001,53,UDP,.A....,0,40,1,70,background
2016-04-11 01:04:23,0.0,136.44.53.63,42.219.155.186,0,2048,ICMP,.A....,0,40,1,28,background
2016-04-11 01:09:49,0.0,170.228.146.236,42.219.155.186,27135,27005,UDP,.A....,0,0,1,67,background
2016-04-11 01:12:01,0.0,213.82.166.3,42.219.155.186,5724,5060,UDP,.A....,0,40,1,441,background
2016-04-11 01:12:35,0.0,176.116.195.149,42.219.155.186,5108,5040,UDP,.A....,0,40,1,442,background
2016-04-11 01:12:48,8.996,40.172.154.212,42.219.155.186,36566,23,TCP,....S.,0,0,3,180,background
2016-04-11 01:14:55,0.0,208.43.183.102,42.219.155.186,49821,8893,TCP,....S.,0,40,1,40,background
2016-04-11 01:15:08,3.0239999999999996,42.229.102.72,42.219.155.186,34834,23,TCP,....S.,0,72,2,104,background
2016-04-11 01:21:37,7.0120000000000005,66.116.167.11,42.219.155.186,50891,23,TCP,....S.,0,72,3,180,background
2016-04-11 01:26:27,3.0039999999999996,234.196.125.206,42.219.155.186,41378,23,TCP,....S.,0,72,2,104,background
2016-04-11 01:34:12,0.0,227.123.66.225,42.219.155.186,45642,3128,TCP,....S.,0,40,1,40,background
2016-04-11 01:35:08,0.0,246.205.68.186,42.219.155.186,14064,22,TCP,....S.,0,40,1,48,background
2016-04-11 01:36:11,0.0,246.7.238.246,42.219.155.186,12200,37015,TCP,....S.,0,72,1,40,background
2016-04-11 01:45:42,0.0,33.12.99.120,42.219.155.186,5380,5060,UDP,.A....,0,0,1,444,background
2016-04-11 01:45:57,3.0039999999999996,173.9.157.82,42.219.155.186,50226,23,TCP,....S.,0,72,2,104,background
2016-04-11 01:48:56,3.0039999999999996,234.195.102.196,42.219.155.186,52802,23,TCP,....S.,0,72,3,144,background
2016-04-11 01:51:24,0.0,56.228.69.101,42.219.155.186,36877,23023,TCP,....S.,0,0,1,40,background
2016-04-11 01:51:51,3.0,65.170.191.180,42.219.155.186,45248,23,TCP,....S.,0,40,2,104,background
2016-04-11 01:53:43,0.0,36.37.136.91,42.219.155.186,5060,5060,UDP,.A....,0,0,1,435,background
2016-04-11 01:58:51,0.0,69.124.8.90,42.219.155.186,38328,123,UDP,.A....,0,40,1,37,background
2016-04-11 02:02:03,9.0,72.228.239.40,42.219.155.186,4683,4028,TCP,....S.,0,72,3,180,background
2016-04-11 02:06:47,9.0,218.62.239.234,42.219.155.186,4882,23,TCP,....S.,0,0,3,180,background
2016-04-11 02:13:57,0.0,82.6.252.214,42.219.155.186,39183,443,TCP,....S.,0,0,1,40,background
2016-04-11 02:17:00,0.0,164.229.244.176,42.219.155.186,12200,55002,TCP,....S.,0,72,1,40,background
2016-04-11 02:17:50,0.0,222.156.17.131,42.219.155.186,46690,5443,TCP,....S.,0,40,1,40,background
2016-04-11 02:18:31,0.0,222.156.17.131,42.219.155.186,46690,4444,TCP,....S.,0,40,1,40,background
2016-04-11 02:18:40,0.0,222.156.17.131,42.219.155.186,46690,9443,TCP,....S.,0,40,1,40,background
