te,td,sa,da,sp,dp,pr,flg,fwd,stos,pkt,byt,lable
2016-04-11 00:02:04,0.5920000000000001,42.127.32.166,42.219.155.75,25,39473,TCP,.AP.SF,0,0,10,828,background
2016-04-11 00:02:04,0.596,42.219.155.75,42.127.32.166,39473,25,TCP,.AP.SF,0,0,11,4864,background
2016-04-11 00:05:01,0.14400000000000002,42.219.155.75,165.133.210.175,80,57625,TCP,.AP.SF,0,0,5,702,background
2016-04-11 00:05:02,0.14,165.133.210.175,42.219.155.75,57625,80,TCP,.AP.SF,0,64,5,287,background
2016-04-11 00:05:18,29.272,42.219.155.75,165.133.210.175,0,771,ICMP,.A....,0,192,24,2442,background
2016-04-11 00:05:18,29.276,165.133.210.175,42.219.155.75,34921,161,UDP,.A....,0,64,26,1918,background
2016-04-11 00:06:26,0.0,176.116.195.149,42.219.155.75,5185,5074,UDP,.A....,0,40,1,440,background
2016-04-11 00:10:01,0.14,42.219.155.75,165.133.210.175,80,45612,TCP,.AP.SF,0,0,5,702,background
2016-04-11 00:10:02,0.14,165.133.210.175,42.219.155.75,45612,80,TCP,.AP.SF,0,64,5,287,background
2016-04-11 00:10:26,37.804,165.133.210.175,42.219.155.75,34921,161,UDP,.A....,0,64,32,2380,background
2016-04-11 00:10:26,37.808,42.219.155.75,165.133.210.175,0,771,ICMP,.A....,0,192,31,3173,background
2016-04-11 00:14:43,2.9560000000000004,170.255.103.20,42.219.155.75,3568,445,TCP,....S.,0,40,2,96,background
2016-04-11 00:14:54,5.996,42.219.155.75,165.133.210.175,0,771,ICMP,.A....,0,192,12,1200,background
2016-04-11 00:15:01,0.14,42.219.155.75,165.133.210.175,80,59638,TCP,.AP.SF,0,0,5,702,background
2016-04-11 00:15:02,0.14400000000000002,165.133.210.175,42.219.155.75,59638,80,TCP,.AP.SF,0,64,5,287,background
2016-04-11 00:15:34,21.824,42.219.155.75,165.133.210.175,0,771,ICMP,.A....,0,192,14,1446,background
2016-04-11 00:15:34,46.316,165.133.210.175,42.219.155.75,34921,161,UDP,.A....,0,64,26,1918,background
2016-04-11 00:16:00,0.0,246.183.3.40,42.219.155.75,48769,3306,TCP,....S.,0,40,1,40,background
2016-04-11 00:18:26,0.0,204.223.22.109,42.219.155.75,46681,5003,TCP,....S.,0,0,1,40,background
2016-04-11 00:18:32,7.7,42.219.155.75,45.194.214.17,22,43115,TCP,.AP.SF,0,0,14,2601,background
2016-04-11 00:18:33,8.152000000000001,45.194.214.17,42.219.155.75,43115,22,TCP,.AP.SF,0,0,12,1152,background
2016-04-11 00:19:53,5.996,165.133.210.175,42.219.155.75,34921,161,UDP,.A....,0,64,12,864,background
2016-04-11 00:19:53,5.996,42.219.155.75,165.133.210.175,0,771,ICMP,.A....,0,192,11,1097,background
2016-04-11 00:20:01,0.14800000000000002,42.219.155.75,165.133.210.175,80,50872,TCP,.AP.SF,0,0,5,702,background
2016-04-11 00:20:02,0.14800000000000002,165.133.210.175,42.219.155.75,50872,80,TCP,.AP.SF,0,64,5,287,background
2016-04-11 00:20:42,21.828000000000003,165.133.210.175,42.219.155.75,34921,161,UDP,.A....,0,64,20,1516,background
2016-04-11 00:20:42,21.828000000000003,42.219.155.75,165.133.210.175,0,771,ICMP,.A....,0,192,20,2076,background
2016-04-11 00:21:44,0.0,42.9.7.17,42.219.155.75,3976,445,TCP,....S.,0,72,1,48,background
2016-04-11 00:22:59,0.0,176.116.195.149,42.219.155.75,5218,5075,UDP,.A....,0,40,1,438,background
2016-04-11 00:23:15,2.8960000000000004,174.114.35.69,42.219.155.75,49962,23,TCP,....S.,0,40,2,104,background
2016-04-11 00:24:53,6.007999999999999,165.133.210.175,42.219.155.75,34921,161,UDP,.A....,0,64,12,864,background
2016-04-11 00:24:53,6.007999999999999,42.219.155.75,165.133.210.175,0,771,ICMP,.A....,0,192,12,1200,background
2016-04-11 00:25:01,0.14800000000000002,42.219.155.75,165.133.210.175,80,52763,TCP,.AP.SF,0,0,5,702,background
2016-04-11 00:25:02,0.14800000000000002,165.133.210.175,42.219.155.75,52763,80,TCP,.AP.SF,0,64,5,287,background
2016-04-11 00:25:50,21.831999999999997,165.133.210.175,42.219.155.75,34921,161,UDP,.A....,0,64,14,1054,background
2016-04-11 00:25:50,21.831999999999997,42.219.155.75,165.133.210.175,0,771,ICMP,.A....,0,192,14,1446,background
2016-04-11 00:27:19,0.0,33.12.117.59,42.219.155.75,5484,5580,UDP,.A....,0,0,1,442,background
2016-04-11 00:27:35,0.0,217.231.240.54,42.219.155.75,39255,2121,TCP,....S.,0,40,1,40,background
2016-04-11 00:28:03,0.0,56.207.76.118,42.219.155.75,999,53,UDP,.A....,0,40,1,65,background
2016-04-11 00:28:10,0.0,33.12.107.16,42.219.155.75,5060,5060,UDP,.A....,0,0,1,442,background
2016-04-11 00:29:39,0.0,42.219.155.75,117.208.149.129,80,32807,TCP,.A..S.,0,0,1,44,background
2016-04-11 00:29:39,0.0,42.219.155.75,117.208.149.131,80,39221,TCP,.A..S.,0,0,1,44,background
2016-04-11 00:29:39,0.128,117.208.149.129,42.219.155.75,32807,80,TCP,...RS.,0,72,2,80,background
2016-04-11 00:29:39,0.132,117.208.149.131,42.219.155.75,39221,80,TCP,...RS.,0,72,2,80,background
2016-04-11 00:29:39,0.268,42.219.155.75,117.208.149.131,80,62574,TCP,.AP.SF,0,0,5,683,background
2016-04-11 00:29:39,0.272,117.208.149.131,42.219.155.75,62574,80,TCP,.AP.SF,0,72,5,312,background
2016-04-11 00:29:52,6.0,165.133.210.175,42.219.155.75,34921,161,UDP,.A....,0,64,12,864,background
2016-04-11 00:29:52,6.0,42.219.155.75,165.133.210.175,0,771,ICMP,.A....,0,192,12,1200,background
2016-04-11 00:30:01,0.14,165.133.210.175,42.219.155.75,50937,80,TCP,.AP.SF,0,64,5,287,background
2016-04-11 00:30:01,0.14,42.219.155.75,165.133.210.175,80,50937,TCP,.AP.SF,0,0,5,702,background
2016-04-11 00:30:58,21.828000000000003,165.133.210.175,42.219.155.75,34921,161,UDP,.A....,0,64,20,1516,background
2016-04-11 00:30:58,21.828000000000003,42.219.155.75,165.133.210.175,0,771,ICMP,.A....,0,192,20,2076,background
2016-04-11 00:33:11,3.0039999999999996,47.224.22.71,42.219.155.75,34006,23,TCP,....S.,0,40,2,104,background
2016-04-11 00:33:40,10.184,42.219.155.75,73.5.203.135,22,18865,TCP,.AP.SF,0,0,18,3209,background
2016-04-11 00:33:40,10.628,73.5.203.135,42.219.155.75,18865,22,TCP,.AP.SF,0,40,14,2111,background
2016-04-11 00:33:50,11.456,42.219.155.75,73.5.203.135,22,51660,TCP,.AP.SF,0,0,18,3153,background
2016-04-11 00:33:51,11.884,73.5.203.135,42.219.155.75,51660,22,TCP,.AP.SF,0,40,15,2163,background
2016-04-11 00:33:57,3.0,73.5.203.135,42.219.155.75,46594,22,TCP,....S.,0,40,3,180,background
2016-04-11 00:34:02,18.664,73.5.203.135,42.219.155.75,64804,22,TCP,.AP.SF,0,40,21,2615,background
2016-04-11 00:34:02,3.0039999999999996,73.5.203.135,42.219.155.75,62394,22,TCP,....S.,0,40,3,180,background
2016-04-11 00:34:03,17.84,73.5.203.135,42.219.155.75,15819,22,TCP,.AP.SF,0,40,17,2543,background
2016-04-11 00:34:05,3.0039999999999996,73.5.203.135,42.219.155.75,19952,22,TCP,....S.,0,40,3,180,background
2016-04-11 00:34:06,3.0039999999999996,73.5.203.135,42.219.155.75,23374,22,TCP,....S.,0,40,3,180,background
2016-04-11 00:34:07,16.532,42.219.155.75,73.5.203.135,22,36856,TCP,.AP.S.,0,0,8,4401,background
2016-04-11 00:34:07,3.0039999999999996,73.5.203.135,42.219.155.75,25696,22,TCP,....S.,0,40,2,120,background
2016-04-11 00:34:09,18.727999999999998,73.5.203.135,42.219.155.75,36856,22,TCP,.AP.SF,0,40,15,2847,background
2016-04-11 00:34:10,2.9360000000000004,73.5.203.135,42.219.155.75,36734,22,TCP,....S.,0,40,3,180,background
2016-04-11 00:34:11,1.244,73.5.203.135,42.219.155.75,64804,22,TCP,.AP..F,0,40,2,168,background
2016-04-11 00:34:11,27.531999999999996,42.219.155.75,73.5.203.135,22,64804,TCP,.AP.S.,0,0,21,3569,background
2016-04-11 00:34:11,3.0439999999999996,73.5.203.135,42.219.155.75,39921,22,TCP,....S.,0,40,3,180,background
2016-04-11 00:34:12,1.632,73.5.203.135,42.219.155.75,15819,22,TCP,.AP..F,0,40,2,252,background
