te,td,sa,da,sp,dp,pr,flg,fwd,stos,pkt,byt,lable
2016-04-11 00:01:45,2.06,42.219.153.35,77.75.205.90,25,26933,TCP,.AP.S.,0,0,6,470,background
2016-04-11 00:01:45,7.236000000000001,42.219.153.35,245.125.255.91,25,28608,TCP,.AP.S.,0,0,7,528,background
2016-04-11 00:01:46,2.832,77.75.205.90,42.219.153.35,26933,25,TCP,.APRS.,0,8,6,347,background
2016-04-11 00:01:53,1.72,42.219.153.35,194.33.216.69,25,43105,TCP,.AP.SF,0,0,13,783,background
2016-04-11 00:01:54,1.896,194.33.216.69,42.219.153.35,43105,25,TCP,.APRSF,0,72,13,2899,background
2016-04-11 00:02:02,3.4360000000000004,42.219.153.35,77.75.205.90,25,26803,TCP,.AP.S.,0,0,7,610,background
2016-04-11 00:02:03,0.764,42.219.153.35,172.13.36.211,25,49818,TCP,.AP.S.,0,0,6,470,background
2016-04-11 00:02:03,0.996,172.13.36.211,42.219.153.35,49818,25,TCP,.APRS.,0,72,6,337,background
2016-04-11 00:02:03,3.792,77.75.205.90,42.219.153.35,26803,25,TCP,.APRS.,0,8,7,387,background
2016-04-11 00:02:05,0.68,42.219.153.35,172.13.36.211,25,49876,TCP,.AP.S.,0,0,6,470,background
2016-04-11 00:02:05,1.1159999999999999,42.219.153.35,71.222.246.67,25,22553,TCP,.AP.S.,0,0,6,462,background
2016-04-11 00:02:05,1.32,71.222.246.67,42.219.153.35,22553,25,TCP,.APRS.,0,0,6,323,background
2016-04-11 00:02:06,0.852,172.13.36.211,42.219.153.35,49876,25,TCP,.APRS.,0,72,6,337,background
2016-04-11 00:02:09,3.4560000000000004,42.219.153.35,245.125.255.91,25,28791,TCP,.AP.S.,0,0,6,484,background
2016-04-11 00:02:10,0.78,42.219.153.35,71.222.246.67,25,22619,TCP,.AP.S.,0,0,6,462,background
2016-04-11 00:02:10,1.028,71.222.246.67,42.219.153.35,22619,25,TCP,.APRS.,0,0,6,323,background
2016-04-11 00:02:10,4.672,245.125.255.91,42.219.153.35,28791,25,TCP,.APRS.,0,72,6,366,background
2016-04-11 00:02:18,3.952,42.219.153.35,66.146.118.181,25,26895,TCP,.AP.S.,0,0,6,477,background
2016-04-11 00:02:18,4.312,66.146.118.181,42.219.153.35,26895,25,TCP,.APRS.,0,40,6,345,background
2016-04-11 00:02:19,2.008,42.219.153.35,69.113.34.197,25,22970,TCP,.AP.S.,0,0,6,477,background
2016-04-11 00:02:19,2.572,69.113.34.197,42.219.153.35,22970,25,TCP,.APRS.,0,72,7,384,background
2016-04-11 00:02:24,0.74,42.219.153.35,52.168.207.149,25,53900,TCP,.AP.SF,0,0,6,393,background
2016-04-11 00:02:24,0.88,42.219.153.35,216.243.103.132,25,27371,TCP,.AP.S.,0,0,6,472,background
2016-04-11 00:02:24,0.92,52.168.207.149,42.219.153.35,53900,25,TCP,.APRSF,0,40,8,417,background
2016-04-11 00:02:24,1.072,216.243.103.132,42.219.153.35,27371,25,TCP,.APRS.,0,0,6,361,background
2016-04-11 00:02:24,1.52,42.219.153.35,66.146.118.181,25,26737,TCP,.AP.S.,0,0,6,477,background
2016-04-11 00:02:25,1.92,66.146.118.181,42.219.153.35,26737,25,TCP,.APRS.,0,40,6,345,background
2016-04-11 00:02:25,2.488,42.219.153.35,69.113.34.197,25,23046,TCP,.AP.S.,0,0,7,531,background
2016-04-11 00:02:26,0.604,42.219.153.35,216.243.103.132,25,27464,TCP,.AP.S.,0,0,6,472,background
2016-04-11 00:02:26,0.9520000000000001,42.219.153.35,64.109.167.42,25,63305,TCP,.AP.S.,0,0,6,468,background
2016-04-11 00:02:26,1.1840000000000002,64.109.167.42,42.219.153.35,63305,25,TCP,.APRS.,0,0,6,335,background
2016-04-11 00:02:26,3.304,69.113.34.197,42.219.153.35,23046,25,TCP,.APRS.,0,72,6,344,background
2016-04-11 00:02:27,0.752,216.243.103.132,42.219.153.35,27464,25,TCP,.APRS.,0,0,6,361,background
2016-04-11 00:02:28,2.096,42.219.153.35,239.188.217.114,25,38648,TCP,.AP.S.,0,0,6,480,background
2016-04-11 00:02:29,2.696,239.188.217.114,42.219.153.35,38648,25,TCP,.APRS.,0,40,6,350,background
2016-04-11 00:02:31,1.4,42.219.153.35,158.41.105.246,25,12870,TCP,.AP.S.,0,0,6,476,background
2016-04-11 00:02:31,6.516,42.219.153.35,59.162.29.244,25,14519,TCP,.AP.S.,0,0,9,724,background
2016-04-11 00:02:31,7.0,59.162.29.244,42.219.153.35,14519,25,TCP,.APRS.,0,40,6,362,background
2016-04-11 00:02:32,1.916,158.41.105.246,42.219.153.35,12870,25,TCP,.APRS.,0,72,6,343,background
2016-04-11 00:02:33,1.976,42.219.153.35,239.188.217.114,25,38741,TCP,.AP.S.,0,0,6,480,background
2016-04-11 00:02:34,1.124,42.219.153.35,158.41.105.246,25,12939,TCP,.AP.S.,0,0,6,476,background
2016-04-11 00:02:34,2.376,239.188.217.114,42.219.153.35,38741,25,TCP,.APRS.,0,40,6,350,background
2016-04-11 00:02:35,0.9159999999999999,42.219.153.35,64.109.167.42,25,63422,TCP,.AP.S.,0,0,6,468,background
2016-04-11 00:02:35,1.14,64.109.167.42,42.219.153.35,63422,25,TCP,.APRS.,0,0,6,335,background
2016-04-11 00:02:35,1.4680000000000002,158.41.105.246,42.219.153.35,12939,25,TCP,.APRS.,0,40,6,343,background
2016-04-11 00:02:37,3.62,42.219.153.35,59.162.29.244,25,14611,TCP,.AP.S.,0,0,6,478,background
2016-04-11 00:02:38,3.988,59.162.29.244,42.219.153.35,14611,25,TCP,.APRS.,0,40,6,362,background
