te,td,sa,da,sp,dp,pr,flg,fwd,stos,pkt,byt,lable
2016-04-11 00:02:02,0.76,42.219.155.69,71.237.36.220,80,18100,TCP,.AP.SF,0,0,7,3376,background
2016-04-11 00:02:02,0.76,71.237.36.220,42.219.155.69,18100,80,TCP,.AP.SF,0,72,7,1030,background
2016-04-11 00:02:03,1.3840000000000001,42.219.155.69,71.237.36.220,80,18101,TCP,.A..S.,0,0,2,120,background
2016-04-11 00:02:03,1.66,71.237.36.220,42.219.155.69,18101,80,TCP,.A.RS.,0,72,4,192,background
2016-04-11 00:02:19,1.044,42.219.155.69,71.237.36.220,80,15466,TCP,.A..S.,0,0,2,120,background
2016-04-11 00:02:19,1.368,71.237.36.220,42.219.155.69,15466,80,TCP,.A..S.,0,72,3,176,background
2016-04-11 00:02:19,1.744,42.219.155.69,71.237.36.220,80,15462,TCP,.AP.SF,0,0,8,3551,background
2016-04-11 00:02:19,2.024,71.237.36.220,42.219.155.69,15462,80,TCP,.APRSF,0,72,8,1142,background
2016-04-11 00:02:28,16.992,165.133.210.175,42.219.155.69,34921,161,UDP,.A....,0,64,6,438,background
2016-04-11 00:02:28,16.996,42.219.155.69,165.133.210.175,0,771,ICMP,.A....,0,192,6,606,background
2016-04-11 00:02:32,0.0,42.219.155.69,71.237.36.220,80,15466,TCP,.A...F,0,0,1,52,background
2016-04-11 00:02:33,0.268,71.237.36.220,42.219.155.69,15466,80,TCP,.A...F,0,72,2,104,background
2016-04-11 00:02:43,1.4040000000000001,42.219.155.69,71.237.36.220,80,15722,TCP,.AP.SF,0,0,6,559,background
2016-04-11 00:02:43,1.4080000000000001,71.237.36.220,42.219.155.69,15722,80,TCP,.AP.SF,0,72,6,1052,background
2016-04-11 00:02:46,4.316,42.219.155.69,71.237.36.220,80,15725,TCP,.A..S.,0,0,16,17144,background
2016-04-11 00:02:46,4.58,71.237.36.220,42.219.155.69,15725,80,TCP,.APRSF,0,72,18,1554,background
2016-04-11 00:02:50,3.488,42.219.155.69,71.237.36.220,80,15780,TCP,.AP.SF,0,0,417,583570,background
2016-04-11 00:02:50,3.488,71.237.36.220,42.219.155.69,15780,80,TCP,.AP.SF,0,72,244,13145,background
2016-04-11 00:02:51,3.0,165.133.210.175,42.219.155.69,34921,161,UDP,.A....,0,64,8,616,background
2016-04-11 00:02:51,3.0,42.219.155.69,165.133.210.175,0,771,ICMP,.A....,0,192,8,840,background
2016-04-11 00:03:55,1.416,194.233.74.232,42.219.155.69,60464,80,TCP,.AP.SF,0,0,21,1605,background
